Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline
2011-12-25,@ GNB,1,0,CHI vs. GNB,GNB,1585.9935000197115,1.0,35,CHI,1485.9935000197115,8.0,21,1,14,-13.0,1,-804.0,641.0
2012-01-01,@ MIN,1,0,CHI vs. MIN,MIN,1385.5961069319178,20.0,13,CHI,1474.4149001453206,15.0,17,0,-4,-1.5,0,-146.0,132.0
2011-09-11,@ CLE,1,0,CIN vs. CLE,CLE,1500.0,1.0,17,CIN,1500.0,1.0,27,0,-10,-6.5,0,-310.0,273.0
2011-09-18,@ DEN,0,0,CIN vs. DEN,DEN,1450.0,17.0,24,CIN,1550.0,1.0,22,1,2,-3.5,0,-170.0,153.0
2011-09-25,@ CIN,0,0,SFO vs. CIN,CIN,1485.9935000197115,8.0,8,SFO,1485.9935000197115,8.0,13,0,-5,-1.0,0,-113.0,102.0
2011-10-09,@ JAX,0,0,CIN vs. JAX,JAX,1406.5445081598461,22.0,20,CIN,1513.4089519909635,14.0,30,0,-10,1.0,0,123.0,-136.0
2011-10-16,@ CIN,0,0,IND vs. CIN,CIN,1548.4972281873308,8.0,27,IND,1300.9903752899013,26.0,17,1,10,-5.0,1,-230.0,205.0
2011-10-30,@ SEA,0,0,CIN vs. SEA,SEA,1431.4634044240365,18.0,12,CIN,1567.888811072583,6.0,34,0,-22,1.0,0,103.0,-114.0
2011-11-06,@ TEN,0,0,CIN vs. TEN,TEN,1505.6034080147967,11.0,17,CIN,1599.2060878070836,4.0,24,0,-7,-1.5,0,-136.0,123.0
2011-11-13,@ CIN,1,0,PIT vs. CIN,CIN,1636.0522922453586,3.0,17,PIT,1594.4584466568124,6.0,24,0,-7,3.5,0,171.0,-190.0
2011-11-27,@ CIN,1,0,CLE vs. CIN,CIN,1500.0,1.0,23,CLE,1500.0,1.0,20,1,3,-6.5,0,-275.0,244.0
2011-12-04,@ PIT,1,0,CIN vs. PIT,PIT,1594.4584466568124,6.0,35,CIN,1636.0522922453586,3.0,7,1,28,-7.0,1,-320.0,281.0
2011-12-11,@ CIN,0,0,HOU vs. CIN,CIN,1526.6747788097641,8.0,19,HOU,1699.6131454230238,3.0,20,0,-1,-2.5,0,-139.0,126.0
2011-12-18,@ LAR,0,0,CIN vs. LAR,LAR,1266.9574393648534,30.0,13,CIN,1499.6923306592942,12.0,20,0,-7,7.0,0,264.0,-300.0
2012-01-07,@ HOU,0,1,CIN vs. HOU,HOU,1484.5944410785967,7.0,31,CIN,1540.624218545833,10.0,10,1,21,-4.0,1,-226.0,202.0
2011-09-18,@ IND,0,0,CLE vs. IND,IND,1450.0,17.0,19,CLE,1450.0,17.0,27,0,-8,1.0,0,109.0,-120.0
2011-09-25,@ CLE,0,0,MIA vs. CLE,CLE,1500.0,8.0,17,MIA,1414.0064999802885,26.0,16,1,1,1.0,1,113.0,-125.0
2011-10-02,@ CLE,0,0,TEN vs. CLE,CLE,1537.8712080630235,4.0,13,TEN,1564.0064999802885,4.0,31,0,-18,-1.0,0,-130.0,118.0
2011-10-16,@ LVR,0,0,CLE vs. LVR,LVR,1571.2742437273212,8.0,24,CLE,1491.6253006584066,14.0,17,1,7,-6.5,1,-290.0,256.0
2011-10-23,@ CLE,0,0,SEA vs. CLE,CLE,1452.8910372456041,18.0,6,SEA,1486.249354848188,15.0,3,1,3,-3.0,0,-190.0,171.0
2011-10-30,@ SFO,0,0,CLE vs. SFO,SFO,1681.9245851446408,2.0,20,CLE,1507.6769876697556,13.0,10,1,10,-9.0,1,-431.0,370.0
2011-11-06,@ HOU,0,0,CLE vs. HOU,HOU,1570.6598310763475,9.0,30,CLE,1480.842765990217,14.0,12,1,18,-10.5,1,-530.0,446.0
2011-11-13,@ CLE,0,0,LAR vs. CLE,CLE,1443.4880348593429,20.0,12,LAR,1318.6520593449761,26.0,13,0,-1,-2.5,0,-132.0,120.0
2011-11-20,@ CLE,0,0,JAX vs. CLE,CLE,1376.2578690312462,22.0,14,JAX,1421.2709480593714,22.0,10,1,4,-1.0,1,-110.0,100.0
2011-12-08,@ PIT,1,0,CLE vs. PIT,PIT,1705.7806938669498,3.0,14,CLE,1378.4103354973408,23.0,3,1,11,-14.0,0,-1100.0,816.0
2012-01-01,@ CLE,1,0,PIT vs. CLE,CLE,1378.4103354973408,23.0,9,PIT,1705.7806938669498,3.0,13,0,-4,7.0,1,285.0,-325.0
2011-09-11,@ NYJ,0,0,DAL vs. NYJ,NYJ,1500.0,1.0,27,DAL,1500.0,1.0,24,1,3,-6.5,0,-270.0,239.0
2011-09-18,@ SFO,0,0,DAL vs. SFO,SFO,1550.0,1.0,24,DAL,1450.0,17.0,27,0,-3,3.0,0,151.0,-167.0
2011-09-26,@ DAL,1,0,WAS vs. DAL,DAL,1514.0064999802885,8.0,18,WAS,1600.0,1.0,16,1,2,-3.5,0,-175.0,158.0
2011-10-02,@ DAL,0,0,DET vs. DAL,DAL,1576.135291917265,4.0,30,DET,1611.5211706611785,1.0,34,0,-4,-2.5,0,-133.0,120.0
2011-10-16,@ NWE,0,0,DAL vs. NWE,NWE,1635.6872907063282,3.0,20,DAL,1531.21019374484,14.0,16,1,4,-6.5,0,-290.0,256.0
2011-10-23,@ DAL,0,0,LAR vs. DAL,DAL,1495.8082710469766,18.0,34,LAR,1323.4745095926216,24.0,7,1,27,-14.0,1,-1000.0,760.0
2011-10-30,@ PHI,1,0,DAL vs. PHI,PHI,1449.4351466869966,20.0,34,DAL,1522.8593444220403,13.0,7,1,27,-3.0,1,-162.0,146.0
2011-11-06,@ DAL,0,0,SEA vs. DAL,DAL,1462.447298043022,14.0,23,SEA,1400.146127689536,18.0,13,1,10,-11.0,0,-545.0,457.0
2011-11-20,@ WAS,1,0,DAL vs. WAS,WAS,1600.0,1.0,24,DAL,1514.0064999802885,8.0,27,0,-3,7.0,1,289.0,-330.0
2011-11-24,@ DAL,0,0,MIA vs. DAL,DAL,1576.1795972847333,7.0,20,MIA,1459.6731005059278,22.0,19,1,1,-7.0,0,-300.0,264.0
2011-12-11,@ DAL,1,0,NYG vs. DAL,DAL,1538.7669216846416,8.0,34,NYG,1472.825006137732,17.0,37,0,-3,-4.5,0,-214.0,192.0
2011-12-17,@ TAM,0,0,DAL vs. TAM,TAM,1273.2133774453853,24.0,15,DAL,1479.3894479057487,12.0,31,0,-16,7.0,0,293.0,-335.0
2011-12-24,@ DAL,1,0,PHI vs. DAL,DAL,1522.8593444220403,13.0,7,PHI,1449.4351466869966,20.0,20,0,-13,1.5,0,118.0,-130.0
2012-01-01,@ NYG,1,0,DAL vs. NYG,NYG,1472.825006137732,17.0,31,DAL,1538.7669216846416,8.0,14,1,17,-3.0,1,-161.0,145.0
2011-09-12,@ DEN,1,0,LVR vs. DEN,DEN,1500.0,1.0,20,LVR,1500.0,1.0,23,0,-3,-3.0,0,-170.0,153.0
2011-09-25,@ TEN,0,0,DEN vs. TEN,TEN,1514.0064999802885,8.0,17,DEN,1514.0064999802885,8.0,14,1,3,-7.0,0,-310.0,273.0
2011-10-02,@ GNB,0,0,DEN vs. GNB,GNB,1621.987000039423,1.0,49,DEN,1464.0064999802885,19.0,23,1,26,-12.0,1,-605.0,502.0
2011-10-09,@ DEN,1,0,LAC vs. DEN,DEN,1435.2944182012163,22.0,24,LAC,1566.1428531431402,3.0,29,0,-5,3.5,0,171.0,-190.0
2011-10-23,@ MIA,0,0,DEN vs. MIA,MIA,1312.229069293838,24.0,15,DEN,1403.2824998790986,20.0,18,0,-3,1.0,0,-104.0,-106.0
2011-10-30,@ DEN,0,0,DET vs. DEN,DEN,1440.4708345980582,18.0,10,DET,1561.8388493556333,2.0,45,0,-35,3.0,0,154.0,-171.0
2011-11-06,@ LVR,1,0,DEN vs. LVR,LVR,1500.0,1.0,24,DEN,1500.0,1.0,38,0,-14,-7.0,0,-335.0,293.0
2011-11-13,@ KAN,1,0,DEN vs. KAN,KAN,1496.8119562148117,14.0,10,DEN,1475.4972601823163,20.0,17,0,-7,-3.0,0,-184.0,166.0
2011-11-17,@ DEN,0,0,NYJ vs. DEN,DEN,1528.5608490509637,18.0,17,NYJ,1547.8269071739526,12.0,13,1,4,6.5,1,248.0,-280.0
2011-11-27,@ LAC,1,0,DEN vs. LAC,LAC,1566.1428531431402,3.0,13,DEN,1435.2944182012163,22.0,16,0,-3,-4.5,0,-210.0,188.0
2011-12-04,@ MIN,0,0,DEN vs. MIN,MIN,1333.245465813289,30.0,32,DEN,1606.6372316122522,14.0,35,0,-3,-1.0,0,-130.0,118.0
2011-12-18,@ DEN,0,0,NWE vs. DEN,DEN,1661.3232064927097,8.0,23,NWE,1687.991982055208,2.0,41,0,-18,7.0,0,264.0,-300.0
2012-01-01,@ DEN,1,0,KAN vs. DEN,DEN,1475.4972601823163,20.0,3,KAN,1496.8119562148117,14.0,7,0,-4,-1.0,0,-125.0,113.0
2012-01-08,@ DEN,0,1,PIT vs. DEN,DEN,1468.7579486001991,13.0,29,PIT,1678.1090714006687,5.0,23,1,6,7.5,1,293.0,-335.0
2012-01-14,@ NWE,0,1,DEN vs. NWE,NWE,1761.1634783515044,2.0,45,DEN,1545.7014180062704,7.0,10,1,35,-14.0,1,-674.0,551.0
2011-09-11,@ TAM,0,0,DET vs. TAM,TAM,1500.0,1.0,20,DET,1500.0,1.0,27,0,-7,-1.0,0,-125.0,113.0
2011-09-18,@ DET,0,0,KAN vs. DET,DET,1550.0,1.0,48,KAN,1450.0,17.0,3,1,45,-9.0,1,-325.0,285.0
2011-09-25,@ MIN,1,0,DET vs. MIN,MIN,1400.0,26.0,23,DET,1585.9935000197115,1.0,26,0,-3,3.0,0,144.0,-160.0
2011-10-16,@ DET,0,0,SFO vs. DET,DET,1685.785461283666,1.0,19,SFO,1622.9838727142078,3.0,25,0,-6,-5.5,0,-227.0,203.0
2011-11-24,@ DET,1,0,GNB vs. DET,DET,1569.8436283482788,3.0,15,GNB,1755.9092162295942,1.0,27,0,-12,4.0,0,171.0,-190.0
2011-12-04,@ NOR,0,0,DET vs. NOR,NOR,1647.9750121102204,3.0,31,DET,1544.3238459421389,8.0,17,1,14,-9.5,1,-345.0,301.0
2011-12-11,@ DET,1,0,MIN vs. DET,DET,1585.9935000197115,1.0,34,MIN,1400.0,26.0,28,1,6,-10.0,0,-500.0,423.0
2011-12-18,@ LVR,0,0,DET vs. LVR,LVR,1525.3492550948688,12.0,27,DET,1533.6099887608657,8.0,28,0,-1,1.0,0,130.0,-144.0
2011-12-24,@ DET,0,0,LAC vs. DET,DET,1582.4213975903199,8.0,38,LAC,1533.7693176875189,14.0,10,1,28,1.0,1,-110.0,100.0
2012-01-01,@ GNB,1,0,DET vs. GNB,GNB,1755.9092162295942,1.0,45,DET,1569.8436283482788,3.0,41,1,4,6.5,1,231.0,-260.0
2012-01-07,@ NOR,0,1,DET vs. NOR,NOR,1773.3241030735894,2.0,45,DET,1591.7318250455835,7.0,28,1,17,-9.5,1,-345.0,301.0
2011-09-08,@ GNB,0,0,NOR vs. GNB,GNB,1500.0,1.0,42,NOR,1500.0,1.0,34,1,8,-4.5,1,-250.0,222.0
2011-10-16,@ GNB,0,0,LAR vs. GNB,GNB,1681.7702584522406,1.0,24,LAR,1335.4631765103645,29.0,3,1,21,-14.0,1,-973.0,750.0
2011-10-23,@ MIN,1,0,GNB vs. MIN,MIN,1348.106804352111,21.0,27,GNB,1693.7589253699834,1.0,33,0,-6,10.0,1,456.0,-543.0
2011-11-06,@ LAC,0,0,GNB vs. LAC,LAC,1482.7136917750224,11.0,38,GNB,1705.7874307815453,1.0,45,0,-7,5.5,0,199.0,-223.0
2011-11-14,@ GNB,1,0,MIN vs. GNB,GNB,1693.7589253699834,1.0,45,MIN,1348.106804352111,21.0,7,1,38,-12.5,1,-655.0,538.0
2011-11-20,@ GNB,0,0,TAM vs. GNB,GNB,1740.5747078962863,1.0,35,TAM,1443.7600763446098,18.0,26,1,9,-13.5,0,-720.0,583.0
2011-12-04,@ NYG,0,0,GNB vs. NYG,NYG,1488.4482415140092,14.0,35,GNB,1781.4289986357342,1.0,38,0,-3,7.0,1,260.0,-295.0
2011-12-11,@ GNB,0,0,LVR vs. GNB,GNB,1797.0522340120112,1.0,46,LVR,1544.270617391534,8.0,16,1,30,-11.5,1,-684.0,558.0
