Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline
2010-09-19,@ DAL,0,0,CHI vs. DAL,DAL,1450.0,17.0,20,CHI,1550.0,1.0,27,0,-7,-7.0,0,-315.0,277.0
2010-09-27,@ CHI,1,0,GNB vs. CHI,CHI,1585.9935000197115,1.0,20,GNB,1585.9935000197115,1.0,17,1,3,3.0,1,127.0,-140.0
2010-10-03,@ NYG,0,0,CHI vs. NYG,NYG,1438.008106127738,19.0,17,CHI,1635.9935000197115,1.0,3,1,14,-3.5,1,-194.0,174.0
2010-10-17,@ CHI,0,0,SEA vs. CHI,CHI,1583.003215007005,1.0,20,SEA,1479.248746490311,10.0,23,0,-3,-6.0,0,-257.0,228.0
2010-10-24,@ CHI,0,0,WAS vs. CHI,CHI,1518.5003253032316,4.0,14,WAS,1510.5276981857169,17.0,17,0,-3,-3.0,0,-160.0,144.0
2010-11-14,@ CHI,1,0,MIN vs. CHI,CHI,1492.957780316439,9.0,27,MIN,1462.1291506649002,19.0,13,1,14,-1.0,1,-110.0,100.0
2010-11-18,@ MIA,0,0,CHI vs. MIA,MIA,1547.3210891724607,11.0,0,CHI,1538.5327909542937,4.0,16,0,-16,-2.5,0,-143.0,129.0
2010-11-28,@ CHI,0,0,PHI vs. CHI,CHI,1589.797259065874,4.0,31,PHI,1674.424724155453,4.0,26,1,5,3.0,1,144.0,-160.0
2010-12-05,@ DET,1,0,CHI vs. DET,DET,1500.0,1.0,20,CHI,1500.0,1.0,24,0,-4,5.0,1,201.0,-225.0
2010-12-12,@ CHI,0,0,NWE vs. CHI,CHI,1663.0352984398844,3.0,7,NWE,1750.335718607057,1.0,36,0,-29,3.0,0,131.0,-145.0
2010-12-20,@ MIN,1,0,CHI vs. MIN,MIN,1462.1291506649002,19.0,14,CHI,1492.957780316439,9.0,40,0,-26,5.5,0,201.0,-225.0
2010-12-26,@ CHI,0,0,NYJ vs. CHI,CHI,1653.126437900311,3.0,38,NYJ,1635.5177016736059,3.0,34,1,4,-1.5,1,-140.0,127.0
2011-01-02,@ GNB,1,0,CHI vs. GNB,GNB,1585.9935000197115,1.0,10,CHI,1585.9935000197115,1.0,3,1,7,-11.0,0,-700.0,569.0
2011-01-16,@ CHI,0,1,SEA vs. CHI,CHI,1633.0901616650908,5.0,35,SEA,1498.6760379131458,8.0,24,1,11,-6.0,1,-257.0,228.0
2011-01-23,@ CHI,1,1,GNB vs. CHI,CHI,1664.6570104322093,4.0,14,GNB,1735.3218427140519,7.0,21,0,-7,3.0,0,127.0,-140.0
2010-09-12,@ NWE,0,0,CIN vs. NWE,NWE,1500.0,1.0,38,CIN,1500.0,1.0,24,1,14,-5.0,1,-230.0,205.0
2010-10-03,@ CLE,1,0,CIN vs. CLE,CLE,1374.2205165379482,28.0,23,CIN,1550.0,4.0,20,1,3,1.5,1,104.0,-115.0
2010-10-10,@ CIN,0,0,TAM vs. CIN,CIN,1476.661443038392,10.0,21,TAM,1538.008106127738,4.0,24,0,-3,-6.5,0,-285.0,252.0
2010-10-31,@ CIN,0,0,MIA vs. CIN,CIN,1403.0125661637987,20.0,14,MIA,1490.9593640742307,15.0,22,0,-8,1.0,0,-102.0,-108.0
2010-11-08,@ CIN,1,0,PIT vs. CIN,CIN,1365.4055562689318,19.0,21,PIT,1576.0126958734263,2.0,27,0,-6,5.0,0,210.0,-235.0
2010-11-14,@ IND,0,0,CIN vs. IND,IND,1588.315693660575,9.0,23,CIN,1342.477043300767,22.0,17,1,6,-6.5,0,-300.0,264.0
2010-11-25,@ NYJ,0,0,CIN vs. NYJ,NYJ,1678.145476484851,1.0,26,CIN,1273.6925059357266,29.0,10,1,16,-10.0,1,-450.0,385.0
2010-12-05,@ CIN,0,0,NOR vs. CIN,CIN,1264.811232985425,29.0,30,NOR,1647.0689267342293,4.0,34,0,-4,6.5,1,239.0,-270.0
2010-12-12,@ PIT,1,0,CIN vs. PIT,PIT,1576.0126958734263,2.0,23,CIN,1365.4055562689318,19.0,7,1,16,-9.0,1,-370.0,322.0
2010-12-19,@ CIN,1,0,CLE vs. CIN,CIN,1550.0,4.0,19,CLE,1374.2205165379482,28.0,17,1,2,-1.0,1,-104.0,-106.0
2010-12-26,@ CIN,0,0,LAC vs. CIN,CIN,1324.5163418944999,30.0,34,LAC,1625.807225682041,11.0,20,1,14,9.0,1,305.0,-350.0
2010-09-12,@ TAM,0,0,CLE vs. TAM,TAM,1500.0,1.0,17,CLE,1500.0,1.0,14,1,3,-2.5,1,-135.0,122.0
2010-09-19,@ CLE,0,0,KAN vs. CLE,CLE,1450.0,17.0,14,KAN,1550.0,1.0,16,0,-2,-3.0,0,-175.0,158.0
2010-10-17,@ PIT,1,0,CLE vs. PIT,PIT,1581.0896437912477,1.0,28,CLE,1418.1426967851382,24.0,10,1,18,-14.0,1,-1000.0,760.0
2010-10-24,@ NOR,0,0,CLE vs. NOR,NOR,1556.5214760950762,4.0,17,CLE,1390.012205889452,26.0,30,0,-13,-12.0,0,-600.0,498.0
2010-11-07,@ CLE,0,0,NWE vs. CLE,CLE,1462.2944321793218,22.0,34,NWE,1676.2431702617966,1.0,14,1,20,4.0,1,180.0,-200.0
2010-11-14,@ CLE,0,0,NYJ vs. CLE,CLE,1539.7040701402896,19.0,20,NYJ,1619.8037075590933,1.0,26,0,-6,3.5,0,166.0,-184.0
2010-11-21,@ JAX,0,0,CLE vs. JAX,JAX,1523.5914917902264,11.0,24,CLE,1501.0313560974691,19.0,20,1,4,-2.5,1,-134.0,121.0
2010-12-05,@ MIA,0,0,CLE vs. MIA,MIA,1550.8132277927798,13.0,10,CLE,1481.6798598978658,23.0,13,0,-3,-6.0,0,-240.0,214.0
2011-01-02,@ CLE,1,0,PIT vs. CLE,CLE,1418.1426967851382,24.0,9,PIT,1581.0896437912477,1.0,41,0,-32,6.5,0,222.0,-250.0
2010-09-12,@ WAS,1,0,DAL vs. WAS,WAS,1500.0,1.0,13,DAL,1500.0,1.0,7,1,6,3.5,1,166.0,-185.0
2010-09-26,@ HOU,0,0,DAL vs. HOU,HOU,1600.0,1.0,13,DAL,1414.0064999802885,25.0,27,0,-14,-1.5,0,-131.0,119.0
2010-10-10,@ DAL,0,0,TEN vs. DAL,DAL,1488.4788293388215,19.0,27,TEN,1486.1298482840277,10.0,34,0,-7,-6.5,0,-300.0,264.0
2010-10-17,@ MIN,0,0,DAL vs. MIN,MIN,1430.6533811609804,22.0,24,DAL,1438.1407889418745,22.0,21,1,3,-1.0,1,-124.0,112.0
2010-10-25,@ DAL,1,0,NYG vs. DAL,DAL,1387.063431123872,25.0,35,NYG,1598.4646016199836,4.0,41,0,-6,-3.5,0,-180.0,162.0
2010-10-31,@ DAL,0,0,JAX vs. DAL,DAL,1364.215590543417,25.0,17,JAX,1435.6600951672922,17.0,35,0,-18,-6.5,0,-278.0,246.0
2010-11-07,@ GNB,0,0,DAL vs. GNB,GNB,1574.9577403353517,7.0,45,DAL,1324.3547698786224,24.0,7,1,38,-7.0,1,-326.0,286.0
2010-11-14,@ NYG,1,0,DAL vs. NYG,NYG,1598.4646016199836,4.0,20,DAL,1387.063431123872,25.0,33,0,-13,-11.5,0,-530.0,446.0
2010-11-21,@ DAL,0,0,DET vs. DAL,DAL,1393.6253765826793,24.0,35,DET,1346.569852181079,24.0,19,1,16,-5.0,1,-237.0,211.0
2010-11-25,@ DAL,0,0,NOR vs. DAL,DAL,1436.8946461744172,23.0,27,NOR,1621.3753484165252,4.0,30,0,-3,4.5,1,185.0,-206.0
2010-12-05,@ IND,0,0,DAL vs. IND,IND,1512.7553318211283,13.0,35,DAL,1411.201067856713,26.0,38,0,-3,-5.5,0,-235.0,210.0
2010-12-12,@ DAL,1,0,PHI vs. DAL,DAL,1475.4134325148452,25.0,27,PHI,1640.7530574228888,7.0,30,0,-3,4.0,1,187.0,-209.0
2010-12-19,@ DAL,1,0,WAS vs. DAL,DAL,1500.0,1.0,33,WAS,1500.0,1.0,30,1,3,-9.5,0,-450.0,385.0
2011-01-02,@ PHI,1,0,DAL vs. PHI,PHI,1640.7530574228888,7.0,13,DAL,1475.4134325148452,25.0,14,0,-1,1.5,1,117.0,-129.0
2010-09-12,@ JAX,0,0,DEN vs. JAX,JAX,1500.0,1.0,24,DEN,1500.0,1.0,17,1,7,-3.0,1,-185.0,166.0
2010-09-19,@ DEN,0,0,SEA vs. DEN,DEN,1450.0,17.0,31,SEA,1550.0,1.0,14,1,17,-3.5,1,-175.0,158.0
2010-09-26,@ DEN,0,0,IND vs. DEN,DEN,1514.0064999802885,9.0,13,IND,1514.0064999802885,9.0,27,0,-14,5.5,0,225.0,-253.0
2010-10-03,@ TEN,0,0,DEN vs. TEN,TEN,1547.9853938919734,4.0,20,DEN,1464.0064999802885,19.0,26,0,-6,-6.0,0,-275.0,244.0
2010-10-17,@ DEN,0,0,NYJ vs. DEN,DEN,1485.3604379898409,17.0,20,NYJ,1629.584336584434,1.0,24,0,-4,3.5,0,162.0,-180.0
2010-10-24,@ DEN,1,0,LVR vs. DEN,DEN,1455.0005719291466,22.0,14,LVR,1404.661620464784,22.0,59,0,-45,-7.0,0,-300.0,264.0
2010-10-31,@ SFO,0,0,DEN vs. SFO,SFO,1337.8175287734691,27.0,24,DEN,1397.8064842820381,22.0,16,1,8,-2.0,1,-124.0,112.0
2010-11-14,@ DEN,1,0,KAN vs. DEN,DEN,1339.2581593782384,22.0,49,KAN,1506.164355952153,9.0,29,1,20,1.0,1,-101.0,-109.0
2010-11-22,@ LAC,1,0,DEN vs. LAC,LAC,1522.3838245661489,18.0,35,DEN,1411.5861402162197,19.0,14,1,21,-9.0,1,-390.0,338.0
2010-11-28,@ DEN,0,0,LAR vs. DEN,DEN,1377.0118000575444,23.0,33,LAR,1411.5542818677582,21.0,36,0,-3,-3.0,0,-180.0,162.0
2010-12-05,@ KAN,1,0,DEN vs. KAN,KAN,1506.164355952153,9.0,10,DEN,1339.2581593782384,22.0,6,1,4,-9.0,0,-360.0,314.0
2010-12-19,@ LVR,1,0,DEN vs. LVR,LVR,1404.661620464784,22.0,39,DEN,1455.0005719291466,22.0,23,1,16,-9.0,1,-345.0,301.0
2010-12-26,@ DEN,0,0,HOU vs. DEN,DEN,1230.047201784066,30.0,24,HOU,1334.4092934982427,21.0,23,1,1,2.0,1,110.0,-121.0
2011-01-02,@ DEN,1,0,LAC vs. DEN,DEN,1411.5861402162197,19.0,28,LAC,1522.3838245661489,18.0,33,0,-5,5.0,0,200.0,-224.0
2010-09-19,@ DET,0,0,PHI vs. DET,DET,1450.0,17.0,32,PHI,1450.0,17.0,35,0,-3,6.5,1,244.0,-276.0
2010-09-26,@ MIN,1,0,DET vs. MIN,MIN,1414.0064999802885,25.0,24,DET,1400.0,25.0,10,1,14,-13.0,1,-650.0,534.0
2010-10-03,@ GNB,1,0,DET vs. GNB,GNB,1535.9935000197115,4.0,28,DET,1352.0146061080266,28.0,26,1,2,-14.5,0,-1100.0,816.0
2010-10-10,@ DET,0,0,LAR vs. DET,DET,1326.2658392079998,25.0,44,LAR,1524.7739350827937,10.0,6,1,38,-3.0,1,-143.0,129.0
2010-10-17,@ NYG,0,0,DET vs. NYG,NYG,1571.0266614077948,7.0,28,DET,1402.0834226367856,24.0,20,1,8,-10.0,0,-500.0,423.0
2010-10-31,@ DET,0,0,WAS vs. DET,DET,1374.6454824245968,26.0,37,WAS,1561.6748501137404,10.0,25,1,12,-2.5,1,-135.0,122.0
2010-11-07,@ DET,0,0,NYJ vs. DET,DET,1449.2310078993582,19.0,20,NYJ,1588.8847677139163,2.0,23,0,-3,5.5,1,214.0,-240.0
2010-11-25,@ DET,0,0,NWE vs. DET,DET,1303.3005825893413,29.0,24,NWE,1692.9771396124172,1.0,45,0,-21,6.0,0,244.0,-275.0
2010-12-12,@ DET,1,0,GNB vs. DET,DET,1352.0146061080266,28.0,7,GNB,1535.9935000197115,4.0,3,1,4,7.0,1,281.0,-320.0
2010-12-19,@ TAM,0,0,DET vs. TAM,TAM,1565.6944149642052,10.0,20,DET,1369.6640822988138,28.0,23,0,-3,-3.5,0,-197.0,177.0
2010-12-26,@ MIA,0,0,DET vs. MIA,MIA,1489.2689243742618,16.0,27,DET,1445.2191955640128,27.0,34,0,-7,-3.5,0,-186.0,167.0
2011-01-02,@ DET,1,0,MIN vs. DET,DET,1400.0,25.0,20,MIN,1414.0064999802885,25.0,13,1,7,-3.5,1,-190.0,171.0
2010-09-12,@ PHI,0,0,GNB vs. PHI,PHI,1500.0,1.0,20,GNB,1500.0,1.0,27,0,-7,3.0,0,125.0,-138.0
2010-10-10,@ WAS,0,0,GNB vs. WAS,WAS,1501.5744973347241,10.0,16,GNB,1561.7422669197383,1.0,13,1,3,2.5,1,136.0,-150.0
2010-10-17,@ GNB,0,0,MIA vs. GNB,GNB,1503.1689629778461,7.0,20,MIA,1475.7794834620518,10.0,23,0,-3,-3.0,0,-153.0,138.0
2010-10-24,@ GNB,1,0,MIN vs. GNB,GNB,1449.235445173166,17.0,28,MIN,1481.7307389789828,21.0,24,1,4,-2.5,1,-130.0,118.0
2010-10-31,@ NYJ,0,0,GNB vs. NYJ,NYJ,1659.9442026451281,1.0,0,GNB,1503.8983054041398,10.0,9,0,-9,-6.5,0,-260.0,231.0
2010-11-21,@ MIN,1,0,GNB vs. MIN,MIN,1481.7307389789828,21.0,3,GNB,1449.235445173166,17.0,31,0,-28,3.0,0,133.0,-147.0
2010-12-05,@ GNB,0,0,SFO vs. GNB,GNB,1583.5249005416179,8.0,34,SFO,1460.6693006861292,23.0,16,1,18,-9.0,1,-420.0,361.0
2010-12-19,@ NWE,0,0,GNB vs. NWE,NWE,1788.030075202282,1.0,31,GNB,1529.2943152242658,10.0,27,1,4,-14.0,0,-950.0,736.0
2010-12-26,@ GNB,0,0,NYG vs. GNB,GNB,1510.8931765427117,11.0,45,NYG,1601.1075357512052,9.0,17,1,28,-3.0,1,-154.0,139.0
2011-01-09,@ PHI,0,1,GNB vs. PHI,PHI,1500.0,1.0,16,GNB,1500.0,1.0,21,0,-5,3.0,0,125.0,-138.0
2011-01-23,@ CHI,1,1,GNB vs. CHI,CHI,1585.9935000197115,1.0,14,GNB,1585.9935000197115,1.0,21,0,-7,3.0,0,127.0,-140.0
2010-09-12,@ HOU,1,0,IND vs. HOU,HOU,1500.0,1.0,34,IND,1500.0,1.0,24,1,10,1.0,1,106.0,-117.0
2010-09-19,@ WAS,0,0,HOU vs. WAS,WAS,1550.0,1.0,27,HOU,1550.0,1.0,30,0,-3,2.5,0,129.0,-143.0
