G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
11.0,12.0,2010-11-29,Mon,,SFO,L,6.0,27.0,,16.0,35.0,0.457,190.0,0.0,5.4,4.14,50.9,1.0,6.0,11.0,13.0,1.181818181818182,0.0,47.0,203.0,4.32,2.0,2.0,0.0,0.0,6.0,283.0,8.0,0.0,0.0,8.0,2.0,11.0,0.0,1.0,6.0,61.0,1.0,1.0,2.0,20:59,11.0,23.0,0.478,125.0,1.0,5.4,4.35,61.0,1.0,4.0,47.0,261.0,5.553191489361702,2.0,71.0,386.0,5.44,4.0,2.0,3.0,3.0,2.0,106.0,6.0,18.0,2.0,26.0,7.0,13.0,0.0,0.0,6.0,40.0,0.0,1.0,1.0,39:01,0,ARI,NFC West,NFC West
12.0,13.0,2010-12-05,Sun,,LAR,L,6.0,19.0,,11.0,29.0,0.379,119.0,0.0,4.1,1.0,22.1,4.0,29.0,19.0,105.0,5.526315789473684,0.0,52.0,224.0,4.31,2.0,2.0,0.0,0.0,6.0,263.0,9.0,5.0,0.0,14.0,1.0,11.0,0.0,0.0,6.0,54.0,0.0,2.0,2.0,26:14,18.0,29.0,0.621,169.0,0.0,5.8,4.28,63.7,2.0,18.0,36.0,119.0,3.305555555555556,1.0,67.0,288.0,4.3,4.0,4.0,1.0,1.0,4.0,200.0,11.0,5.0,2.0,18.0,6.0,17.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,33:46,0,ARI,NFC West,NFC West
13.0,14.0,2010-12-12,Sun,,DEN,W,43.0,13.0,,15.0,38.0,0.395,146.0,0.0,3.8,3.84,51.0,0.0,0.0,34.0,211.0,6.205882352941177,3.0,72.0,357.0,4.96,6.0,5.0,4.0,4.0,5.0,188.0,8.0,9.0,4.0,21.0,4.0,16.0,1.0,1.0,7.0,62.0,1.0,0.0,1.0,30:21,19.0,41.0,0.4629999999999999,156.0,0.0,3.8,0.51,26.1,1.0,10.0,31.0,132.0,4.258064516129032,1.0,73.0,288.0,3.95,3.0,2.0,1.0,1.0,5.0,281.0,10.0,6.0,4.0,20.0,3.0,15.0,0.0,1.0,8.0,66.0,3.0,3.0,6.0,29:39,0,ARI,NFC West,AFC West
14.0,15.0,2010-12-19,Sun,@,CAR,L,12.0,19.0,,17.0,33.0,0.515,175.0,0.0,5.3,3.94,54.5,3.0,21.0,17.0,43.0,2.5294117647058822,0.0,53.0,218.0,4.11,2.0,2.0,0.0,0.0,6.0,253.0,7.0,3.0,1.0,11.0,4.0,15.0,1.0,1.0,4.0,39.0,1.0,1.0,2.0,23:04,13.0,19.0,0.684,126.0,1.0,6.6,7.68,104.3,2.0,15.0,45.0,177.0,3.933333333333333,0.0,66.0,303.0,4.59,4.0,4.0,1.0,1.0,3.0,101.0,6.0,9.0,1.0,16.0,4.0,15.0,2.0,3.0,6.0,58.0,1.0,0.0,1.0,36:56,0,ARI,NFC West,NFC South
15.0,16.0,2010-12-25,Sat,,DAL,W,27.0,26.0,,11.0,25.0,0.44,178.0,1.0,7.1,7.92,81.7,1.0,5.0,21.0,93.0,4.428571428571429,0.0,47.0,271.0,5.77,3.0,2.0,3.0,3.0,6.0,281.0,6.0,3.0,1.0,10.0,2.0,11.0,1.0,1.0,6.0,43.0,0.0,0.0,0.0,21:55,23.0,37.0,0.622,199.0,2.0,5.4,4.03,71.8,5.0,27.0,34.0,183.0,5.382352941176471,1.0,76.0,382.0,5.03,2.0,2.0,3.0,2.0,5.0,267.0,10.0,11.0,3.0,24.0,8.0,18.0,1.0,1.0,7.0,49.0,1.0,2.0,3.0,38:05,0,ARI,NFC West,NFC East
16.0,17.0,2011-01-02,Sun,@,SFO,L,7.0,38.0,,30.0,53.0,0.5660000000000001,201.0,1.0,3.8,2.47,55.6,6.0,41.0,22.0,78.0,3.5454545454545454,0.0,81.0,279.0,3.44,0.0,0.0,1.0,1.0,8.0,330.0,14.0,5.0,0.0,19.0,9.0,20.0,0.0,3.0,8.0,43.0,0.0,2.0,2.0,32:48,15.0,29.0,0.517,262.0,2.0,9.0,10.41,105.8,2.0,14.0,25.0,100.0,4.0,2.0,56.0,362.0,6.46,1.0,1.0,5.0,5.0,7.0,266.0,11.0,4.0,1.0,16.0,2.0,11.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,27:12,0,ARI,NFC West,NFC West
1.0,1.0,2010-09-12,Sun,@,PIT,L,9.0,15.0,OT,27.0,44.0,0.614,237.0,0.0,5.4,4.36,66.2,2.0,15.0,25.0,58.0,2.32,0.0,71.0,295.0,4.15,4.0,3.0,0.0,0.0,7.0,281.0,11.0,6.0,1.0,18.0,6.0,16.0,0.0,0.0,3.0,24.0,0.0,1.0,1.0,30:29,18.0,26.0,0.6920000000000001,211.0,0.0,8.1,6.38,77.6,3.0,25.0,31.0,143.0,4.612903225806452,1.0,60.0,354.0,5.9,5.0,3.0,0.0,0.0,5.0,254.0,8.0,6.0,0.0,14.0,4.0,14.0,0.0,0.0,4.0,25.0,0.0,1.0,1.0,32:06,0,ATL,NFC South,AFC North
2.0,2.0,2010-09-19,Sun,,ARI,W,41.0,7.0,,21.0,32.0,0.6559999999999999,223.0,3.0,7.0,8.84,117.1,1.0,2.0,45.0,221.0,4.911111111111111,2.0,78.0,444.0,5.69,2.0,2.0,5.0,5.0,2.0,68.0,12.0,13.0,8.0,33.0,11.0,17.0,1.0,2.0,6.0,75.0,1.0,0.0,1.0,39:13,18.0,33.0,0.545,149.0,0.0,4.5,0.42,28.5,2.0,15.0,13.0,118.0,9.076923076923077,1.0,48.0,267.0,5.56,1.0,0.0,1.0,1.0,5.0,220.0,8.0,2.0,1.0,11.0,0.0,8.0,0.0,1.0,10.0,109.0,0.0,3.0,3.0,20:47,0,ATL,NFC South,NFC West
3.0,3.0,2010-09-26,Sun,@,NOR,W,27.0,24.0,OT,19.0,30.0,0.633,215.0,2.0,7.2,8.5,106.9,2.0,13.0,50.0,202.0,4.04,1.0,82.0,417.0,5.09,2.0,2.0,3.0,3.0,4.0,158.0,12.0,10.0,3.0,25.0,9.0,18.0,2.0,3.0,6.0,40.0,1.0,0.0,1.0,45:50,30.0,38.0,0.789,355.0,3.0,9.3,8.55,110.0,2.0,10.0,16.0,43.0,2.6875,0.0,56.0,398.0,7.11,2.0,1.0,3.0,3.0,2.0,98.0,17.0,3.0,0.0,20.0,6.0,11.0,1.0,2.0,4.0,38.0,1.0,2.0,3.0,27:15,0,ATL,NFC South,NFC South
4.0,4.0,2010-10-03,Sun,,SFO,W,16.0,14.0,,26.0,43.0,0.605,259.0,1.0,6.0,4.4,65.9,3.0,14.0,29.0,98.0,3.3793103448275863,0.0,75.0,357.0,4.76,3.0,3.0,1.0,1.0,5.0,165.0,12.0,9.0,2.0,23.0,5.0,14.0,1.0,1.0,4.0,60.0,0.0,2.0,2.0,29:19,21.0,32.0,0.6559999999999999,181.0,1.0,5.7,3.47,64.7,1.0,7.0,23.0,81.0,3.5217391304347827,0.0,56.0,262.0,4.68,0.0,0.0,2.0,2.0,5.0,216.0,10.0,5.0,2.0,17.0,6.0,12.0,1.0,1.0,6.0,41.0,1.0,2.0,3.0,30:41,0,ATL,NFC South,NFC West
5.0,5.0,2010-10-10,Sun,@,CLE,W,20.0,10.0,,16.0,28.0,0.5710000000000001,173.0,1.0,6.2,6.89,87.4,2.0,14.0,31.0,165.0,5.32258064516129,0.0,61.0,338.0,5.54,3.0,2.0,2.0,2.0,4.0,173.0,9.0,6.0,2.0,17.0,6.0,15.0,0.0,0.0,6.0,60.0,1.0,0.0,1.0,30:06,25.0,39.0,0.6409999999999999,221.0,1.0,5.7,3.87,66.3,3.0,25.0,20.0,48.0,2.4,0.0,62.0,269.0,4.34,1.0,1.0,1.0,1.0,5.0,234.0,15.0,1.0,2.0,18.0,7.0,15.0,0.0,0.0,7.0,58.0,1.0,2.0,3.0,29:54,0,ATL,NFC South,AFC North
6.0,6.0,2010-10-17,Sun,@,PHI,L,17.0,31.0,,23.0,42.0,0.5479999999999999,228.0,2.0,5.4,5.31,76.3,3.0,22.0,19.0,65.0,3.421052631578948,0.0,64.0,293.0,4.58,2.0,1.0,2.0,2.0,6.0,227.0,13.0,3.0,4.0,20.0,4.0,14.0,1.0,1.0,2.0,30.0,1.0,1.0,2.0,25:57,23.0,29.0,0.7929999999999999,320.0,3.0,11.0,11.55,132.8,1.0,6.0,38.0,154.0,4.052631578947368,1.0,68.0,474.0,6.97,4.0,1.0,4.0,4.0,2.0,90.0,12.0,9.0,2.0,23.0,7.0,14.0,1.0,1.0,9.0,78.0,0.0,1.0,1.0,34:03,0,ATL,NFC South,NFC East
7.0,7.0,2010-10-24,Sun,,CIN,W,39.0,32.0,,24.0,33.0,0.727,299.0,3.0,9.1,9.52,118.1,0.0,0.0,30.0,153.0,5.1,2.0,63.0,452.0,7.17,1.0,1.0,4.0,4.0,3.0,135.0,12.0,9.0,1.0,22.0,7.0,13.0,1.0,1.0,3.0,41.0,1.0,1.0,2.0,29:38,36.0,50.0,0.72,385.0,3.0,7.7,8.9,114.2,3.0,27.0,21.0,84.0,4.0,0.0,74.0,469.0,6.34,3.0,2.0,2.0,2.0,3.0,125.0,23.0,4.0,1.0,28.0,7.0,12.0,0.0,0.0,7.0,36.0,1.0,0.0,1.0,30:22,0,ATL,NFC South,AFC North
8.0,9.0,2010-11-07,Sun,,TAM,W,27.0,21.0,,24.0,36.0,0.667,235.0,1.0,6.5,7.08,94.1,0.0,0.0,33.0,130.0,3.939393939393939,2.0,69.0,365.0,5.29,2.0,2.0,3.0,3.0,3.0,96.0,16.0,9.0,1.0,26.0,8.0,14.0,1.0,1.0,4.0,53.0,0.0,0.0,0.0,34:06,11.0,22.0,0.5,182.0,2.0,8.3,6.0,70.6,1.0,7.0,27.0,96.0,3.555555555555556,0.0,50.0,278.0,5.56,0.0,0.0,3.0,3.0,3.0,117.0,7.0,6.0,1.0,14.0,8.0,13.0,0.0,1.0,5.0,30.0,0.0,2.0,2.0,25:54,0,ATL,NFC South,NFC South
9.0,10.0,2010-11-11,Thu,,BAL,W,26.0,21.0,,32.0,50.0,0.64,302.0,3.0,6.0,7.24,100.6,2.0,14.0,23.0,60.0,2.608695652173913,0.0,75.0,362.0,4.83,2.0,2.0,2.0,2.0,5.0,191.0,16.0,4.0,3.0,23.0,12.0,20.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,35:09,22.0,34.0,0.647,204.0,3.0,6.0,6.44,98.2,2.0,11.0,21.0,116.0,5.523809523809524,0.0,57.0,320.0,5.61,0.0,0.0,3.0,3.0,4.0,198.0,12.0,8.0,0.0,20.0,6.0,11.0,0.0,0.0,6.0,51.0,1.0,1.0,2.0,24:51,0,ATL,NFC South,AFC North
10.0,11.0,2010-11-21,Sun,@,LAR,W,34.0,17.0,,26.0,39.0,0.667,253.0,2.0,6.5,7.51,101.8,0.0,0.0,31.0,138.0,4.451612903225806,1.0,70.0,391.0,5.59,4.0,4.0,2.0,2.0,4.0,180.0,17.0,5.0,2.0,24.0,9.0,17.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,35:55,27.0,42.0,0.643,233.0,2.0,5.5,5.43,84.7,0.0,0.0,12.0,71.0,5.916666666666667,0.0,54.0,304.0,5.63,1.0,1.0,2.0,2.0,5.0,234.0,10.0,5.0,0.0,15.0,1.0,10.0,1.0,2.0,7.0,54.0,0.0,1.0,1.0,24:05,0,ATL,NFC South,NFC West
11.0,12.0,2010-11-28,Sun,,GNB,W,20.0,17.0,,24.0,28.0,0.857,177.0,1.0,6.3,7.04,104.9,2.0,20.0,27.0,117.0,4.333333333333333,1.0,57.0,294.0,5.16,2.0,2.0,2.0,2.0,4.0,161.0,12.0,6.0,1.0,19.0,4.0,12.0,2.0,2.0,4.0,50.0,0.0,0.0,0.0,31:40,26.0,35.0,0.743,341.0,1.0,9.7,10.31,114.1,1.0,3.0,23.0,77.0,3.347826086956522,1.0,59.0,418.0,7.08,1.0,1.0,2.0,2.0,2.0,88.0,15.0,5.0,2.0,22.0,4.0,11.0,2.0,3.0,8.0,66.0,1.0,0.0,1.0,28:20,0,ATL,NFC South,NFC North
12.0,13.0,2010-12-05,Sun,@,TAM,W,28.0,24.0,,18.0,36.0,0.5,205.0,2.0,5.7,4.31,62.8,0.0,0.0,27.0,85.0,3.1481481481481484,1.0,63.0,290.0,4.6,0.0,0.0,4.0,4.0,5.0,204.0,12.0,5.0,3.0,20.0,6.0,11.0,0.0,0.0,6.0,55.0,0.0,2.0,2.0,28:00,20.0,39.0,0.513,174.0,2.0,4.5,4.33,69.8,1.0,9.0,29.0,151.0,5.206896551724138,1.0,69.0,325.0,4.71,1.0,1.0,3.0,3.0,7.0,305.0,10.0,8.0,1.0,19.0,5.0,15.0,1.0,1.0,9.0,102.0,0.0,1.0,1.0,32:00,0,ATL,NFC South,NFC South
13.0,14.0,2010-12-12,Sun,@,CAR,W,31.0,10.0,,20.0,34.0,0.588,200.0,1.0,5.9,5.15,73.2,3.0,27.0,36.0,127.0,3.5277777777777777,3.0,73.0,327.0,4.48,1.0,1.0,4.0,4.0,7.0,283.0,12.0,11.0,1.0,24.0,9.0,17.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,34:50,15.0,25.0,0.6,76.0,0.0,3.0,1.24,48.1,5.0,31.0,28.0,212.0,7.571428571428571,1.0,58.0,288.0,4.97,1.0,1.0,1.0,1.0,7.0,318.0,6.0,7.0,0.0,13.0,3.0,13.0,1.0,2.0,6.0,50.0,1.0,1.0,2.0,25:10,0,ATL,NFC South,NFC South
14.0,15.0,2010-12-19,Sun,@,SEA,W,34.0,18.0,,20.0,35.0,0.5710000000000001,168.0,3.0,4.8,5.23,86.4,1.0,6.0,37.0,98.0,2.6486486486486487,0.0,73.0,266.0,3.64,2.0,2.0,4.0,4.0,4.0,180.0,12.0,6.0,3.0,21.0,9.0,19.0,2.0,2.0,4.0,35.0,0.0,1.0,1.0,35:25,18.0,33.0,0.545,143.0,0.0,4.3,1.61,40.3,2.0,11.0,21.0,91.0,4.333333333333333,2.0,56.0,234.0,4.18,1.0,1.0,1.0,1.0,4.0,165.0,5.0,9.0,1.0,15.0,4.0,12.0,1.0,2.0,10.0,76.0,1.0,2.0,3.0,24:35,0,ATL,NFC South,NFC West
15.0,16.0,2010-12-27,Mon,,NOR,L,14.0,17.0,,15.0,29.0,0.517,140.0,1.0,4.8,5.52,76.8,1.0,8.0,22.0,75.0,3.409090909090909,0.0,52.0,215.0,4.13,0.0,0.0,2.0,2.0,8.0,349.0,8.0,2.0,4.0,14.0,3.0,12.0,0.0,0.0,1.0,10.0,2.0,0.0,2.0,23:25,35.0,49.0,0.7140000000000001,296.0,1.0,6.0,4.61,76.6,1.0,6.0,24.0,72.0,3.0,1.0,74.0,368.0,4.97,1.0,1.0,2.0,2.0,7.0,317.0,17.0,6.0,0.0,23.0,8.0,17.0,0.0,0.0,8.0,92.0,0.0,2.0,2.0,36:35,0,ATL,NFC South,NFC South
16.0,17.0,2011-01-02,Sun,,CAR,W,31.0,10.0,,26.0,38.0,0.684,253.0,2.0,6.7,7.71,104.4,1.0,3.0,32.0,99.0,3.09375,1.0,71.0,352.0,4.96,1.0,1.0,4.0,4.0,4.0,163.0,14.0,7.0,3.0,24.0,4.0,11.0,0.0,2.0,4.0,20.0,1.0,0.0,1.0,35:30,19.0,34.0,0.5589999999999999,154.0,1.0,4.5,3.79,65.1,3.0,28.0,19.0,137.0,7.2105263157894735,0.0,56.0,291.0,5.2,1.0,1.0,1.0,1.0,7.0,344.0,8.0,3.0,1.0,12.0,3.0,13.0,0.0,1.0,10.0,97.0,1.0,1.0,2.0,24:30,0,ATL,NFC South,NFC South
1.0,19.0,2011-01-15,Sat,,GNB,L,21.0,48.0,,20.0,29.0,0.69,149.0,1.0,5.1,2.72,63.7,5.0,37.0,14.0,45.0,3.2142857142857144,1.0,48.0,194.0,4.04,0.0,0.0,3.0,3.0,3.0,111.0,9.0,2.0,4.0,15.0,3.0,10.0,1.0,2.0,7.0,32.0,2.0,2.0,4.0,21:41,31.0,36.0,0.861,346.0,3.0,9.6,11.28,134.5,2.0,20.0,31.0,96.0,3.096774193548387,2.0,69.0,442.0,6.41,3.0,2.0,6.0,6.0,0.0,0.0,18.0,7.0,3.0,28.0,8.0,12.0,0.0,0.0,6.0,65.0,1.0,0.0,1.0,38:19,1,ATL,NFC South,NFC North
1.0,1.0,2010-09-13,Mon,@,NYJ,W,10.0,9.0,,20.0,38.0,0.526,233.0,0.0,6.1,4.95,60.5,2.0,15.0,35.0,49.0,1.4,1.0,75.0,282.0,3.76,1.0,1.0,1.0,1.0,6.0,244.0,12.0,2.0,6.0,20.0,11.0,19.0,0.0,0.0,5.0,38.0,2.0,1.0,3.0,38:32,10.0,21.0,0.476,60.0,0.0,2.9,2.86,54.3,2.0,14.0,21.0,116.0,5.523809523809524,0.0,44.0,176.0,4.0,3.0,3.0,0.0,0.0,6.0,274.0,2.0,3.0,1.0,6.0,1.0,11.0,0.0,1.0,14.0,125.0,1.0,0.0,1.0,21:28,0,BAL,AFC North,AFC East
2.0,2.0,2010-09-19,Sun,@,CIN,L,10.0,15.0,,17.0,39.0,0.436,150.0,1.0,3.8,-0.26,23.4,1.0,4.0,23.0,109.0,4.739130434782608,0.0,63.0,259.0,4.11,1.0,1.0,1.0,1.0,7.0,257.0,7.0,6.0,1.0,14.0,4.0,15.0,0.0,1.0,5.0,45.0,0.0,4.0,4.0,25:44,16.0,35.0,0.457,159.0,0.0,4.5,4.54,59.1,1.0,8.0,31.0,94.0,3.032258064516129,0.0,67.0,253.0,3.78,5.0,5.0,0.0,0.0,8.0,353.0,8.0,4.0,2.0,14.0,3.0,18.0,0.0,0.0,9.0,56.0,0.0,0.0,0.0,34:16,0,BAL,AFC North,AFC North
