G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
11.0,12.0,2018-11-25,Sun,@,LAC,L,10.0,45.0,,12.0,19.0,0.632,87.0,1.0,4.6,3.26,69.4,2.0,18.0,24.0,62.0,2.583333333333333,2.6,45.0,149.0,3.31,2.0,1.0,1.0,1.0,5.0,246.0,4.0,5.0,1.0,10.0,4.0,12.0,0.0,1.0,3.0,35.0,0.0,1.0,1.0,24:42,28.0,32.0,0.875,236.0,3.0,7.4,9.25,128.6,4.0,23.0,30.0,178.0,5.933333333333334,5.9,66.0,414.0,6.27,1.0,1.0,6.0,6.0,2.0,105.0,17.0,11.0,2.0,30.0,3.0,7.0,1.0,1.0,4.0,30.0,1.0,0.0,1.0,35:18,0,ARI,NFC West,AFC West
12.0,13.0,2018-12-02,Sun,@,GNB,W,20.0,17.0,,11.0,26.0,0.423,133.0,0.0,5.1,5.12,58.7,2.0,16.0,29.0,182.0,6.275862068965517,6.3,57.0,315.0,5.53,2.0,2.0,2.0,2.0,6.0,269.0,8.0,8.0,2.0,18.0,5.0,13.0,0.0,0.0,7.0,49.0,0.0,0.0,0.0,27:34,31.0,50.0,0.62,227.0,1.0,4.5,4.94,79.3,1.0,6.0,23.0,98.0,4.260869565217392,4.3,74.0,325.0,4.39,2.0,1.0,2.0,2.0,7.0,339.0,15.0,6.0,1.0,22.0,3.0,14.0,2.0,2.0,7.0,43.0,0.0,0.0,0.0,32:26,0,ARI,NFC West,NFC North
13.0,14.0,2018-12-09,Sun,,DET,L,3.0,17.0,,26.0,41.0,0.634,218.0,0.0,5.3,4.22,66.9,3.0,22.0,21.0,61.0,2.9047619047619047,2.9,65.0,279.0,4.29,2.0,1.0,0.0,0.0,6.0,299.0,17.0,2.0,3.0,22.0,6.0,16.0,0.0,1.0,8.0,83.0,0.0,1.0,1.0,31:44,15.0,23.0,0.652,96.0,0.0,4.2,4.17,73.8,1.0,5.0,31.0,122.0,3.935483870967742,3.9,55.0,218.0,3.96,1.0,1.0,2.0,2.0,7.0,317.0,6.0,7.0,3.0,16.0,4.0,12.0,0.0,0.0,7.0,68.0,1.0,0.0,1.0,28:16,0,ARI,NFC West,NFC North
14.0,15.0,2018-12-16,Sun,@,ATL,L,14.0,40.0,,23.0,36.0,0.639,193.0,1.0,5.4,3.42,63.8,7.0,50.0,22.0,60.0,2.727272727272727,2.7,65.0,253.0,3.89,0.0,0.0,2.0,2.0,7.0,336.0,10.0,6.0,2.0,18.0,3.0,13.0,2.0,2.0,8.0,75.0,1.0,2.0,3.0,29:20,22.0,36.0,0.611,220.0,2.0,6.1,7.22,97.0,2.0,11.0,27.0,215.0,7.962962962962963,8.0,65.0,435.0,6.69,2.0,2.0,4.0,4.0,6.0,266.0,14.0,8.0,1.0,23.0,5.0,13.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,30:40,0,ARI,NFC West,NFC South
15.0,16.0,2018-12-23,Sun,,LAR,L,9.0,31.0,,18.0,31.0,0.581,159.0,1.0,5.1,5.77,82.6,4.0,23.0,18.0,104.0,5.777777777777778,5.8,53.0,263.0,4.96,2.0,1.0,1.0,0.0,5.0,246.0,6.0,6.0,3.0,15.0,2.0,11.0,1.0,2.0,7.0,54.0,0.0,0.0,0.0,22:56,19.0,24.0,0.792,192.0,1.0,8.0,8.83,113.9,2.0,24.0,41.0,269.0,6.560975609756097,6.6,67.0,461.0,6.88,2.0,1.0,4.0,4.0,2.0,103.0,11.0,18.0,4.0,33.0,6.0,9.0,0.0,0.0,6.0,66.0,1.0,0.0,1.0,37:04,0,ARI,NFC West,NFC West
16.0,17.0,2018-12-30,Sun,@,SEA,L,24.0,27.0,,18.0,34.0,0.529,113.0,1.0,3.3,3.91,69.9,6.0,36.0,24.0,85.0,3.5416666666666665,3.5,64.0,198.0,3.09,3.0,3.0,1.0,1.0,5.0,247.0,8.0,4.0,0.0,12.0,4.0,17.0,1.0,2.0,3.0,20.0,2.0,0.0,2.0,30:51,12.0,21.0,0.5710000000000001,109.0,1.0,5.2,4.0,67.4,6.0,43.0,34.0,182.0,5.352941176470588,5.4,61.0,291.0,4.77,2.0,2.0,3.0,3.0,8.0,330.0,7.0,8.0,1.0,16.0,4.0,14.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,29:09,0,ARI,NFC West,NFC West
1.0,1.0,2018-09-06,Thu,@,PHI,L,12.0,18.0,,21.0,43.0,0.488,225.0,0.0,5.2,4.19,54.9,4.0,26.0,18.0,74.0,4.111111111111111,4.1,65.0,299.0,4.6,2.0,2.0,1.0,0.0,6.0,286.0,9.0,4.0,3.0,16.0,4.0,15.0,0.0,1.0,15.0,135.0,0.0,1.0,1.0,27:50,20.0,35.0,0.5710000000000001,119.0,0.0,3.4,2.11,52.0,2.0,13.0,27.0,113.0,4.185185185185185,4.2,64.0,232.0,3.63,1.0,1.0,1.0,1.0,6.0,313.0,6.0,7.0,5.0,18.0,8.0,16.0,0.0,0.0,11.0,101.0,1.0,1.0,2.0,32:10,0,ATL,NFC South,NFC East
2.0,2.0,2018-09-16,Sun,,CAR,W,31.0,24.0,,23.0,28.0,0.821,272.0,2.0,9.7,9.54,116.1,0.0,0.0,32.0,170.0,5.3125,5.3,60.0,442.0,7.37,1.0,1.0,4.0,4.0,4.0,179.0,12.0,10.0,1.0,23.0,6.0,11.0,0.0,0.0,2.0,26.0,0.0,1.0,1.0,29:42,32.0,45.0,0.711,318.0,3.0,7.1,7.4,103.7,2.0,17.0,18.0,121.0,6.722222222222222,6.7,65.0,439.0,6.75,1.0,1.0,3.0,3.0,4.0,191.0,20.0,6.0,1.0,27.0,5.0,11.0,1.0,1.0,7.0,49.0,0.0,1.0,1.0,30:18,0,ATL,NFC South,NFC South
3.0,3.0,2018-09-23,Sun,,NOR,L,37.0,43.0,OT,26.0,35.0,0.743,359.0,5.0,10.3,13.11,146.3,3.0,15.0,22.0,48.0,2.1818181818181817,2.2,60.0,407.0,6.78,0.0,0.0,3.0,3.0,6.0,216.0,19.0,1.0,4.0,24.0,4.0,11.0,0.0,0.0,5.0,54.0,0.0,0.0,0.0,29:20,39.0,49.0,0.7959999999999999,391.0,3.0,8.0,9.2,120.3,1.0,5.0,27.0,143.0,5.296296296296297,5.3,77.0,534.0,6.94,3.0,3.0,4.0,4.0,4.0,202.0,19.0,11.0,2.0,32.0,7.0,14.0,1.0,1.0,11.0,120.0,0.0,0.0,0.0,37:45,0,ATL,NFC South,NFC South
4.0,4.0,2018-09-30,Sun,,CIN,L,36.0,37.0,,29.0,39.0,0.7440000000000001,403.0,3.0,10.3,11.87,132.7,3.0,16.0,24.0,92.0,3.8333333333333335,3.8,66.0,495.0,7.5,3.0,3.0,3.0,3.0,1.0,41.0,20.0,4.0,1.0,25.0,11.0,15.0,0.0,1.0,10.0,95.0,0.0,0.0,0.0,29:22,29.0,41.0,0.7070000000000001,308.0,3.0,7.5,7.88,106.6,3.0,29.0,23.0,99.0,4.304347826086956,4.3,67.0,407.0,6.07,1.0,1.0,4.0,4.0,2.0,31.0,20.0,6.0,4.0,30.0,7.0,12.0,2.0,2.0,6.0,55.0,0.0,1.0,1.0,30:38,0,ATL,NFC South,AFC North
5.0,5.0,2018-10-07,Sun,@,PIT,L,17.0,41.0,,31.0,45.0,0.6890000000000001,262.0,1.0,5.8,6.27,91.2,6.0,43.0,19.0,62.0,3.263157894736842,3.3,70.0,324.0,4.63,1.0,1.0,2.0,2.0,4.0,117.0,14.0,4.0,4.0,22.0,6.0,14.0,1.0,3.0,7.0,75.0,1.0,0.0,1.0,30:52,19.0,29.0,0.655,250.0,3.0,8.6,9.14,112.7,0.0,0.0,29.0,131.0,4.517241379310345,4.5,58.0,381.0,6.57,0.0,0.0,6.0,5.0,3.0,143.0,11.0,9.0,2.0,22.0,9.0,12.0,0.0,0.0,7.0,58.0,0.0,1.0,1.0,29:08,0,ATL,NFC South,AFC North
6.0,6.0,2018-10-14,Sun,,TAM,W,34.0,29.0,,31.0,41.0,0.7559999999999999,347.0,3.0,8.5,9.93,124.7,1.0,8.0,22.0,70.0,3.1818181818181817,3.2,64.0,417.0,6.52,2.0,2.0,4.0,4.0,4.0,180.0,19.0,6.0,1.0,26.0,8.0,13.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,31:39,30.0,41.0,0.732,389.0,4.0,9.5,9.24,114.8,2.0,6.0,20.0,121.0,6.05,6.1,63.0,510.0,8.1,1.0,1.0,3.0,2.0,2.0,81.0,23.0,5.0,2.0,30.0,5.0,8.0,0.0,0.0,4.0,20.0,0.0,2.0,2.0,28:21,0,ATL,NFC South,NFC South
7.0,7.0,2018-10-22,Mon,,NYG,W,23.0,20.0,,31.0,39.0,0.795,356.0,1.0,9.1,9.64,113.2,3.0,23.0,20.0,67.0,3.35,3.4,62.0,423.0,6.82,3.0,3.0,2.0,2.0,3.0,133.0,15.0,5.0,2.0,22.0,7.0,13.0,0.0,0.0,5.0,29.0,1.0,0.0,1.0,32:17,27.0,38.0,0.711,372.0,1.0,9.8,10.32,110.9,4.0,27.0,20.0,61.0,3.05,3.1,62.0,433.0,6.98,2.0,2.0,0.0,0.0,4.0,163.0,15.0,6.0,0.0,21.0,5.0,12.0,0.0,1.0,4.0,58.0,0.0,0.0,0.0,27:43,0,ATL,NFC South,NFC East
8.0,9.0,2018-11-04,Sun,@,WAS,W,38.0,14.0,,26.0,38.0,0.684,337.0,4.0,8.9,9.79,120.2,2.0,13.0,24.0,154.0,6.416666666666667,6.4,64.0,491.0,7.67,1.0,1.0,5.0,5.0,2.0,103.0,17.0,6.0,2.0,25.0,10.0,13.0,0.0,0.0,7.0,50.0,0.0,1.0,1.0,32:56,30.0,46.0,0.652,287.0,1.0,6.2,5.7,80.6,3.0,19.0,15.0,79.0,5.266666666666667,5.3,64.0,366.0,5.72,0.0,0.0,2.0,2.0,5.0,245.0,15.0,5.0,0.0,20.0,5.0,13.0,2.0,2.0,10.0,147.0,0.0,1.0,1.0,27:04,0,ATL,NFC South,NFC East
9.0,10.0,2018-11-11,Sun,@,CLE,L,16.0,28.0,,38.0,52.0,0.731,311.0,2.0,6.0,6.75,100.7,2.0,19.0,19.0,71.0,3.736842105263158,3.7,73.0,382.0,5.23,1.0,1.0,1.0,1.0,3.0,118.0,19.0,5.0,1.0,25.0,5.0,14.0,2.0,4.0,1.0,5.0,2.0,0.0,2.0,31:23,17.0,21.0,0.81,216.0,3.0,10.3,11.0,129.3,0.0,0.0,29.0,211.0,7.275862068965517,7.3,50.0,427.0,8.54,0.0,0.0,4.0,4.0,4.0,187.0,13.0,6.0,0.0,19.0,4.0,8.0,0.0,0.0,7.0,38.0,0.0,1.0,1.0,28:37,0,ATL,NFC South,AFC North
10.0,11.0,2018-11-18,Sun,,DAL,L,19.0,22.0,,24.0,34.0,0.706,274.0,1.0,8.1,7.32,92.0,3.0,17.0,18.0,80.0,4.444444444444445,4.4,55.0,354.0,6.44,4.0,4.0,1.0,1.0,2.0,62.0,13.0,6.0,0.0,19.0,6.0,12.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,28:03,22.0,32.0,0.688,191.0,0.0,6.0,5.97,84.2,2.0,17.0,29.0,132.0,4.551724137931035,4.6,63.0,323.0,5.13,3.0,3.0,2.0,1.0,3.0,133.0,10.0,9.0,1.0,20.0,7.0,13.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,31:57,0,ATL,NFC South,NFC East
11.0,12.0,2018-11-22,Thu,@,NOR,L,17.0,31.0,,35.0,47.0,0.745,340.0,2.0,7.2,7.13,99.6,6.0,37.0,16.0,26.0,1.625,1.6,69.0,366.0,5.3,1.0,1.0,2.0,2.0,2.0,96.0,18.0,2.0,1.0,21.0,5.0,15.0,4.0,6.0,2.0,26.0,3.0,1.0,4.0,30:59,15.0,22.0,0.682,162.0,4.0,7.4,8.95,110.2,2.0,9.0,31.0,150.0,4.838709677419355,4.8,55.0,312.0,5.67,1.0,1.0,4.0,4.0,3.0,144.0,9.0,9.0,1.0,19.0,5.0,11.0,0.0,0.0,3.0,19.0,0.0,1.0,1.0,29:01,0,ATL,NFC South,NFC South
12.0,13.0,2018-12-02,Sun,,BAL,L,16.0,26.0,,16.0,27.0,0.593,97.0,1.0,3.6,4.33,78.8,3.0,34.0,15.0,34.0,2.2666666666666666,2.3,45.0,131.0,2.91,1.0,1.0,1.0,1.0,5.0,252.0,6.0,5.0,5.0,16.0,2.0,9.0,0.0,1.0,8.0,82.0,1.0,0.0,1.0,20:21,15.0,26.0,0.5770000000000001,159.0,0.0,6.1,6.12,75.6,2.0,8.0,49.0,207.0,4.224489795918367,4.2,77.0,366.0,4.75,4.0,4.0,2.0,2.0,3.0,142.0,9.0,12.0,4.0,25.0,7.0,15.0,2.0,2.0,9.0,88.0,1.0,0.0,1.0,39:39,0,ATL,NFC South,AFC North
13.0,14.0,2018-12-09,Sun,@,GNB,L,20.0,34.0,,28.0,42.0,0.667,237.0,3.0,5.6,6.0,95.0,2.0,25.0,24.0,107.0,4.458333333333333,4.5,68.0,344.0,5.06,1.0,0.0,3.0,2.0,4.0,200.0,16.0,5.0,1.0,22.0,3.0,12.0,3.0,3.0,13.0,101.0,1.0,1.0,2.0,30:49,21.0,32.0,0.6559999999999999,162.0,2.0,5.1,6.31,98.7,4.0,34.0,25.0,138.0,5.52,5.5,61.0,300.0,4.92,2.0,2.0,4.0,4.0,4.0,169.0,11.0,6.0,6.0,23.0,7.0,13.0,0.0,0.0,6.0,37.0,0.0,0.0,0.0,29:11,0,ATL,NFC South,NFC North
14.0,15.0,2018-12-16,Sun,,ARI,W,40.0,14.0,,22.0,36.0,0.611,220.0,2.0,6.1,7.22,97.0,2.0,11.0,27.0,215.0,7.962962962962963,8.0,65.0,435.0,6.69,2.0,2.0,4.0,4.0,6.0,266.0,14.0,8.0,1.0,23.0,5.0,13.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,30:40,23.0,36.0,0.639,193.0,1.0,5.4,3.42,63.8,7.0,50.0,22.0,60.0,2.727272727272727,2.7,65.0,253.0,3.89,0.0,0.0,2.0,2.0,7.0,336.0,10.0,6.0,2.0,18.0,3.0,13.0,2.0,2.0,8.0,75.0,1.0,2.0,3.0,29:20,0,ATL,NFC South,NFC West
15.0,16.0,2018-12-23,Sun,@,CAR,W,24.0,10.0,,15.0,26.0,0.5770000000000001,233.0,3.0,9.0,11.27,126.0,1.0,6.0,21.0,194.0,9.238095238095235,9.2,48.0,427.0,8.9,1.0,1.0,3.0,3.0,5.0,235.0,8.0,6.0,2.0,16.0,4.0,10.0,0.0,0.0,4.0,41.0,2.0,0.0,2.0,22:31,37.0,57.0,0.649,295.0,1.0,5.2,3.16,61.7,2.0,17.0,25.0,141.0,5.64,5.6,84.0,436.0,5.19,1.0,1.0,1.0,1.0,3.0,128.0,19.0,8.0,2.0,29.0,7.0,14.0,0.0,2.0,10.0,86.0,1.0,3.0,4.0,37:29,0,ATL,NFC South,NFC South
16.0,17.0,2018-12-30,Sun,@,TAM,W,34.0,32.0,,32.0,45.0,0.711,380.0,3.0,8.4,8.78,109.5,1.0,3.0,30.0,109.0,3.633333333333333,3.6,76.0,489.0,6.43,2.0,2.0,4.0,4.0,5.0,245.0,19.0,7.0,1.0,27.0,6.0,13.0,0.0,0.0,9.0,85.0,0.0,1.0,1.0,34:46,22.0,35.0,0.629,341.0,4.0,9.7,10.74,121.2,1.0,4.0,20.0,92.0,4.6,4.6,56.0,433.0,7.73,2.0,2.0,2.0,2.0,4.0,202.0,16.0,4.0,2.0,22.0,4.0,10.0,0.0,0.0,3.0,30.0,0.0,1.0,1.0,25:14,0,ATL,NFC South,NFC South
1.0,1.0,2018-09-09,Sun,,BUF,W,47.0,3.0,,26.0,38.0,0.684,252.0,3.0,6.6,8.21,113.0,2.0,8.0,34.0,117.0,3.4411764705882355,3.4,74.0,369.0,4.99,2.0,2.0,5.0,5.0,5.0,257.0,13.0,11.0,2.0,26.0,6.0,14.0,0.0,0.0,9.0,78.0,1.0,0.0,1.0,35:14,11.0,33.0,0.3329999999999999,70.0,0.0,2.1,-0.61,17.1,6.0,28.0,22.0,83.0,3.772727272727273,3.8,61.0,153.0,2.51,2.0,1.0,0.0,0.0,8.0,397.0,5.0,3.0,2.0,10.0,2.0,15.0,0.0,1.0,10.0,100.0,0.0,2.0,2.0,24:46,0,BAL,AFC North,AFC East
2.0,2.0,2018-09-13,Thu,@,CIN,L,23.0,34.0,,32.0,55.0,0.5820000000000001,359.0,2.0,6.5,5.62,74.7,4.0,17.0,22.0,66.0,3.0,3.0,81.0,425.0,5.25,1.0,1.0,2.0,2.0,3.0,169.0,20.0,5.0,3.0,28.0,7.0,16.0,2.0,4.0,7.0,51.0,1.0,2.0,3.0,28:10,24.0,42.0,0.5710000000000001,265.0,4.0,6.3,8.21,107.7,0.0,0.0,28.0,108.0,3.857142857142857,3.9,70.0,373.0,5.33,2.0,2.0,4.0,4.0,6.0,241.0,14.0,6.0,4.0,24.0,5.0,13.0,0.0,0.0,9.0,92.0,0.0,0.0,0.0,31:50,0,BAL,AFC North,AFC North
3.0,3.0,2018-09-23,Sun,,DEN,W,27.0,14.0,,25.0,40.0,0.625,265.0,1.0,6.6,7.13,90.1,2.0,12.0,28.0,77.0,2.75,2.8,70.0,342.0,4.89,3.0,2.0,3.0,3.0,5.0,197.0,13.0,5.0,2.0,20.0,8.0,16.0,0.0,0.0,7.0,52.0,0.0,0.0,0.0,30:14,22.0,34.0,0.647,173.0,0.0,5.1,3.76,65.0,3.0,19.0,24.0,120.0,5.0,5.0,61.0,293.0,4.8,0.0,0.0,2.0,2.0,7.0,287.0,8.0,8.0,2.0,18.0,6.0,14.0,0.0,1.0,13.0,120.0,0.0,1.0,1.0,29:46,0,BAL,AFC North,AFC West
