Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff
2018-10-07,@ LAC,1,0,LVR vs. LAC,LAC,1512.1287919369765,10.0,26,LVR,1449.180094656926,18.0,10,1,16
2018-10-21,@ LAC,0,0,TEN vs. LAC,LAC,1592.6682842565092,3.0,20,TEN,1484.7548328764092,11.0,19,1,1
2018-11-04,@ SEA,0,0,LAC vs. SEA,SEA,1565.9506624815658,9.0,17,LAC,1627.6191476238312,4.0,25,0,-8
2018-11-11,@ LVR,1,0,LAC vs. LVR,LVR,1449.180094656926,18.0,6,LAC,1512.1287919369765,10.0,20,0,-14
2018-12-02,@ PIT,0,0,LAC vs. PIT,PIT,1612.6403055130672,6.0,30,LAC,1609.1687797548068,2.0,33,0,-3
2019-01-13,@ NWE,0,1,LAC vs. NWE,NWE,1574.6543027638654,6.0,41,LAC,1727.01764512017,1.0,28,1,13
2018-09-10,@ LVR,0,0,LAR vs. LVR,LVR,1500.0,1.0,13,LAR,1500.0,1.0,33,0,-20
2018-09-27,@ LAR,0,0,MIN vs. LAR,LAR,1623.864708082735,1.0,38,MIN,1435.9935000197115,15.0,31,1,7
2018-10-07,@ SEA,1,0,LAR vs. SEA,SEA,1501.6237203792284,10.0,31,LAR,1649.1874332216928,1.0,33,0,-2
2018-10-21,@ SFO,1,0,LAR vs. SFO,SFO,1313.8054716065305,26.0,10,LAR,1697.9868097011376,1.0,39,0,-29
2018-11-04,@ NOR,0,0,LAR vs. NOR,NOR,1707.4451266827286,3.0,45,LAR,1728.646494384134,1.0,35,1,10
2018-11-11,@ LAR,1,0,SEA vs. LAR,LAR,1649.1874332216928,1.0,36,SEA,1501.6237203792284,10.0,31,1,5
2018-12-16,@ LAR,0,0,PHI vs. LAR,LAR,1696.2315688104266,1.0,23,PHI,1482.289622936449,15.0,30,0,-7
2018-12-30,@ LAR,1,0,SFO vs. LAR,LAR,1697.9868097011376,1.0,48,SFO,1313.8054716065305,26.0,32,1,16
2019-01-20,@ NOR,0,1,LAR vs. NOR,NOR,1734.0158453188747,1.0,23,LAR,1705.9720841820742,1.0,26,0,-3
2018-09-23,@ MIA,0,0,LVR vs. MIA,MIA,1600.0,1.0,28,LVR,1414.0064999802885,24.0,20,1,8
2018-10-14,@ LVR,0,0,SEA vs. LVR,LVR,1408.1412992583312,25.0,3,SEA,1471.668791225519,13.0,27,0,-24
2018-11-01,@ SFO,0,0,LVR vs. SFO,SFO,1255.7112250766443,27.0,34,LVR,1320.693170754817,26.0,3,1,31
2018-12-09,@ LVR,0,0,PIT vs. LVR,LVR,1281.786621629048,31.0,24,PIT,1562.1407294220676,8.0,21,1,3
2018-09-09,@ MIA,0,0,TEN vs. MIA,MIA,1500.0,1.0,27,TEN,1500.0,1.0,20,1,7
2018-09-16,@ NYJ,1,0,MIA vs. NYJ,NYJ,1550.0,1.0,12,MIA,1550.0,1.0,20,0,-8
2018-09-30,@ NWE,1,0,MIA vs. NWE,NWE,1435.9935000197115,15.0,38,MIA,1625.527670641467,1.0,7,1,31
2018-11-04,@ MIA,1,0,NYJ vs. MIA,MIA,1550.0,1.0,13,NYJ,1550.0,1.0,6,1,7
2018-12-09,@ MIA,1,0,NWE vs. MIA,MIA,1625.527670641467,1.0,34,NWE,1435.9935000197115,15.0,33,1,1
2018-12-16,@ MIN,0,0,MIA vs. MIN,MIN,1482.953563660525,15.0,41,MIA,1537.3333579460939,10.0,17,1,24
2018-09-09,@ MIN,0,0,SFO vs. MIN,MIN,1500.0,1.0,24,SFO,1500.0,1.0,16,1,8
2018-09-16,@ GNB,1,0,MIN vs. GNB,GNB,1550.0,1.0,29,MIN,1550.0,1.0,29,1,0
2018-10-07,@ PHI,0,0,MIN vs. PHI,PHI,1503.7396933752918,10.0,21,MIN,1410.6707748807537,18.0,23,0,-2
2018-10-21,@ NYJ,0,0,MIN vs. NYJ,NYJ,1498.3665423524517,11.0,17,MIN,1513.1521240949385,11.0,37,0,-20
2018-10-28,@ MIN,0,0,NOR vs. MIN,MIN,1561.025591428816,8.0,20,NOR,1673.0274141024195,3.0,30,0,-10
2018-12-02,@ NWE,0,0,MIN vs. NWE,NWE,1631.22176008211,2.0,24,MIN,1561.9908541569096,7.0,10,1,14
2018-12-10,@ SEA,0,0,MIN vs. SEA,SEA,1600.4756180715058,8.0,21,MIN,1521.8241796770235,12.0,7,1,14
2018-11-11,@ TEN,0,0,NWE vs. TEN,TEN,1500.284212866772,13.0,34,NWE,1691.7785381653105,4.0,10,1,24
2018-11-25,@ NYJ,1,0,NWE vs. NYJ,NYJ,1308.6498289440724,22.0,13,NWE,1616.7088968762384,5.0,27,0,-14
2018-12-16,@ PIT,0,0,NWE vs. PIT,PIT,1478.7462352486546,10.0,17,NWE,1594.2581848032007,5.0,10,1,7
2018-12-30,@ NWE,1,0,NYJ vs. NWE,NWE,1616.7088968762384,5.0,38,NYJ,1308.6498289440724,22.0,3,1,35
2018-09-09,@ NOR,1,0,TAM vs. NOR,NOR,1500.0,1.0,40,TAM,1500.0,1.0,48,0,-8
2018-09-30,@ NYG,0,0,NOR vs. NYG,NYG,1450.0,15.0,18,NOR,1552.0146061080266,4.0,33,0,-15
2018-10-08,@ NOR,0,0,WAS vs. NOR,NOR,1587.7413685049394,3.0,43,WAS,1538.008106127738,4.0,19,1,24
2018-11-18,@ NOR,0,0,PHI vs. NOR,NOR,1784.153559845849,3.0,48,PHI,1424.6576014684074,13.0,7,1,41
2018-12-09,@ TAM,1,0,NOR vs. TAM,TAM,1500.0,1.0,14,NOR,1500.0,1.0,28,0,-14
2018-12-23,@ NOR,0,0,PIT vs. NOR,NOR,1750.7183062904614,1.0,31,PIT,1544.783162099786,8.0,28,1,3
2019-01-13,@ NOR,0,1,PHI vs. NOR,NOR,1680.3042482822095,1.0,20,PHI,1706.1425957295048,6.0,14,1,6
2018-10-11,@ NYG,1,0,PHI vs. NYG,NYG,1383.0965890504106,25.0,13,PHI,1440.6574248465747,13.0,34,0,-21
2018-10-28,@ NYG,1,0,WAS vs. NYG,NYG,1305.1697151984513,26.0,13,WAS,1598.4811358764075,6.0,20,0,-7
2018-11-12,@ SFO,0,0,NYG vs. SFO,SFO,1314.9553387445565,23.0,23,NYG,1289.5715554408716,27.0,27,0,-4
2018-11-18,@ NYG,0,0,TAM vs. NYG,NYG,1343.218089629717,25.0,38,TAM,1368.2066467085135,19.0,35,1,3
2018-11-25,@ PHI,1,0,NYG vs. PHI,PHI,1440.6574248465747,13.0,25,NYG,1383.0965890504106,25.0,22,1,3
2018-12-09,@ WAS,1,0,NYG vs. WAS,WAS,1598.4811358764075,6.0,16,NYG,1305.1697151984513,26.0,40,0,-24
2018-12-16,@ NYG,0,0,TEN vs. NYG,NYG,1484.372160146397,20.0,0,TEN,1539.9266126066036,10.0,17,0,-17
2018-12-02,@ TEN,0,0,NYJ vs. TEN,TEN,1484.0787804218917,14.0,26,NYJ,1294.1369657382008,25.0,22,1,4
2018-09-16,@ TAM,0,0,PHI vs. TAM,TAM,1550.0,1.0,27,PHI,1550.0,1.0,21,1,6
2018-09-30,@ TEN,0,0,PHI vs. TEN,TEN,1564.0064999802885,4.0,26,PHI,1552.0146061080266,4.0,23,1,3
2018-12-03,@ PHI,1,0,WAS vs. PHI,PHI,1461.0544417779097,14.0,28,WAS,1481.2120259905098,7.0,13,1,15
2018-12-30,@ WAS,1,0,PHI vs. WAS,WAS,1481.2120259905098,7.0,0,PHI,1461.0544417779097,14.0,24,0,-24
2018-09-09,@ CLE,1,0,PIT vs. CLE,CLE,1500.0,1.0,21,PIT,1500.0,1.0,21,1,0
2018-09-24,@ TAM,0,0,PIT vs. TAM,TAM,1600.0,1.0,27,PIT,1414.0064999802885,24.0,30,0,-3
2018-12-02,@ SEA,1,0,SFO vs. SEA,SEA,1589.906857158992,7.0,43,SFO,1218.9207872919117,28.0,16,1,27
2018-12-16,@ SFO,1,0,SEA vs. SFO,SFO,1218.9207872919117,28.0,26,SEA,1589.906857158992,7.0,23,1,3
2018-11-25,@ TAM,0,0,SFO vs. TAM,TAM,1314.6166922895925,22.0,27,SFO,1261.308804555711,27.0,9,1,18
2018-11-11,@ TAM,0,0,WAS vs. TAM,TAM,1398.228581917097,17.0,3,WAS,1545.2378798213772,8.0,16,0,-13
2018-12-22,@ TEN,0,0,WAS vs. TEN,TEN,1581.9991314416404,8.0,25,WAS,1423.3264944565394,14.0,16,1,9
