Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff
2021-09-26,@ DET,0,0,BAL vs. DET,DET,1400.0,26.0,17,BAL,1514.0064999802885,8.0,19,0,-2
2021-10-03,@ DEN,0,0,BAL vs. DEN,DEN,1611.5211706611785,1.0,7,BAL,1548.1642063695244,6.0,23,0,-16
2021-10-11,@ BAL,0,0,IND vs. BAL,BAL,1607.1822660522766,2.0,31,IND,1438.4799082882541,21.0,25,1,6
2021-10-17,@ BAL,0,0,LAC vs. BAL,BAL,1634.6478219090168,2.0,34,LAC,1649.987767457676,2.0,6,1,28
2021-10-24,@ BAL,1,0,CIN vs. BAL,BAL,1686.8539841591319,2.0,17,CIN,1543.1693391039948,7.0,41,0,-24
2021-11-07,@ BAL,0,0,MIN vs. BAL,BAL,1617.2795210728825,5.0,34,MIN,1495.9645034189778,17.0,31,1,3
2021-11-11,@ MIA,0,0,BAL vs. MIA,MIA,1319.5989009352793,27.0,22,BAL,1650.4974391589667,5.0,10,1,12
2021-11-21,@ CHI,0,0,BAL vs. CHI,CHI,1396.0144660689643,22.0,13,BAL,1563.4539989026778,6.0,16,0,-3
2021-11-28,@ BAL,1,0,CLE vs. BAL,BAL,1591.0646127371508,4.0,16,CLE,1527.6190988220928,12.0,10,1,6
2021-12-05,@ PIT,1,0,BAL vs. PIT,PIT,1427.4356632422312,16.0,20,BAL,1632.0342248482748,2.0,19,1,1
2021-12-12,@ CLE,1,0,BAL vs. CLE,CLE,1527.6190988220928,12.0,24,BAL,1591.0646127371508,4.0,22,1,2
2021-12-19,@ BAL,0,0,GNB vs. BAL,BAL,1495.7879570855732,8.0,30,GNB,1675.2185668291252,1.0,31,0,-1
2021-12-26,@ CIN,1,0,BAL vs. CIN,CIN,1543.1693391039948,7.0,41,BAL,1686.8539841591319,2.0,21,1,20
2022-01-02,@ BAL,0,0,LAR vs. BAL,BAL,1426.4062157987491,12.0,19,LAR,1663.0708755903213,2.0,20,0,-1
2022-01-09,@ BAL,1,0,PIT vs. BAL,BAL,1632.0342248482748,2.0,13,PIT,1427.4356632422312,16.0,16,0,-3
2021-09-12,@ BUF,0,0,PIT vs. BUF,BUF,1500.0,1.0,16,PIT,1500.0,1.0,23,0,-7
2021-09-19,@ MIA,1,0,BUF vs. MIA,MIA,1550.0,1.0,0,BUF,1450.0,17.0,35,0,-35
2021-09-26,@ BUF,0,0,WAS vs. BUF,BUF,1514.0064999802885,8.0,43,WAS,1500.0,8.0,21,1,22
2021-10-03,@ BUF,0,0,HOU vs. BUF,BUF,1561.991893872262,6.0,40,HOU,1451.8357936304756,17.0,0,1,40
2021-10-10,@ KAN,0,0,BUF vs. KAN,KAN,1488.2974897187416,14.0,20,BUF,1596.6498247969935,2.0,38,0,-18
2021-10-18,@ TEN,0,0,BUF vs. TEN,TEN,1510.1649795960684,9.0,34,BUF,1631.5432713262744,2.0,31,1,3
2021-10-31,@ BUF,1,0,MIA vs. BUF,BUF,1450.0,17.0,26,MIA,1550.0,1.0,11,1,15
2021-11-07,@ JAX,0,0,BUF vs. JAX,JAX,1329.1358470410253,27.0,9,BUF,1581.058434351859,7.0,6,1,3
2021-11-14,@ NYJ,1,0,BUF vs. NYJ,NYJ,1386.3623907294023,25.0,17,BUF,1500.055774951202,7.0,45,0,-28
2021-11-21,@ BUF,0,0,IND vs. BUF,BUF,1534.2540301572974,6.0,15,IND,1549.1790333998822,15.0,41,0,-26
2021-11-25,@ NOR,0,0,BUF vs. NOR,NOR,1463.7677596075148,14.0,6,BUF,1486.4005905537072,9.0,31,0,-25
2021-12-06,@ BUF,1,0,NWE vs. BUF,BUF,1533.1480638074393,6.0,10,NWE,1705.6629310584042,4.0,14,0,-4
2021-12-12,@ TAM,0,0,BUF vs. TAM,TAM,1648.6659855408057,2.0,33,BUF,1506.1175582174394,8.0,27,1,6
2021-12-19,@ BUF,0,0,CAR vs. BUF,BUF,1475.5533903529472,10.0,31,CAR,1347.641180324428,21.0,14,1,17
2021-12-26,@ NWE,1,0,BUF vs. NWE,NWE,1705.6629310584042,4.0,21,BUF,1533.1480638074393,6.0,33,0,-12
2022-01-09,@ BUF,1,0,NYJ vs. BUF,BUF,1500.055774951202,7.0,27,NYJ,1386.3623907294023,25.0,10,1,17
2022-01-15,@ BUF,1,1,NWE vs. BUF,BUF,1628.9368564558147,7.0,47,NWE,1541.344708058087,9.0,17,1,30
2022-01-23,@ KAN,0,1,BUF vs. KAN,KAN,1746.1896977726476,2.0,42,BUF,1666.5917811209868,4.0,36,1,6
2021-09-12,@ CAR,0,0,NYJ vs. CAR,CAR,1500.0,1.0,19,NYJ,1500.0,1.0,14,1,5
2021-09-19,@ CAR,1,0,NOR vs. CAR,CAR,1550.0,1.0,26,NOR,1550.0,1.0,7,1,19
2021-09-23,@ HOU,0,0,CAR vs. HOU,HOU,1485.9935000197115,8.0,9,CAR,1600.0,1.0,24,0,-15
2021-10-03,@ DAL,0,0,CAR vs. DAL,DAL,1561.991893872262,6.0,36,CAR,1634.157706389236,1.0,28,1,8
2021-10-10,@ CAR,0,0,PHI vs. CAR,CAR,1573.9190330994238,2.0,18,PHI,1399.7106164089964,21.0,21,0,-3
2021-10-17,@ CAR,0,0,MIN vs. CAR,CAR,1500.7576831960155,9.0,28,MIN,1471.898472651739,17.0,34,0,-6
2021-10-24,@ NYG,0,0,CAR vs. NYG,NYG,1380.8450507474877,24.0,25,CAR,1446.6140343263658,12.0,3,1,22
2021-11-07,@ CAR,0,0,NWE vs. CAR,CAR,1452.2598875538172,12.0,6,NWE,1546.9527121624335,12.0,24,0,-18
2021-11-21,@ CAR,0,0,WAS vs. CAR,CAR,1499.1661798309997,15.0,21,WAS,1417.9066356373708,23.0,27,0,-6
2021-11-28,@ MIA,0,0,CAR vs. MIA,MIA,1448.865924620061,23.0,33,CAR,1437.6806571703667,19.0,10,1,23
2021-12-26,@ CAR,1,0,TAM vs. CAR,CAR,1315.260283068785,25.0,6,TAM,1597.9982061732178,2.0,32,0,-26
2022-01-02,@ NOR,1,0,CAR vs. NOR,NOR,1550.0,1.0,18,CAR,1550.0,1.0,10,1,8
2022-01-09,@ TAM,1,0,CAR vs. TAM,TAM,1597.9982061732178,2.0,41,CAR,1315.260283068785,25.0,17,1,24
2021-09-12,@ LAR,0,0,CHI vs. LAR,LAR,1500.0,1.0,34,CHI,1500.0,1.0,14,1,20
2021-09-19,@ CHI,0,0,CIN vs. CHI,CHI,1450.0,17.0,20,CIN,1550.0,1.0,17,1,3
2021-09-26,@ CLE,0,0,CHI vs. CLE,CLE,1514.0064999802885,8.0,26,CHI,1514.0064999802885,8.0,6,1,20
2021-10-03,@ CHI,1,0,DET vs. CHI,CHI,1464.0064999802885,17.0,24,DET,1365.842293610764,28.0,14,1,10
2021-10-10,@ LVR,0,0,CHI vs. LVR,LVR,1570.3950250857276,2.0,9,CHI,1500.2438186767802,14.0,20,0,-11
2021-10-17,@ CHI,1,0,GNB vs. CHI,CHI,1560.2043969447702,9.0,14,GNB,1643.5450496373717,2.0,24,0,-10
2021-10-24,@ TAM,0,0,CHI vs. TAM,TAM,1632.285002796934,2.0,38,CHI,1521.973218549861,12.0,3,1,35
2021-10-31,@ CHI,0,0,SFO vs. CHI,CHI,1487.3355801211721,12.0,22,SFO,1397.3858172159782,18.0,33,0,-11
2021-11-08,@ PIT,0,0,CHI vs. PIT,PIT,1583.112439643307,10.0,29,CHI,1424.6724376779198,20.0,27,1,2
2021-11-25,@ DET,1,0,CHI vs. DET,DET,1365.842293610764,28.0,14,CHI,1464.0064999802885,17.0,16,0,-2
2021-12-12,@ GNB,1,0,CHI vs. GNB,GNB,1643.5450496373717,2.0,45,CHI,1560.2043969447702,9.0,30,1,15
2021-12-20,@ CHI,1,0,MIN vs. CHI,CHI,1360.2127826053525,23.0,9,MIN,1509.7362182891156,15.0,17,0,-8
2021-12-26,@ SEA,0,0,CHI vs. SEA,SEA,1425.0065769752691,25.0,24,CHI,1330.4940158068546,27.0,25,0,-1
2022-01-02,@ CHI,0,0,NYG vs. CHI,CHI,1393.7696072460183,25.0,29,NYG,1355.8020045142077,28.0,3,1,26
2022-01-09,@ MIN,1,0,CHI vs. MIN,MIN,1509.7362182891156,15.0,31,CHI,1360.2127826053525,23.0,17,1,14
2021-09-12,@ CIN,0,0,MIN vs. CIN,CIN,1500.0,1.0,27,MIN,1500.0,1.0,24,1,3
2021-09-26,@ PIT,1,0,CIN vs. PIT,PIT,1500.0,8.0,10,CIN,1485.9935000197115,8.0,24,0,-14
2021-09-30,@ CIN,0,0,JAX vs. CIN,CIN,1538.008106127738,6.0,24,JAX,1386.9160182128549,28.0,21,1,3
2021-10-10,@ CIN,0,0,GNB vs. CIN,CIN,1567.5386142705743,2.0,22,GNB,1597.9038684259299,2.0,25,0,-3
2021-10-17,@ DET,0,0,CIN vs. DET,DET,1294.5681006654368,31.0,11,CIN,1521.8974330591325,9.0,34,0,-23
2021-10-31,@ NYJ,0,0,CIN vs. NYJ,NYJ,1348.8378736555153,23.0,34,CIN,1612.7438021902442,5.0,31,1,3
2021-11-07,@ CIN,1,0,CLE vs. CIN,CIN,1530.7022584888,9.0,16,CLE,1504.2683858759563,12.0,41,0,-25
2021-11-21,@ LVR,0,0,CIN vs. LVR,LVR,1475.481528005651,11.0,13,CIN,1476.9054416742065,12.0,32,0,-19
2021-11-28,@ CIN,1,0,PIT vs. CIN,CIN,1485.9935000197115,8.0,41,PIT,1500.0,8.0,10,1,31
2021-12-05,@ CIN,0,0,LAC vs. CIN,CIN,1568.5060326169075,6.0,22,LAC,1492.7385682941144,10.0,41,0,-19
2021-12-12,@ CIN,0,0,SFO vs. CIN,CIN,1507.7718438344532,8.0,23,SFO,1519.2942630305452,12.0,26,0,-3
2021-12-19,@ DEN,0,0,CIN vs. DEN,DEN,1516.5920152920505,10.0,10,CIN,1459.429445584442,10.0,15,0,-5
2022-01-02,@ CIN,0,0,KAN vs. CIN,CIN,1560.7116051102248,8.0,34,KAN,1780.4730190622029,2.0,31,1,3
2022-01-09,@ CLE,1,0,CIN vs. CLE,CLE,1504.2683858759563,12.0,21,CIN,1530.7022584888,9.0,16,1,5
2022-01-15,@ CIN,0,1,LVR vs. CIN,CIN,1560.268251581235,9.0,26,LVR,1646.908666634613,9.0,19,1,7
2022-01-22,@ TEN,0,1,CIN vs. TEN,TEN,1661.2699812015899,3.0,16,CIN,1622.4846242146668,6.0,19,0,-3
2022-01-30,@ KAN,0,1,CIN vs. KAN,KAN,1784.9309319129043,3.0,24,CIN,1678.0432145827585,6.0,27,0,-3
2021-09-12,@ KAN,0,0,CLE vs. KAN,KAN,1500.0,1.0,33,CLE,1500.0,1.0,29,1,4
2021-09-19,@ CLE,0,0,HOU vs. CLE,CLE,1450.0,17.0,31,HOU,1550.0,1.0,21,1,10
2021-10-03,@ MIN,0,0,CLE vs. MIN,MIN,1474.2205165379482,17.0,7,CLE,1564.0064999802885,6.0,14,0,-7
2021-10-10,@ LAC,0,0,CLE vs. LAC,LAC,1599.7561813232198,2.0,47,CLE,1601.3654181153333,2.0,42,1,5
2021-10-21,@ CLE,0,0,DEN vs. CLE,CLE,1520.222902474113,12.0,17,DEN,1437.4323229091294,12.0,14,1,3
2021-10-31,@ CLE,1,0,PIT vs. CLE,CLE,1558.528884837249,10.0,10,PIT,1528.8519406820142,12.0,15,0,-5
2021-11-14,@ NWE,0,0,CLE vs. NWE,NWE,1583.6530108729896,12.0,45,CLE,1558.0652026905495,12.0,7,1,38
2021-11-21,@ CLE,0,0,DET vs. CLE,CLE,1511.74094099494,15.0,13,DET,1222.0974769129125,28.0,10,1,3
2021-12-20,@ CLE,0,0,LVR vs. CLE,CLE,1546.4412018773296,10.0,14,LVR,1433.1893975046235,15.0,16,0,-2
2021-12-25,@ GNB,0,0,CLE vs. GNB,GNB,1701.4710717793587,1.0,24,CLE,1480.696681391077,15.0,22,1,2
2022-01-03,@ PIT,1,0,CLE vs. PIT,PIT,1528.8519406820142,12.0,26,CLE,1558.528884837249,10.0,14,1,12
2021-09-09,@ TAM,0,0,DAL vs. TAM,TAM,1500.0,1.0,31,DAL,1500.0,1.0,29,1,2
2021-09-19,@ LAC,0,0,DAL vs. LAC,LAC,1550.0,1.0,17,DAL,1450.0,17.0,20,0,-3
2021-09-27,@ DAL,1,0,PHI vs. DAL,DAL,1514.0064999802885,8.0,41,PHI,1500.0,8.0,21,1,20
2021-10-10,@ DAL,1,0,NYG vs. DAL,DAL,1622.230567162074,2.0,44,NYG,1427.7769796754424,21.0,20,1,24
2021-10-17,@ NWE,0,0,DAL vs. NWE,NWE,1462.855360482431,17.0,29,DAL,1646.8434791771695,2.0,35,0,-6
2021-10-31,@ MIN,0,0,DAL vs. MIN,MIN,1526.0421215213887,12.0,16,DAL,1672.5912308426864,2.0,20,0,-4
2021-11-07,@ DAL,0,0,DEN vs. DAL,DAL,1702.6688489450974,4.0,16,DEN,1446.8606721561566,12.0,30,0,-14
2021-11-21,@ KAN,0,0,DAL vs. KAN,KAN,1629.5084006043105,9.0,19,DAL,1655.2365234381418,4.0,9,1,10
2021-11-25,@ DAL,0,0,LVR vs. DAL,DAL,1601.540701960502,4.0,33,LVR,1425.686444507542,14.0,36,0,-3
2021-12-02,@ NOR,0,0,DAL vs. NOR,NOR,1417.0202863537827,16.0,17,DAL,1528.1937295238229,6.0,27,0,-10
2021-12-12,@ WAS,1,0,DAL vs. WAS,WAS,1563.4474029643934,12.0,20,DAL,1562.7191569596714,4.0,27,0,-7
2021-12-19,@ NYG,1,0,DAL vs. NYG,NYG,1427.7769796754424,21.0,6,DAL,1622.230567162074,2.0,21,0,-15
2021-12-26,@ DAL,1,0,WAS vs. DAL,DAL,1562.7191569596714,4.0,56,WAS,1563.4474029643934,12.0,14,1,42
2022-01-08,@ PHI,1,0,DAL vs. PHI,PHI,1500.0,8.0,26,DAL,1514.0064999802885,8.0,51,0,-25
2022-01-16,@ DAL,0,1,SFO vs. DAL,DAL,1640.7076840176485,3.0,17,SFO,1638.7914978189503,9.0,23,0,-6
2021-09-12,@ NYG,0,0,DEN vs. NYG,NYG,1500.0,1.0,13,DEN,1500.0,1.0,27,0,-14
2021-09-19,@ JAX,0,0,DEN vs. JAX,JAX,1450.0,17.0,13,DEN,1550.0,1.0,23,0,-10
2021-09-26,@ DEN,0,0,NYJ vs. DEN,DEN,1585.9935000197115,1.0,26,NYJ,1400.0,26.0,0,1,26
2021-10-10,@ PIT,0,0,DEN vs. PIT,PIT,1414.088025446332,21.0,27,DEN,1552.5031109784263,2.0,19,1,8
2021-10-17,@ DEN,1,0,LVR vs. DEN,DEN,1483.5745564430397,9.0,24,LVR,1510.4344468177376,9.0,34,0,-10
2021-10-31,@ DEN,0,0,WAS vs. DEN,DEN,1399.1263405459933,12.0,17,WAS,1383.37207541208,19.0,10,1,7
2021-11-14,@ DEN,0,0,PHI vs. DEN,DEN,1528.2051421524047,12.0,13,PHI,1400.1870968873145,22.0,30,0,-17
2021-11-28,@ DEN,1,0,LAC vs. DEN,DEN,1460.5727011954416,15.0,28,LAC,1556.1574666584518,9.0,13,1,15
2021-12-05,@ KAN,1,0,DEN vs. KAN,KAN,1683.2042220819503,7.0,22,DEN,1523.991599559779,10.0,9,1,13
2021-12-12,@ DEN,0,0,DET vs. DEN,DEN,1495.4244727576115,12.0,38,DET,1267.0106231456864,28.0,10,1,28
2021-12-26,@ LVR,1,0,DEN vs. LVR,LVR,1510.4344468177376,9.0,17,DEN,1483.5745564430397,9.0,13,1,4
2022-01-02,@ LAC,1,0,DEN vs. LAC,LAC,1556.1574666584518,9.0,34,DEN,1460.5727011954416,15.0,13,1,21
2022-01-08,@ DEN,1,0,KAN vs. DEN,DEN,1523.991599559779,10.0,24,KAN,1683.2042220819503,7.0,28,0,-4
2021-09-12,@ DET,0,0,SFO vs. DET,DET,1500.0,1.0,33,SFO,1500.0,1.0,41,0,-8
2021-09-20,@ GNB,1,0,DET vs. GNB,GNB,1450.0,17.0,35,DET,1450.0,17.0,17,1,18
2021-10-10,@ MIN,1,0,DET vs. MIN,MIN,1436.8615984029034,21.0,19,DET,1329.6049749142724,31.0,17,1,2
2021-10-24,@ LAR,0,0,DET vs. LAR,LAR,1642.1389453062739,2.0,28,DET,1273.2961946205744,28.0,19,1,9
2021-10-31,@ DET,0,0,PHI vs. DET,DET,1262.610249704136,26.0,6,PHI,1406.491335518751,19.0,44,0,-38
2021-11-14,@ PIT,0,0,DET vs. PIT,PIT,1611.7704112522624,7.0,16,DET,1232.2086448044895,30.0,16,1,0
2021-12-05,@ DET,1,0,MIN vs. DET,DET,1329.6049749142724,31.0,29,MIN,1436.8615984029034,21.0,27,1,2
2022-01-02,@ SEA,0,0,DET vs. SEA,SEA,1361.7309855361054,25.0,51,DET,1299.9263763445254,31.0,29,1,22
2022-01-09,@ DET,1,0,GNB vs. DET,DET,1450.0,17.0,37,GNB,1450.0,17.0,30,1,7
2021-09-12,@ NOR,0,0,GNB vs. NOR,NOR,1500.0,1.0,38,GNB,1500.0,1.0,3,1,35
2021-09-26,@ SFO,0,0,GNB vs. SFO,SFO,1600.0,1.0,28,GNB,1500.0,8.0,30,0,-2
2021-10-03,@ GNB,0,0,PIT vs. GNB,GNB,1564.0064999802885,6.0,27,PIT,1447.9853938919734,17.0,17,1,10
2021-10-24,@ GNB,0,0,WAS vs. GNB,GNB,1681.7762280322809,2.0,24,WAS,1399.8528635391287,19.0,10,1,14
2021-11-07,@ KAN,0,0,GNB vs. KAN,KAN,1509.9963947682334,12.0,13,GNB,1752.9417178021642,1.0,7,1,6
2021-11-14,@ GNB,0,0,SEA vs. GNB,GNB,1672.7470519688743,2.0,17,SEA,1425.5470519414189,20.0,0,1,17
2021-11-21,@ MIN,1,0,GNB vs. MIN,MIN,1527.4796740231818,19.0,34,GNB,1692.1662606181922,1.0,31,1,3
2021-11-28,@ GNB,0,0,LAR vs. GNB,GNB,1620.0947366798234,2.0,36,LAR,1539.8610647009825,5.0,28,1,8
2022-01-02,@ GNB,1,0,MIN vs. GNB,GNB,1692.1662606181922,1.0,37,MIN,1527.4796740231818,19.0,10,1,27
2022-01-22,@ GNB,0,1,SFO vs. GNB,GNB,1650.918804414243,1.0,10,SFO,1689.0672563840053,6.0,13,0,-3
2021-09-12,@ HOU,1,0,JAX vs. HOU,HOU,1500.0,1.0,37,JAX,1500.0,1.0,21,1,16
2021-10-10,@ HOU,0,0,NWE vs. HOU,HOU,1417.177862705744,21.0,22,NWE,1412.1287919369765,21.0,25,0,-3
2021-10-17,@ IND,1,0,HOU vs. IND,IND,1411.014352431514,26.0,31,HOU,1366.4512941602895,26.0,3,1,28
2021-10-31,@ HOU,0,0,LAR vs. HOU,HOU,1313.6877534963496,24.0,22,LAR,1652.8248902227122,2.0,38,0,-16
2021-11-07,@ MIA,0,0,HOU vs. MIA,MIA,1264.3004318557246,28.0,17,HOU,1301.2567163493165,28.0,9,1,8
2021-11-21,@ TEN,1,0,HOU vs. TEN,TEN,1732.2430209289548,1.0,13,HOU,1245.9582472697618,28.0,22,0,-9
2021-11-28,@ HOU,0,0,NYJ vs. HOU,HOU,1340.2219386520837,27.0,14,NYJ,1309.9405520948142,27.0,21,0,-7
2021-12-05,@ HOU,1,0,IND vs. HOU,HOU,1366.4512941602895,26.0,0,IND,1411.014352431514,26.0,31,0,-31
2021-12-12,@ HOU,0,0,SEA vs. HOU,HOU,1267.256736555055,26.0,13,SEA,1427.7242116587695,22.0,33,0,-20
2021-12-19,@ JAX,1,0,HOU vs. JAX,JAX,1500.0,1.0,16,HOU,1500.0,1.0,30,0,-14
2021-12-26,@ HOU,0,0,LAC vs. HOU,HOU,1293.0353722095551,29.0,41,LAC,1557.2586358834235,9.0,29,1,12
2022-01-02,@ SFO,0,0,HOU vs. SFO,SFO,1546.2901245613627,12.0,23,HOU,1375.1038140630376,28.0,7,1,16
2022-01-09,@ HOU,1,0,TEN vs. HOU,HOU,1245.9582472697618,28.0,25,TEN,1732.2430209289548,1.0,28,0,-3
2021-09-12,@ IND,0,0,SEA vs. IND,IND,1500.0,1.0,16,SEA,1500.0,1.0,28,0,-12
2021-09-19,@ IND,0,0,LAR vs. IND,IND,1450.0,17.0,24,LAR,1550.0,1.0,27,0,-3
2021-09-26,@ TEN,1,0,IND vs. TEN,TEN,1514.0064999802885,8.0,25,IND,1414.0064999802885,26.0,16,1,9
2021-10-03,@ MIA,0,0,IND vs. MIA,MIA,1451.8357936304756,17.0,17,IND,1378.012999960577,28.0,27,0,-10
2021-10-24,@ SFO,0,0,IND vs. SFO,SFO,1446.167291685669,17.0,18,IND,1454.6361511866276,19.0,30,0,-12
2021-10-31,@ IND,1,0,TEN vs. IND,IND,1414.0064999802885,26.0,31,TEN,1514.0064999802885,8.0,34,0,-3
2021-11-04,@ IND,0,0,NYJ vs. IND,IND,1469.1328485002953,20.0,45,NYJ,1430.8794173569597,24.0,30,1,15
2021-11-14,@ IND,1,0,JAX vs. IND,IND,1513.6498751278527,18.0,23,JAX,1410.1385064416822,25.0,17,1,6
2021-11-28,@ IND,0,0,TAM vs. IND,IND,1597.0324730034724,12.0,31,TAM,1562.710073050646,4.0,38,0,-7
2021-12-18,@ IND,0,0,NWE vs. IND,IND,1560.7274493629916,11.0,27,NWE,1732.693436648404,3.0,17,1,10
2022-01-02,@ IND,0,0,LVR vs. IND,IND,1665.5487327532605,8.0,20,LVR,1543.1324905705992,12.0,23,0,-3
2022-01-09,@ JAX,1,0,IND vs. JAX,JAX,1410.1385064416822,25.0,26,IND,1513.6498751278527,18.0,11,1,15
2021-10-10,@ JAX,1,0,TEN vs. JAX,JAX,1357.3855100700187,31.0,19,TEN,1476.68979586876,14.0,37,0,-18
2021-10-17,@ JAX,0,0,MIA vs. JAX,JAX,1323.9103263427103,31.0,23,MIA,1365.4565591072649,26.0,20,1,3
2021-10-31,@ SEA,0,0,JAX vs. SEA,SEA,1374.821925481593,19.0,31,JAX,1379.860973500851,24.0,7,1,24
2021-11-21,@ JAX,0,0,SFO vs. JAX,JAX,1374.6093481696528,26.0,10,SFO,1510.9869717003687,19.0,30,0,-20
2021-12-05,@ LAR,0,0,JAX vs. LAR,LAR,1501.2066482068583,6.0,37,JAX,1307.2349805509607,28.0,7,1,30
2021-12-12,@ TEN,1,0,JAX vs. TEN,TEN,1476.68979586876,14.0,20,JAX,1357.3855100700187,31.0,0,1,20
