Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline
2015-10-25,@ TEN,0,0,ATL vs. TEN,TEN,1336.6599693601984,24.0,7,ATL,1608.2283698914705,6.0,10,0,-3,5.5,1,205.0,-230.0
2015-11-01,@ ATL,1,0,TAM vs. ATL,ATL,1625.5461139312072,3.0,20,TAM,1409.4249166522181,18.0,23,0,-3,-8.0,0,-400.0,346.0
2015-11-08,@ SFO,0,0,ATL vs. SFO,SFO,1359.2153355421294,23.0,17,ATL,1547.9185375493055,6.0,16,1,1,9.5,1,361.0,-420.0
2015-11-22,@ ATL,0,0,IND vs. ATL,ATL,1473.1508017776623,7.0,21,IND,1535.273029820522,15.0,24,0,-3,-3.5,0,-180.0,162.0
2015-11-29,@ ATL,0,0,MIN vs. ATL,ATL,1431.9968394685463,8.0,10,MIN,1605.0181742893712,6.0,20,0,-10,-2.0,0,-128.0,116.0
2015-12-06,@ TAM,1,0,ATL vs. TAM,TAM,1409.4249166522181,18.0,23,ATL,1625.5461139312072,3.0,19,1,4,-1.0,1,-115.0,104.0
2015-12-13,@ CAR,1,0,ATL vs. CAR,CAR,1808.460880146338,1.0,38,ATL,1365.8385038581378,12.0,0,1,38,-8.5,1,-370.0,322.0
2015-12-20,@ JAX,0,0,ATL vs. JAX,JAX,1397.8697610971738,21.0,17,ATL,1358.581998571277,12.0,23,0,-6,-2.0,0,-125.0,113.0
2015-12-27,@ ATL,1,0,CAR vs. ATL,ATL,1365.8385038581378,12.0,20,CAR,1808.460880146338,1.0,13,1,7,7.0,1,239.0,-270.0
2016-01-03,@ ATL,1,0,NOR vs. ATL,ATL,1693.0543876539275,1.0,17,NOR,1394.0825845473935,22.0,20,0,-3,-6.0,0,-248.0,221.0
2015-09-13,@ DEN,0,0,BAL vs. DEN,DEN,1500.0,1.0,19,BAL,1500.0,1.0,13,1,6,-4.5,1,-220.0,197.0
2015-09-20,@ LVR,0,0,BAL vs. LVR,LVR,1450.0,17.0,37,BAL,1450.0,17.0,33,1,4,6.0,1,226.0,-254.0
2015-09-27,@ BAL,1,0,CIN vs. BAL,BAL,1400.0,24.0,24,CIN,1600.0,1.0,28,0,-4,-2.5,0,-138.0,125.0
2015-10-01,@ PIT,1,0,BAL vs. PIT,PIT,1559.9838184071837,8.0,20,BAL,1375.9746926647958,29.0,23,0,-3,3.0,0,131.0,-145.0
2015-10-11,@ BAL,1,0,CLE vs. BAL,BAL,1450.2292528346338,19.0,30,CLE,1410.2668066049966,19.0,33,0,-3,-6.0,0,-255.0,227.0
2015-10-18,@ SFO,0,0,BAL vs. SFO,SFO,1389.0708416503767,22.0,25,BAL,1394.5034229404887,22.0,20,1,5,2.5,1,126.0,-139.0
2015-11-01,@ BAL,0,0,LAC vs. BAL,BAL,1316.693995192418,27.0,29,LAC,1381.984914704933,20.0,26,1,3,-4.5,0,-208.0,186.0
2015-11-15,@ BAL,0,0,JAX vs. BAL,BAL,1375.9810468231249,23.0,20,JAX,1365.1366724128395,22.0,22,0,-2,-4.0,0,-208.0,186.0
2015-11-22,@ BAL,0,0,LAR vs. BAL,BAL,1324.4209225001778,24.0,16,LAR,1452.2870307652731,12.0,13,1,3,-3.0,0,-149.0,135.0
2015-11-30,@ CLE,1,0,BAL vs. CLE,CLE,1410.2668066049966,19.0,27,BAL,1450.2292528346338,19.0,33,0,-6,-6.0,0,-260.0,231.0
2015-12-06,@ MIA,0,0,BAL vs. MIA,MIA,1365.315676960419,21.0,15,BAL,1433.6758198135612,21.0,13,1,2,-3.5,0,-173.0,156.0
2015-12-13,@ BAL,0,0,SEA vs. BAL,BAL,1373.9630195109357,23.0,6,SEA,1641.9681091896255,8.0,35,0,-29,10.5,0,369.0,-430.0
2015-12-20,@ BAL,0,0,KAN vs. BAL,BAL,1356.3495975195262,26.0,14,KAN,1651.8894907928523,7.0,34,0,-20,6.5,0,231.0,-260.0
2015-12-27,@ BAL,1,0,PIT vs. BAL,BAL,1375.9746926647958,29.0,20,PIT,1559.9838184071837,8.0,17,1,3,11.0,1,461.0,-550.0
2016-01-03,@ CIN,1,0,BAL vs. CIN,CIN,1600.0,1.0,24,BAL,1400.0,24.0,16,1,8,-10.0,0,-380.0,330.0
2015-09-13,@ BUF,0,0,IND vs. BUF,BUF,1500.0,1.0,27,IND,1500.0,1.0,14,1,13,1.0,1,-101.0,-109.0
2015-09-20,@ BUF,1,0,NWE vs. BUF,BUF,1550.0,1.0,32,NWE,1550.0,1.0,40,0,-8,-2.0,0,-124.0,112.0
2015-09-27,@ MIA,1,0,BUF vs. MIA,MIA,1485.9935000197115,10.0,14,BUF,1500.0,10.0,41,0,-27,-1.0,0,-107.0,-103.0
2015-10-04,@ BUF,0,0,NYG vs. BUF,BUF,1547.9853938919734,8.0,10,NYG,1478.012999960577,14.0,24,0,-14,-6.0,0,-242.0,216.0
2015-10-11,@ TEN,0,0,BUF vs. TEN,TEN,1425.7794834620518,14.0,13,BUF,1488.0495301119945,8.0,14,0,-1,-1.0,0,-110.0,100.0
2015-10-18,@ BUF,0,0,CIN vs. BUF,BUF,1529.1828870249453,7.0,21,CIN,1681.8585637029146,1.0,34,0,-13,3.0,0,141.0,-156.0
2015-10-25,@ JAX,0,0,BUF vs. JAX,JAX,1328.7108460688883,25.0,34,BUF,1499.8417254949723,11.0,31,1,3,3.5,1,153.0,-170.0
2015-11-08,@ BUF,1,0,MIA vs. BUF,BUF,1500.0,10.0,33,MIA,1485.9935000197115,10.0,17,1,16,-4.0,1,-202.0,181.0
2015-11-12,@ NYJ,1,0,BUF vs. NYJ,NYJ,1534.9546959120153,8.0,17,BUF,1484.2208166147889,11.0,22,0,-5,-2.5,0,-126.0,114.0
2015-11-23,@ NWE,1,0,BUF vs. NWE,NWE,1550.0,1.0,20,BUF,1550.0,1.0,13,1,7,-7.0,0,-345.0,301.0
2015-11-29,@ KAN,0,0,BUF vs. KAN,KAN,1565.6178934241002,9.0,30,BUF,1522.6023974570253,9.0,22,1,8,-4.5,1,-218.0,195.0
2015-12-06,@ BUF,0,0,HOU vs. BUF,BUF,1478.761387578258,15.0,30,HOU,1602.4392006036248,8.0,21,1,9,-3.0,1,-143.0,129.0
2015-12-13,@ PHI,0,0,BUF vs. PHI,PHI,1469.3100652742187,17.0,23,BUF,1545.8445047102748,12.0,20,1,3,-1.0,1,-113.0,102.0
2015-12-20,@ WAS,0,0,BUF vs. WAS,WAS,1530.0762237812448,12.0,35,BUF,1485.0050765429035,12.0,25,1,10,2.5,1,111.0,-123.0
2015-12-27,@ BUF,0,0,DAL vs. BUF,BUF,1441.455194351505,15.0,16,DAL,1377.7652237919904,27.0,6,1,10,-6.5,1,-260.0,231.0
2016-01-03,@ BUF,1,0,NYJ vs. BUF,BUF,1484.2208166147889,11.0,22,NYJ,1534.9546959120153,8.0,17,1,5,2.5,1,131.0,-145.0
2015-09-13,@ JAX,0,0,CAR vs. JAX,JAX,1500.0,1.0,9,CAR,1500.0,1.0,20,0,-11,3.0,0,131.0,-145.0
2015-09-20,@ CAR,0,0,HOU vs. CAR,CAR,1550.0,1.0,24,HOU,1450.0,17.0,17,1,7,-3.0,1,-143.0,129.0
2015-09-27,@ CAR,1,0,NOR vs. CAR,CAR,1585.9935000197115,1.0,27,NOR,1400.0,24.0,22,1,5,-10.0,0,-400.0,346.0
2015-10-04,@ TAM,1,0,CAR vs. TAM,TAM,1437.8712080630235,14.0,23,CAR,1611.5211706611785,1.0,37,0,-14,3.0,0,131.0,-145.0
2015-10-18,@ SEA,0,0,CAR vs. SEA,SEA,1472.0216733879256,11.0,23,CAR,1638.4229904358126,1.0,27,0,-4,-7.0,0,-307.0,270.0
2015-10-25,@ CAR,0,0,PHI vs. CAR,CAR,1666.153216201195,1.0,27,PHI,1546.1548560535891,11.0,16,1,11,-3.0,1,-137.0,124.0
2015-11-02,@ CAR,0,0,IND vs. CAR,CAR,1699.539483681055,1.0,29,IND,1470.787967949258,12.0,26,1,3,-5.0,0,-220.0,197.0
2015-11-08,@ CAR,0,0,GNB vs. CAR,CAR,1720.6746090357585,1.0,37,GNB,1653.9349119040883,5.0,29,1,8,2.0,1,109.0,-120.0
2015-11-15,@ TEN,0,0,CAR vs. TEN,TEN,1366.4840674543427,22.0,10,CAR,1761.1864115551332,1.0,27,0,-17,3.5,0,175.0,-195.0
2015-11-22,@ CAR,0,0,WAS vs. CAR,CAR,1770.532515627606,1.0,44,WAS,1527.4280550088406,12.0,16,1,28,-7.0,1,-315.0,277.0
2015-11-26,@ DAL,0,0,CAR vs. DAL,DAL,1371.515249868534,23.0,14,CAR,1790.3233040491348,1.0,33,0,-19,1.0,0,102.0,-113.0
2015-12-06,@ NOR,1,0,CAR vs. NOR,NOR,1400.0,24.0,38,CAR,1585.9935000197115,1.0,41,0,-3,5.5,1,201.0,-225.0
2015-12-20,@ NYG,0,0,CAR vs. NYG,NYG,1473.7522625825459,12.0,35,CAR,1815.7173854331988,1.0,38,0,-3,4.5,1,186.0,-208.0
2016-01-03,@ CAR,1,0,TAM vs. CAR,CAR,1611.5211706611785,1.0,38,TAM,1437.8712080630235,14.0,10,1,28,-10.0,1,-402.0,347.0
2016-01-17,@ CAR,0,1,SEA vs. CAR,CAR,1745.9708058686617,1.0,31,SEA,1721.1413882016236,3.0,24,1,7,-2.5,1,-145.0,131.0
2015-09-13,@ CHI,1,0,GNB vs. CHI,CHI,1500.0,1.0,23,GNB,1500.0,1.0,31,0,-8,5.5,0,222.0,-250.0
2015-09-27,@ SEA,0,0,CHI vs. SEA,SEA,1414.0064999802885,24.0,26,CHI,1414.0064999802885,24.0,0,1,26,-16.5,1,-1300.0,944.0
2015-10-04,@ CHI,0,0,LVR vs. CHI,CHI,1364.0064999802885,29.0,22,LVR,1552.0146061080266,8.0,20,1,2,3.0,1,159.0,-177.0
2015-10-11,@ KAN,0,0,CHI vs. KAN,KAN,1433.8758904956476,19.0,17,CHI,1438.6986741952758,19.0,18,0,-1,-10.0,0,-420.0,361.0
2015-10-18,@ DET,1,0,CHI vs. DET,DET,1315.3458176292536,28.0,37,CHI,1488.0046644038557,11.0,34,1,3,-3.5,0,-202.0,181.0
2015-11-01,@ CHI,1,0,MIN vs. CHI,CHI,1415.018825584142,16.0,20,MIN,1572.2155318608234,5.0,23,0,-3,1.0,0,106.0,-117.0
2015-11-09,@ LAC,0,0,CHI vs. LAC,LAC,1322.6978630742262,23.0,19,CHI,1386.214304914905,21.0,22,0,-3,-3.5,0,-179.0,161.0
2015-11-15,@ LAR,0,0,CHI vs. LAR,LAR,1514.6111519717786,11.0,13,CHI,1427.1740429963863,17.0,37,0,-24,-7.5,0,-373.0,324.0
2015-11-22,@ CHI,0,0,DEN vs. CHI,CHI,1489.4981642028918,12.0,15,DEN,1597.7425757812534,4.0,17,0,-2,2.5,1,111.0,-123.0
2015-11-26,@ GNB,1,0,CHI vs. GNB,GNB,1500.0,1.0,13,CHI,1500.0,1.0,17,0,-4,-7.5,0,-410.0,354.0
2015-12-06,@ CHI,0,0,SFO vs. CHI,CHI,1524.23146085133,15.0,20,SFO,1375.0163835159012,28.0,26,0,-6,-6.0,0,-250.0,222.0
2015-12-13,@ CHI,0,0,WAS vs. CHI,CHI,1453.9873160266543,17.0,21,WAS,1484.4487831732317,17.0,24,0,-3,-4.0,0,-208.0,186.0
2015-12-20,@ MIN,1,0,CHI vs. MIN,MIN,1572.2155318608234,5.0,38,CHI,1415.018825584142,16.0,17,1,21,-4.0,1,-196.0,176.0
2015-12-27,@ TAM,0,0,CHI vs. TAM,TAM,1398.8624367758928,15.0,21,CHI,1376.8144169507586,22.0,26,0,-5,-3.0,0,-179.0,161.0
2016-01-03,@ CHI,1,0,DET vs. CHI,CHI,1488.0046644038557,11.0,20,DET,1315.3458176292536,28.0,24,0,-4,2.5,0,112.0,-124.0
2015-09-13,@ LVR,0,0,CIN vs. LVR,LVR,1500.0,1.0,13,CIN,1500.0,1.0,33,0,-20,3.0,0,136.0,-150.0
2015-09-20,@ CIN,0,0,LAC vs. CIN,CIN,1550.0,1.0,24,LAC,1550.0,1.0,19,1,5,-3.5,1,-173.0,156.0
2015-10-04,@ CIN,0,0,KAN vs. CIN,CIN,1624.0253073352042,1.0,36,KAN,1462.1287919369765,14.0,21,1,15,-3.5,1,-177.0,159.0
2015-10-11,@ CIN,0,0,SEA vs. CIN,CIN,1652.2782087765331,1.0,27,SEA,1501.602028314307,8.0,24,1,3,-3.0,0,-145.0,131.0
2015-11-01,@ PIT,1,0,CIN vs. PIT,PIT,1512.759208229117,7.0,10,CIN,1711.1997252328877,1.0,16,0,-6,-1.0,0,-117.0,106.0
2015-11-05,@ CIN,1,0,CLE vs. CIN,CIN,1735.3892749298518,1.0,31,CLE,1369.3651125148244,23.0,10,1,21,-13.0,1,-850.0,671.0
2015-11-16,@ CIN,0,0,HOU vs. CIN,CIN,1746.2310636769687,1.0,6,HOU,1440.7916994980847,18.0,10,0,-4,-10.0,0,-470.0,400.0
2015-11-29,@ CIN,0,0,LAR vs. CIN,CIN,1604.7144979688646,3.0,31,LAR,1384.6737390335838,16.0,7,1,24,-10.5,1,-420.0,361.0
2015-12-06,@ CLE,1,0,CIN vs. CLE,CLE,1369.3651125148244,23.0,3,CIN,1735.3892749298518,1.0,37,0,-34,7.5,0,281.0,-320.0
2015-12-13,@ CIN,1,0,PIT vs. CIN,CIN,1711.1997252328877,1.0,20,PIT,1512.759208229117,7.0,33,0,-13,-1.0,0,-107.0,-103.0
2015-12-20,@ SFO,0,0,CIN vs. SFO,SFO,1373.0145605838593,26.0,14,CIN,1581.1080902328556,4.0,24,0,-10,7.0,0,262.0,-297.0
2015-12-28,@ DEN,0,0,CIN vs. DEN,DEN,1583.4664376724008,5.0,20,CIN,1604.293299806481,4.0,17,1,3,-3.5,0,-185.0,166.0
2016-01-09,@ CIN,1,1,PIT vs. CIN,CIN,1584.393298558892,3.0,16,PIT,1617.3555342941868,8.0,18,0,-2,-1.0,0,-107.0,-103.0
2015-09-13,@ NYJ,0,0,CLE vs. NYJ,NYJ,1500.0,1.0,31,CLE,1500.0,1.0,10,1,21,-3.5,1,-185.0,166.0
2015-09-20,@ CLE,0,0,TEN vs. CLE,CLE,1450.0,17.0,28,TEN,1550.0,1.0,14,1,14,-1.0,1,-113.0,102.0
2015-09-27,@ CLE,0,0,LVR vs. CLE,CLE,1514.0064999802885,10.0,20,LVR,1500.0,10.0,27,0,-7,-3.5,0,-177.0,159.0
2015-10-04,@ LAC,0,0,CLE vs. LAC,LAC,1450.0,14.0,30,CLE,1461.991893872262,14.0,27,1,3,-4.5,0,-230.0,205.0
2015-10-18,@ CLE,0,0,DEN vs. CLE,CLE,1465.9926364991418,11.0,23,DEN,1689.0347278113056,1.0,26,0,-3,3.5,1,148.0,-164.0
2015-10-25,@ LAR,0,0,CLE vs. LAR,LAR,1482.7620655998373,11.0,24,CLE,1444.3044963893465,16.0,6,1,18,-6.5,1,-276.0,244.0
2015-11-15,@ PIT,1,0,CLE vs. PIT,PIT,1548.266819275111,9.0,30,CLE,1358.5233237677076,25.0,9,1,21,-7.0,1,-308.0,271.0
2015-12-13,@ CLE,0,0,SFO vs. CLE,CLE,1279.0655185579385,32.0,24,SFO,1445.260528340577,23.0,10,1,14,-2.5,1,-131.0,119.0
2015-12-20,@ SEA,0,0,CLE vs. SEA,SEA,1659.581531181035,7.0,30,CLE,1351.3114863146561,30.0,13,1,17,-14.5,1,-1000.0,767.0
2015-12-27,@ KAN,0,0,CLE vs. KAN,KAN,1667.319510964613,7.0,17,CLE,1336.8136842319689,31.0,13,1,4,-11.5,0,-550.0,461.0
2016-01-03,@ CLE,1,0,PIT vs. CLE,CLE,1358.5233237677076,25.0,12,PIT,1548.266819275111,9.0,28,0,-16,13.0,0,498.0,-600.0
2015-09-13,@ DAL,1,0,NYG vs. DAL,DAL,1500.0,1.0,27,NYG,1500.0,1.0,26,1,1,-7.0,0,-302.0,266.0
2015-09-20,@ PHI,1,0,DAL vs. PHI,PHI,1450.0,17.0,10,DAL,1550.0,1.0,20,0,-10,-7.0,0,-285.0,252.0
2015-10-04,@ NOR,0,0,DAL vs. NOR,NOR,1374.472329358533,29.0,26,DAL,1535.9935000197115,8.0,20,1,6,-3.0,1,-143.0,129.0
2015-10-11,@ DAL,0,0,NWE vs. DAL,DAL,1464.2902199473444,8.0,6,NWE,1637.8712080630235,1.0,30,0,-24,8.0,0,305.0,-350.0
2015-10-25,@ NYG,1,0,DAL vs. NYG,NYG,1500.0,1.0,27,DAL,1500.0,1.0,20,1,7,-3.0,1,-155.0,140.0
2015-11-01,@ DAL,0,0,SEA vs. DAL,DAL,1397.621408580923,18.0,12,SEA,1493.6526793049493,12.0,13,0,-1,4.5,1,186.0,-208.0
2015-11-08,@ DAL,1,0,PHI vs. DAL,DAL,1550.0,1.0,27,PHI,1450.0,17.0,33,0,-6,3.0,0,149.0,-165.0
2015-11-15,@ TAM,0,0,DAL vs. TAM,TAM,1438.5397282176796,17.0,10,DAL,1331.6384305773577,22.0,6,1,4,1.0,1,-101.0,-109.0
2015-11-22,@ MIA,0,0,DAL vs. MIA,MIA,1487.0355279246521,12.0,14,DAL,1296.5549861872887,24.0,24,0,-10,2.5,0,121.0,-134.0
2015-12-07,@ WAS,1,0,DAL vs. WAS,WAS,1560.0862584581039,15.0,16,DAL,1363.280365927931,28.0,19,0,-3,-2.0,0,-119.0,108.0
2015-12-13,@ GNB,0,0,DAL vs. GNB,GNB,1576.0726723536654,6.0,28,DAL,1438.917841212803,23.0,7,1,21,-6.0,1,-272.0,241.0
2015-12-19,@ DAL,0,0,NYJ vs. DAL,DAL,1407.690810141488,26.0,16,NYJ,1555.4975317133667,7.0,19,0,-3,3.0,0,137.0,-152.0
2016-01-03,@ DAL,1,0,WAS vs. DAL,DAL,1363.280365927931,28.0,23,WAS,1560.0862584581039,15.0,34,0,-11,-3.0,0,-167.0,151.0
2015-09-17,@ KAN,1,0,DEN vs. KAN,KAN,1550.0,1.0,24,DEN,1550.0,1.0,31,0,-7,-3.0,0,-162.0,146.0
2015-09-27,@ DET,0,0,DEN vs. DET,DET,1400.0,24.0,12,DEN,1600.0,1.0,24,0,-12,3.0,0,125.0,-138.0
2015-10-04,@ DEN,0,0,MIN vs. DEN,DEN,1624.0253073352042,1.0,23,MIN,1550.0,8.0,20,1,3,-7.0,0,-286.0,253.0
2015-10-11,@ LVR,1,0,DEN vs. LVR,LVR,1477.3224318930393,8.0,10,DEN,1663.530535515987,1.0,16,0,-6,5.0,0,201.0,-225.0
2015-11-01,@ DEN,0,0,GNB vs. DEN,DEN,1710.722867921101,1.0,29,GNB,1702.7940632285065,1.0,10,1,19,2.5,1,120.0,-133.0
2015-11-08,@ IND,0,0,DEN vs. IND,IND,1449.6528425945544,18.0,27,DEN,1759.5820192455192,1.0,24,1,3,3.5,1,153.0,-170.0
2015-11-15,@ DEN,1,0,KAN vs. DEN,DEN,1550.0,1.0,13,KAN,1550.0,1.0,29,0,-16,-4.0,0,-202.0,181.0
2015-11-29,@ DEN,0,0,NWE vs. DEN,DEN,1632.6501373156161,3.0,30,NWE,1813.7234670225698,1.0,24,1,6,2.5,1,120.0,-133.0
2015-12-06,@ LAC,1,0,DEN vs. LAC,LAC,1339.3301947687573,28.0,3,DEN,1706.5802992648003,3.0,17,0,-14,6.0,0,205.0,-230.0
2015-12-13,@ DEN,1,0,LVR vs. DEN,DEN,1663.530535515987,1.0,12,LVR,1477.3224318930393,8.0,15,0,-3,-6.0,0,-265.0,235.0
2015-12-20,@ PIT,0,0,DEN vs. PIT,PIT,1639.566271313714,7.0,34,DEN,1632.441201409078,4.0,27,1,7,-7.5,0,-345.0,301.0
2016-01-03,@ DEN,1,0,LAC vs. DEN,DEN,1706.5802992648003,3.0,27,LAC,1339.3301947687573,28.0,20,1,7,-10.0,0,-460.0,393.0
2016-01-17,@ DEN,0,1,PIT vs. DEN,DEN,1651.5216328318402,3.0,23,PIT,1662.626068523619,3.0,16,1,7,-7.0,0,-290.0,256.0
2016-01-24,@ DEN,0,1,NWE vs. DEN,DEN,1703.1191456638476,3.0,20,NWE,1617.9757376744315,3.0,18,1,2,2.5,1,120.0,-133.0
2015-09-13,@ LAC,0,0,DET vs. LAC,LAC,1500.0,1.0,33,DET,1500.0,1.0,28,1,5,-3.5,1,-180.0,162.0
2015-09-20,@ MIN,1,0,DET vs. MIN,MIN,1450.0,17.0,26,DET,1450.0,17.0,16,1,10,-2.5,1,-143.0,129.0
2015-10-05,@ SEA,0,0,DET vs. SEA,SEA,1464.0064999802885,14.0,13,DET,1375.9746926647958,29.0,10,1,3,-10.0,0,-470.0,400.0
2015-10-25,@ DET,1,0,MIN vs. DET,DET,1450.0,17.0,19,MIN,1450.0,17.0,28,0,-9,-1.0,0,-115.0,104.0
2015-11-01,@ KAN,0,0,DET vs. KAN,KAN,1431.9377283641388,20.0,45,DET,1359.242784195733,27.0,10,1,35,-3.0,1,-170.0,153.0
2015-11-15,@ GNB,1,0,DET vs. GNB,GNB,1613.4231093847136,5.0,16,DET,1319.5543897921016,28.0,18,0,-2,-10.5,0,-590.0,491.0
2015-11-22,@ DET,0,0,LVR vs. DET,DET,1403.9984181148322,24.0,18,LVR,1467.1951581386431,12.0,13,1,5,2.0,1,115.0,-127.0
2015-11-26,@ DET,0,0,PHI vs. DET,DET,1462.9941679023766,23.0,45,PHI,1425.1025339559199,16.0,14,1,31,-3.0,1,-150.0,136.0
2015-12-03,@ DET,1,0,GNB vs. DET,DET,1319.5543897921016,28.0,23,GNB,1613.4231093847136,5.0,27,0,-4,2.5,0,110.0,-121.0
2015-12-13,@ LAR,0,0,DET vs. LAR,LAR,1349.5109511447895,23.0,21,DET,1460.6695625603938,23.0,14,1,7,3.0,1,140.0,-155.0
2015-12-21,@ NOR,0,0,DET vs. NOR,NOR,1471.106329385445,21.0,27,DET,1395.1969200335202,26.0,35,0,-8,-2.5,0,-124.0,112.0
2015-12-27,@ DET,0,0,SFO vs. DET,DET,1455.9505931506574,22.0,32,SFO,1349.829351010234,27.0,17,1,15,-8.5,1,-400.0,346.0
2015-09-20,@ GNB,0,0,SEA vs. GNB,GNB,1550.0,1.0,27,SEA,1450.0,17.0,17,1,10,-3.5,1,-185.0,166.0
2015-09-28,@ GNB,0,0,KAN vs. GNB,GNB,1585.9935000197115,1.0,38,KAN,1500.0,10.0,28,1,10,-4.5,1,-225.0,201.0
2015-10-04,@ SFO,0,0,GNB vs. SFO,SFO,1450.0,14.0,3,GNB,1623.864708082735,1.0,17,0,-14,7.5,0,281.0,-320.0
2015-10-11,@ GNB,0,0,LAR vs. GNB,GNB,1650.7422257509106,1.0,24,LAR,1514.0457940800686,8.0,10,1,14,-8.5,1,-370.0,322.0
2015-10-18,@ GNB,0,0,LAC vs. GNB,GNB,1682.025954231142,1.0,27,LAC,1449.4247275174957,11.0,20,1,7,-10.5,0,-520.0,439.0
2015-11-22,@ MIN,1,0,GNB vs. MIN,MIN,1674.8595452497395,4.0,13,GNB,1528.979081061983,7.0,30,0,-17,1.0,0,102.0,-113.0
2015-12-20,@ LVR,0,0,GNB vs. LVR,LVR,1502.120318072716,12.0,20,GNB,1607.2997034249804,6.0,30,0,-10,4.0,0,181.0,-202.0
