G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
11.0,11.0,2019-11-17,Sun,@,SFO,L,26.0,36.0,,24.0,33.0,0.727,131.0,2.0,4.0,5.18,99.4,4.0,19.0,25.0,135.0,5.4,5.4,62.0,266.0,4.29,2.0,2.0,3.0,2.0,4.0,202.0,9.0,9.0,3.0,21.0,3.0,10.0,1.0,1.0,10.0,104.0,2.0,0.0,2.0,31:23,34.0,45.0,0.7559999999999999,408.0,4.0,9.1,8.84,113.9,2.0,16.0,19.0,34.0,1.7894736842105263,1.8,66.0,442.0,6.7,1.0,1.0,3.0,3.0,2.0,101.0,20.0,1.0,5.0,26.0,6.0,13.0,0.0,2.0,10.0,127.0,0.0,2.0,2.0,28:37,0,ARI,NFC West,NFC West
12.0,13.0,2019-12-01,Sun,,LAR,L,7.0,34.0,,19.0,34.0,0.5589999999999999,124.0,0.0,3.6,2.32,51.6,6.0,39.0,21.0,74.0,3.523809523809524,3.5,61.0,198.0,3.25,0.0,0.0,1.0,1.0,7.0,311.0,9.0,2.0,2.0,13.0,2.0,13.0,2.0,4.0,2.0,7.0,0.0,1.0,1.0,25:23,33.0,45.0,0.733,417.0,2.0,9.3,10.16,116.6,1.0,10.0,30.0,132.0,4.4,4.4,76.0,549.0,7.22,3.0,2.0,4.0,4.0,4.0,165.0,20.0,6.0,1.0,27.0,8.0,15.0,0.0,1.0,8.0,81.0,0.0,0.0,0.0,34:37,0,ARI,NFC West,NFC West
13.0,14.0,2019-12-08,Sun,,PIT,L,17.0,23.0,,20.0,30.0,0.667,165.0,2.0,5.5,2.33,63.2,5.0,29.0,22.0,71.0,3.227272727272727,3.2,57.0,236.0,4.14,1.0,1.0,2.0,2.0,3.0,164.0,11.0,5.0,1.0,17.0,4.0,11.0,1.0,3.0,7.0,75.0,0.0,3.0,3.0,28:06,16.0,19.0,0.8420000000000001,135.0,1.0,7.1,8.16,113.8,3.0,17.0,35.0,140.0,4.0,4.0,57.0,275.0,4.82,3.0,3.0,2.0,2.0,2.0,96.0,10.0,6.0,4.0,20.0,4.0,11.0,0.0,1.0,4.0,20.0,2.0,0.0,2.0,31:54,0,ARI,NFC West,AFC North
14.0,15.0,2019-12-15,Sun,,CLE,W,38.0,24.0,,19.0,25.0,0.76,219.0,1.0,8.8,7.76,98.6,0.0,0.0,35.0,226.0,6.457142857142857,6.5,60.0,445.0,7.42,1.0,1.0,5.0,5.0,2.0,79.0,11.0,14.0,1.0,26.0,4.0,8.0,1.0,1.0,5.0,34.0,0.0,1.0,1.0,29:11,30.0,43.0,0.698,241.0,2.0,5.6,5.49,89.4,1.0,6.0,23.0,152.0,6.608695652173913,6.6,67.0,393.0,5.87,2.0,1.0,3.0,3.0,2.0,83.0,15.0,8.0,2.0,25.0,9.0,14.0,1.0,1.0,6.0,55.0,1.0,1.0,2.0,30:49,0,ARI,NFC West,AFC North
15.0,16.0,2019-12-22,Sun,@,SEA,W,27.0,13.0,,15.0,27.0,0.556,159.0,1.0,5.9,6.63,85.3,2.0,8.0,40.0,253.0,6.325,6.3,69.0,412.0,5.97,3.0,2.0,3.0,3.0,6.0,257.0,8.0,12.0,1.0,21.0,5.0,15.0,1.0,1.0,5.0,47.0,0.0,0.0,0.0,34:53,16.0,31.0,0.516,133.0,1.0,4.3,4.94,73.7,5.0,36.0,20.0,91.0,4.55,4.6,56.0,224.0,4.0,2.0,2.0,1.0,1.0,7.0,313.0,8.0,4.0,1.0,13.0,1.0,12.0,0.0,1.0,7.0,55.0,1.0,0.0,1.0,25:07,0,ARI,NFC West,NFC West
16.0,17.0,2019-12-29,Sun,@,LAR,L,24.0,31.0,,27.0,43.0,0.628,322.0,2.0,7.5,6.33,81.7,1.0,3.0,17.0,71.0,4.176470588235294,4.2,61.0,393.0,6.44,1.0,1.0,3.0,3.0,3.0,151.0,13.0,5.0,4.0,22.0,5.0,10.0,0.0,0.0,8.0,63.0,3.0,2.0,5.0,23:02,29.0,45.0,0.644,311.0,3.0,6.9,8.24,106.8,1.0,8.0,33.0,113.0,3.4242424242424243,3.4,79.0,424.0,5.37,2.0,1.0,4.0,4.0,4.0,156.0,17.0,4.0,4.0,25.0,11.0,18.0,0.0,1.0,10.0,91.0,0.0,0.0,0.0,36:58,0,ARI,NFC West,NFC West
1.0,1.0,2019-09-08,Sun,@,MIN,L,12.0,28.0,,33.0,46.0,0.7170000000000001,272.0,2.0,5.9,4.83,82.9,4.0,32.0,17.0,73.0,4.294117647058823,4.3,67.0,345.0,5.15,0.0,0.0,0.0,0.0,4.0,130.0,16.0,5.0,6.0,27.0,2.0,8.0,2.0,2.0,9.0,78.0,1.0,2.0,3.0,30:13,8.0,10.0,0.8,97.0,1.0,9.7,11.7,140.4,1.0,1.0,38.0,172.0,4.526315789473684,4.5,49.0,269.0,5.49,0.0,0.0,4.0,4.0,5.0,247.0,4.0,10.0,4.0,18.0,5.0,10.0,0.0,0.0,11.0,100.0,0.0,0.0,0.0,29:47,0,ATL,NFC South,NFC North
2.0,2.0,2019-09-15,Sun,,PHI,W,24.0,20.0,,27.0,43.0,0.628,310.0,3.0,7.2,5.47,78.6,1.0,10.0,17.0,57.0,3.3529411764705883,3.4,61.0,367.0,6.02,2.0,1.0,3.0,3.0,3.0,118.0,15.0,3.0,1.0,19.0,3.0,10.0,1.0,1.0,10.0,58.0,0.0,3.0,3.0,27:06,28.0,48.0,0.583,237.0,1.0,4.9,3.48,60.9,3.0,18.0,21.0,49.0,2.333333333333333,2.3,72.0,286.0,3.97,2.0,2.0,0.0,0.0,4.0,209.0,11.0,5.0,2.0,18.0,9.0,18.0,2.0,3.0,7.0,60.0,1.0,2.0,3.0,32:54,0,ATL,NFC South,NFC East
3.0,3.0,2019-09-22,Sun,@,IND,L,24.0,27.0,,29.0,34.0,0.853,304.0,3.0,8.9,9.38,121.1,0.0,0.0,20.0,93.0,4.65,4.7,54.0,397.0,7.35,1.0,1.0,3.0,3.0,1.0,39.0,17.0,6.0,2.0,25.0,8.0,10.0,0.0,0.0,16.0,128.0,0.0,1.0,1.0,28:37,28.0,37.0,0.757,300.0,2.0,8.1,9.19,116.9,1.0,10.0,24.0,79.0,3.2916666666666665,3.3,62.0,379.0,6.11,2.0,2.0,3.0,3.0,1.0,53.0,15.0,7.0,7.0,29.0,5.0,8.0,0.0,0.0,4.0,39.0,0.0,0.0,0.0,31:23,0,ATL,NFC South,AFC South
4.0,4.0,2019-09-29,Sun,,TEN,L,10.0,24.0,,35.0,53.0,0.66,364.0,0.0,6.9,6.87,85.7,5.0,33.0,17.0,58.0,3.411764705882353,3.4,75.0,422.0,5.63,2.0,1.0,1.0,1.0,3.0,129.0,17.0,5.0,2.0,24.0,5.0,14.0,1.0,4.0,7.0,50.0,1.0,0.0,1.0,30:41,18.0,27.0,0.667,227.0,3.0,8.4,10.63,129.7,0.0,0.0,34.0,138.0,4.0588235294117645,4.1,61.0,365.0,5.98,1.0,1.0,3.0,3.0,5.0,225.0,10.0,8.0,4.0,22.0,6.0,13.0,0.0,1.0,5.0,77.0,0.0,0.0,0.0,29:19,0,ATL,NFC South,AFC South
5.0,5.0,2019-10-06,Sun,@,HOU,L,32.0,53.0,,32.0,46.0,0.696,316.0,3.0,6.9,7.2,101.4,2.0,14.0,20.0,57.0,2.85,2.9,68.0,373.0,5.49,1.0,1.0,3.0,3.0,5.0,251.0,14.0,5.0,3.0,22.0,9.0,16.0,1.0,1.0,7.0,63.0,0.0,1.0,1.0,29:00,28.0,33.0,0.848,426.0,5.0,12.9,15.94,158.3,0.0,0.0,34.0,166.0,4.882352941176471,4.9,67.0,592.0,8.84,2.0,2.0,7.0,5.0,1.0,35.0,18.0,11.0,2.0,31.0,10.0,13.0,0.0,0.0,9.0,89.0,1.0,0.0,1.0,31:00,0,ATL,NFC South,AFC South
6.0,6.0,2019-10-13,Sun,@,ARI,L,33.0,34.0,,30.0,36.0,0.833,341.0,4.0,9.5,11.69,143.2,2.0,15.0,25.0,103.0,4.12,4.1,63.0,444.0,7.05,2.0,2.0,4.0,3.0,3.0,130.0,20.0,7.0,4.0,31.0,6.0,11.0,0.0,0.0,8.0,72.0,0.0,0.0,0.0,32:47,27.0,37.0,0.73,340.0,3.0,9.2,10.81,128.2,0.0,0.0,29.0,102.0,3.5172413793103448,3.5,66.0,442.0,6.7,2.0,2.0,4.0,4.0,3.0,156.0,16.0,6.0,2.0,24.0,7.0,13.0,1.0,1.0,8.0,57.0,0.0,0.0,0.0,27:13,0,ATL,NFC South,NFC West
7.0,7.0,2019-10-20,Sun,,LAR,L,10.0,37.0,,22.0,33.0,0.667,186.0,1.0,5.6,4.88,78.6,5.0,38.0,15.0,38.0,2.533333333333333,2.5,53.0,224.0,4.23,2.0,1.0,1.0,1.0,5.0,205.0,12.0,1.0,1.0,14.0,3.0,12.0,0.0,0.0,5.0,48.0,2.0,1.0,3.0,22:51,23.0,38.0,0.605,291.0,2.0,7.7,8.71,102.0,0.0,0.0,36.0,90.0,2.5,2.5,74.0,381.0,5.15,4.0,3.0,4.0,4.0,3.0,95.0,13.0,9.0,1.0,23.0,8.0,16.0,1.0,1.0,5.0,24.0,0.0,0.0,0.0,37:09,0,ATL,NFC South,NFC West
8.0,8.0,2019-10-27,Sun,,SEA,L,20.0,27.0,,39.0,52.0,0.75,441.0,1.0,8.5,8.0,98.3,2.0,19.0,17.0,69.0,4.0588235294117645,4.1,71.0,510.0,7.18,4.0,2.0,0.0,0.0,1.0,36.0,24.0,4.0,2.0,30.0,3.0,9.0,1.0,1.0,5.0,40.0,2.0,1.0,3.0,30:47,14.0,20.0,0.7,171.0,2.0,8.6,10.55,129.4,2.0,11.0,33.0,151.0,4.575757575757576,4.6,55.0,322.0,5.85,2.0,2.0,3.0,3.0,4.0,199.0,9.0,9.0,0.0,18.0,3.0,9.0,0.0,0.0,9.0,60.0,0.0,0.0,0.0,29:13,0,ATL,NFC South,NFC West
9.0,10.0,2019-11-10,Sun,@,NOR,W,26.0,9.0,,20.0,35.0,0.5710000000000001,174.0,2.0,5.0,4.83,77.6,1.0,8.0,34.0,143.0,4.205882352941177,4.2,70.0,317.0,4.53,4.0,4.0,2.0,2.0,2.0,77.0,9.0,9.0,6.0,24.0,6.0,15.0,1.0,1.0,7.0,48.0,0.0,1.0,1.0,33:46,33.0,46.0,0.7170000000000001,258.0,0.0,5.6,5.61,85.2,6.0,46.0,11.0,52.0,4.727272727272728,4.7,63.0,310.0,4.92,3.0,3.0,0.0,0.0,4.0,192.0,13.0,4.0,1.0,18.0,3.0,12.0,0.0,3.0,12.0,90.0,0.0,0.0,0.0,26:14,0,ATL,NFC South,NFC South
10.0,11.0,2019-11-17,Sun,@,CAR,W,29.0,3.0,,22.0,32.0,0.688,295.0,1.0,9.2,9.84,108.2,3.0,19.0,26.0,54.0,2.076923076923077,2.1,61.0,349.0,5.72,4.0,3.0,2.0,2.0,3.0,127.0,15.0,4.0,1.0,20.0,6.0,14.0,1.0,1.0,3.0,20.0,0.0,0.0,0.0,31:26,31.0,50.0,0.62,270.0,0.0,5.4,1.8,42.9,5.0,55.0,15.0,77.0,5.133333333333334,5.1,70.0,347.0,4.96,1.0,1.0,0.0,0.0,4.0,187.0,15.0,2.0,0.0,17.0,2.0,14.0,3.0,5.0,8.0,68.0,0.0,4.0,4.0,28:34,0,ATL,NFC South,NFC South
11.0,12.0,2019-11-24,Sun,,TAM,L,22.0,35.0,,28.0,55.0,0.509,280.0,1.0,5.1,4.64,64.2,6.0,46.0,19.0,57.0,3.0,3.0,80.0,337.0,4.21,3.0,3.0,1.0,1.0,6.0,261.0,14.0,5.0,3.0,22.0,4.0,16.0,2.0,3.0,7.0,60.0,1.0,1.0,2.0,31:38,18.0,28.0,0.643,313.0,3.0,11.2,10.11,108.2,0.0,0.0,34.0,133.0,3.911764705882353,3.9,62.0,446.0,7.19,1.0,1.0,5.0,2.0,4.0,175.0,13.0,7.0,0.0,20.0,6.0,13.0,0.0,0.0,8.0,51.0,0.0,2.0,2.0,28:22,0,ATL,NFC South,NFC South
12.0,13.0,2019-11-28,Thu,,NOR,L,18.0,26.0,,35.0,50.0,0.7,259.0,2.0,5.2,4.18,78.7,9.0,53.0,26.0,89.0,3.423076923076923,3.4,85.0,348.0,4.09,3.0,2.0,1.0,0.0,3.0,87.0,18.0,4.0,5.0,27.0,6.0,16.0,2.0,4.0,4.0,18.0,1.0,2.0,3.0,35:37,18.0,31.0,0.581,184.0,1.0,5.9,6.58,86.0,0.0,0.0,18.0,95.0,5.277777777777778,5.3,49.0,279.0,5.69,4.0,4.0,2.0,2.0,4.0,194.0,10.0,4.0,0.0,14.0,2.0,10.0,0.0,0.0,9.0,121.0,0.0,0.0,0.0,24:23,0,ATL,NFC South,NFC South
13.0,14.0,2019-12-08,Sun,,CAR,W,40.0,20.0,,20.0,34.0,0.588,302.0,2.0,8.9,10.06,107.7,1.0,11.0,32.0,159.0,4.96875,5.0,67.0,461.0,6.88,4.0,4.0,4.0,4.0,4.0,177.0,13.0,9.0,0.0,22.0,5.0,12.0,0.0,0.0,6.0,58.0,0.0,0.0,0.0,31:44,28.0,41.0,0.6829999999999999,245.0,1.0,6.0,4.27,71.7,5.0,48.0,22.0,100.0,4.545454545454546,4.5,68.0,345.0,5.07,2.0,2.0,2.0,2.0,4.0,185.0,18.0,8.0,1.0,27.0,3.0,10.0,0.0,0.0,7.0,44.0,2.0,2.0,4.0,28:16,0,ATL,NFC South,NFC South
14.0,15.0,2019-12-15,Sun,@,SFO,W,29.0,22.0,,25.0,39.0,0.6409999999999999,201.0,2.0,5.2,6.18,94.1,2.0,9.0,20.0,89.0,4.45,4.5,61.0,290.0,4.75,1.0,1.0,2.0,2.0,5.0,252.0,14.0,3.0,3.0,20.0,7.0,13.0,0.0,0.0,11.0,98.0,1.0,0.0,1.0,29:12,22.0,34.0,0.647,193.0,1.0,5.7,6.26,89.5,1.0,7.0,27.0,120.0,4.444444444444445,4.4,62.0,313.0,5.05,3.0,3.0,2.0,1.0,4.0,184.0,10.0,8.0,2.0,20.0,4.0,12.0,1.0,1.0,7.0,67.0,2.0,0.0,2.0,30:48,0,ATL,NFC South,NFC West
15.0,16.0,2019-12-22,Sun,,JAX,W,24.0,12.0,,32.0,45.0,0.711,383.0,1.0,8.5,6.96,85.7,1.0,1.0,27.0,135.0,5.0,5.0,73.0,518.0,7.1,2.0,1.0,3.0,3.0,3.0,121.0,20.0,8.0,0.0,28.0,7.0,13.0,0.0,0.0,9.0,64.0,0.0,2.0,2.0,33:07,14.0,32.0,0.4379999999999999,173.0,1.0,5.4,6.03,71.5,3.0,15.0,24.0,115.0,4.791666666666667,4.8,59.0,288.0,4.88,2.0,2.0,0.0,0.0,5.0,254.0,9.0,5.0,3.0,17.0,3.0,14.0,3.0,4.0,6.0,36.0,1.0,0.0,1.0,26:53,0,ATL,NFC South,AFC South
16.0,17.0,2019-12-29,Sun,@,TAM,W,28.0,22.0,OT,30.0,51.0,0.588,286.0,1.0,5.6,6.0,81.0,6.0,27.0,30.0,87.0,2.9,2.9,87.0,373.0,4.29,5.0,5.0,1.0,1.0,2.0,70.0,20.0,6.0,2.0,28.0,7.0,18.0,1.0,3.0,5.0,53.0,1.0,0.0,1.0,36:22,13.0,24.0,0.542,193.0,2.0,8.0,5.96,73.8,1.0,8.0,21.0,136.0,6.476190476190476,6.5,46.0,329.0,7.15,3.0,0.0,2.0,2.0,3.0,120.0,8.0,5.0,1.0,14.0,1.0,8.0,1.0,1.0,12.0,97.0,1.0,2.0,3.0,23:45,0,ATL,NFC South,NFC South
1.0,1.0,2019-09-08,Sun,@,MIA,W,59.0,10.0,,23.0,26.0,0.885,378.0,6.0,14.5,19.15,158.3,1.0,1.0,46.0,265.0,5.760869565217392,5.8,73.0,643.0,8.81,1.0,1.0,8.0,8.0,1.0,56.0,17.0,10.0,4.0,31.0,7.0,11.0,2.0,2.0,4.0,40.0,0.0,0.0,0.0,40:07,15.0,32.0,0.469,179.0,1.0,5.6,3.41,48.8,3.0,11.0,12.0,21.0,1.75,1.8,47.0,200.0,4.26,1.0,1.0,1.0,1.0,6.0,322.0,10.0,1.0,1.0,12.0,3.0,10.0,0.0,0.0,9.0,64.0,1.0,2.0,3.0,19:53,0,BAL,AFC North,AFC East
2.0,2.0,2019-09-15,Sun,,ARI,W,23.0,17.0,,24.0,37.0,0.649,258.0,2.0,7.0,8.05,103.2,2.0,14.0,33.0,182.0,5.515151515151516,5.5,72.0,440.0,6.11,3.0,3.0,2.0,2.0,3.0,129.0,16.0,9.0,1.0,26.0,7.0,14.0,0.0,1.0,10.0,62.0,0.0,0.0,0.0,37:38,25.0,40.0,0.625,329.0,0.0,8.2,8.23,88.4,3.0,20.0,11.0,20.0,1.818181818181818,1.8,54.0,349.0,6.46,3.0,3.0,0.0,0.0,5.0,267.0,12.0,2.0,1.0,15.0,2.0,11.0,1.0,1.0,8.0,70.0,0.0,0.0,0.0,22:22,0,BAL,AFC North,NFC West
3.0,3.0,2019-09-22,Sun,@,KAN,L,28.0,33.0,,22.0,43.0,0.512,249.0,0.0,5.8,5.79,68.8,3.0,18.0,32.0,203.0,6.34375,6.3,78.0,452.0,5.79,1.0,1.0,1.0,1.0,3.0,153.0,14.0,15.0,0.0,29.0,5.0,13.0,3.0,4.0,7.0,60.0,0.0,0.0,0.0,32:44,27.0,37.0,0.73,363.0,3.0,9.8,11.43,130.8,1.0,11.0,25.0,140.0,5.6,5.6,63.0,503.0,7.98,2.0,2.0,4.0,3.0,2.0,88.0,14.0,9.0,4.0,27.0,5.0,9.0,0.0,1.0,4.0,31.0,0.0,0.0,0.0,27:16,0,BAL,AFC North,AFC West
