G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
12.0,13.0,2015-12-06,Sun,@,LAR,W,27,3,,27,41,0.659,349,2,8.5,9.49,108.7,2,13,36,175,4.861111111111111,4.9,79,524,6.63,2,2,3,3,6,261,18,8,3,29,7,16,0,1,3,25,0,0,0,39:47,15,35,0.429,146,0,4.2,2.89,43.3,0,0,15,66,4.4,4.4,50,212,4.24,1,1,0,0,8,436,6,3,0,9,1,12,1,2,7,104,0,1,1,20:13,0,ARI,NFC West,NFC West
13.0,14.0,2015-12-10,Thu,,MIN,W,23,20,,25,35,0.7140000000000001,296,2,8.5,9.6,115.9,2,14,29,97,3.3448275862068964,3.3,66,393,5.95,3,3,2,2,3,133,16,6,0,22,6,13,1,1,4,30,0,0,0,31:59,25,36,0.6940000000000001,317,1,8.8,9.36,105.9,3,18,24,72,3.0,3.0,63,389,6.17,2,2,2,2,2,91,17,4,2,23,6,11,0,0,3,25,3,0,3,28:01,0,ARI,NFC West,NFC North
14.0,15.0,2015-12-20,Sun,@,PHI,W,40,17,,20,33,0.606,263,1,8.0,8.58,95.9,2,11,39,230,5.897435897435898,5.9,74,493,6.66,2,2,5,4,4,156,15,12,1,28,8,14,0,0,1,10,0,0,0,37:28,28,41,0.6829999999999999,350,2,8.5,7.32,90.5,2,11,20,74,3.7,3.7,63,424,6.73,1,1,2,2,3,147,15,4,0,19,6,12,0,2,5,38,2,2,4,22:32,0,ARI,NFC West,NFC East
15.0,16.0,2015-12-27,Sun,,GNB,W,38,8,,19,28,0.679,260,2,9.3,9.11,106.2,2,9,26,121,4.653846153846154,4.7,56,381,6.8,1,1,5,5,4,172,13,5,1,19,5,10,0,0,10,119,1,1,2,30:16,16,29,0.552,77,1,2.7,1.79,57.7,9,78,26,101,3.8846153846153846,3.9,64,178,2.78,0,0,0,0,6,268,7,5,4,16,5,17,2,3,7,59,3,1,4,29:44,0,ARI,NFC West,NFC North
16.0,17.0,2016-01-03,Sun,,SEA,L,6,36,,20,43,0.465,205,1,4.8,2.09,39.4,2,8,13,27,2.076923076923077,2.1,58,232,4.0,1,0,1,0,6,284,13,0,3,16,5,12,0,1,6,43,0,3,3,23:23,22,32,0.688,209,3,6.5,8.41,117.8,1,16,36,145,4.027777777777778,4.0,69,354,5.13,4,3,4,3,2,91,14,7,1,22,8,15,1,1,6,70,0,0,0,36:37,0,ARI,NFC West,NFC West
1.0,19.0,2016-01-16,Sat,,GNB,W,26,20,OT,25,41,0.61,328,3,8.0,7.27,90.3,3,21,19,40,2.1052631578947367,2.1,63,368,5.84,2,2,2,2,3,147,16,2,2,20,5,13,1,1,3,26,0,2,2,30:51,24,44,0.545,251,2,5.7,5.59,77.0,1,10,22,135,6.136363636363637,6.1,67,386,5.76,2,2,2,2,4,143,12,5,1,18,7,15,1,2,8,55,0,1,1,30:14,1,ARI,NFC West,NFC North
2.0,20.0,2016-01-24,Sun,@,CAR,L,15,49,,23,41,0.561,227,1,5.5,1.63,40.4,3,8,16,60,3.75,3.8,60,287,4.78,0,0,1,1,4,195,14,5,2,21,3,10,2,2,8,51,3,4,7,23:21,19,28,0.679,324,2,11.6,11.39,115.8,1,11,37,152,4.108108108108108,4.1,66,476,7.21,2,2,5,5,3,119,11,8,2,21,8,14,0,1,5,45,0,1,1,36:39,1,ARI,NFC West,NFC South
1.0,1.0,2015-09-14,Mon,,PHI,W,26,24,,23,34,0.6759999999999999,290,2,8.5,7.06,89.1,1,8,35,105,3.0,3.0,70,395,5.64,4,4,2,2,4,231,16,3,2,21,4,14,0,0,7,57,0,2,2,35:27,36,52,0.6920000000000001,336,1,6.5,5.12,77.1,0,0,16,63,3.9375,3.9,68,399,5.87,2,1,3,3,5,226,17,5,1,23,3,12,1,1,10,88,0,2,2,24:33,0,ATL,NFC South,NFC East
2.0,2.0,2015-09-20,Sun,@,NYG,W,24,20,,30,46,0.652,346,1,7.5,7.96,95.0,2,17,22,56,2.5454545454545454,2.5,70,402,5.74,1,1,3,3,5,273,19,5,1,25,11,17,0,0,6,65,0,0,0,31:35,27,40,0.675,291,2,7.3,8.28,105.3,2,1,23,97,4.217391304347826,4.2,65,388,5.97,2,2,2,2,4,164,12,6,1,19,10,17,0,1,6,35,1,0,1,28:25,0,ATL,NFC South,NFC East
3.0,3.0,2015-09-27,Sun,@,DAL,W,39,28,,24,36,0.667,280,2,7.8,8.89,108.6,1,5,32,158,4.9375,4.9,69,438,6.35,1,1,4,4,4,205,14,10,2,26,9,14,0,0,6,70,0,0,0,34:13,22,26,0.846,220,0,8.5,6.73,85.9,2,12,21,127,6.047619047619048,6.0,49,347,7.08,0,0,4,4,4,159,11,9,3,23,1,6,0,1,5,31,0,1,1,25:47,0,ATL,NFC South,NFC East
4.0,4.0,2015-10-04,Sun,,HOU,W,48,21,,19,27,0.7040000000000001,243,1,9.0,9.74,110.6,2,13,35,135,3.857142857142857,3.9,64,378,5.91,0,0,6,6,6,286,10,8,4,22,9,16,1,1,10,80,0,0,0,35:52,29,57,0.509,374,2,6.6,6.47,76.2,1,8,17,54,3.176470588235294,3.2,75,428,5.71,1,0,3,3,4,194,19,3,2,24,7,15,0,2,5,35,3,1,4,24:08,0,ATL,NFC South,AFC South
5.0,5.0,2015-10-11,Sun,,WAS,W,25,19,OT,24,42,0.5710000000000001,242,0,5.8,3.62,53.9,3,12,32,176,5.5,5.5,77,418,5.43,4,2,1,1,1,51,14,12,3,29,6,15,3,3,4,62,1,2,3,34:56,21,32,0.6559999999999999,219,1,6.8,4.66,69.7,1,0,24,51,2.125,2.1,57,270,4.74,3,2,1,1,4,201,13,4,1,18,4,12,1,1,5,51,0,2,2,27:49,0,ATL,NFC South,NFC East
6.0,6.0,2015-10-15,Thu,@,NOR,L,21,31,,30,44,0.682,263,2,6.0,6.89,99.0,5,32,21,150,7.142857142857143,7.1,70,413,5.9,0,0,3,3,4,124,15,8,0,23,3,12,3,4,7,41,3,0,3,27:30,30,39,0.769,304,1,7.8,8.31,107.2,1,8,32,81,2.53125,2.5,72,385,5.35,3,1,4,4,4,175,16,7,2,25,8,16,1,1,3,15,0,0,0,32:30,0,ATL,NFC South,NFC South
7.0,7.0,2015-10-25,Sun,@,TEN,W,10,7,,22,38,0.579,251,1,6.6,4.76,64.7,0,0,31,127,4.096774193548387,4.1,69,378,5.48,2,1,1,1,4,174,10,9,2,21,5,14,0,2,6,53,0,2,2,34:45,22,35,0.629,179,1,5.1,3.11,61.5,1,8,16,77,4.8125,4.8,52,256,4.92,0,0,1,1,7,305,10,5,0,15,1,9,0,1,5,45,0,2,2,25:15,0,ATL,NFC South,AFC South
8.0,8.0,2015-11-01,Sun,,TAM,L,20,23,OT,37,45,0.8220000000000001,395,2,8.8,8.67,108.8,1,2,27,101,3.740740740740741,3.7,73,496,6.79,2,2,2,2,0,0,19,7,2,28,6,12,2,3,11,124,3,1,4,39:05,16,29,0.552,173,1,6.0,6.66,84.4,2,4,32,117,3.65625,3.7,63,290,4.6,3,3,2,2,3,127,11,5,5,21,6,13,0,1,8,43,0,0,0,30:11,0,ATL,NFC South,NFC South
9.0,9.0,2015-11-08,Sun,@,SFO,L,16,17,,30,45,0.667,285,1,6.3,6.78,91.4,2,18,14,17,1.2142857142857142,1.2,61,302,4.95,3,3,1,1,7,304,15,2,0,17,5,15,0,0,6,63,0,0,0,32:08,15,26,0.5770000000000001,185,2,7.1,5.19,73.4,0,0,38,133,3.5,3.5,64,318,4.97,1,1,2,2,5,241,8,8,2,18,6,15,2,2,5,30,0,2,2,27:52,0,ATL,NFC South,NFC West
10.0,11.0,2015-11-22,Sun,,IND,L,21,24,,25,46,0.5429999999999999,275,3,6.0,4.35,66.8,1,5,24,100,4.166666666666667,4.2,71,375,5.28,1,0,3,3,5,253,15,3,3,21,8,16,0,1,6,69,1,3,4,27:21,23,32,0.7190000000000001,202,2,6.3,4.75,83.1,2,11,27,74,2.740740740740741,2.7,61,276,4.52,1,1,3,3,5,260,11,3,3,17,7,14,0,0,7,42,1,2,3,32:39,0,ATL,NFC South,AFC South
11.0,12.0,2015-11-29,Sun,,MIN,L,10,20,,22,31,0.71,210,1,6.8,4.52,73.3,2,20,24,116,4.833333333333333,4.8,57,326,5.72,1,1,1,1,2,98,14,2,6,22,5,11,0,1,6,78,1,2,3,26:32,20,28,0.7140000000000001,174,0,6.2,4.61,72.6,0,0,39,191,4.897435897435898,4.9,67,365,5.45,3,2,2,2,2,95,10,11,3,24,7,12,0,0,9,53,0,1,1,33:28,0,ATL,NFC South,NFC North
12.0,13.0,2015-12-06,Sun,@,TAM,L,19,23,,30,45,0.667,255,1,5.7,5.11,79.4,3,14,18,64,3.555555555555556,3.6,66,319,4.83,4,4,1,1,4,193,14,6,1,21,8,16,0,0,7,58,0,1,1,28:45,18,27,0.667,222,1,8.2,7.3,88.8,1,5,37,166,4.486486486486487,4.5,65,388,5.97,1,1,2,2,3,112,10,11,4,25,6,11,0,0,8,53,1,1,2,31:15,0,ATL,NFC South,NFC South
13.0,14.0,2015-12-13,Sun,@,CAR,L,0,38,,25,41,0.61,176,0,4.3,2.1,50.5,5,59,16,54,3.375,3.4,62,230,3.71,0,0,0,0,5,228,11,3,1,15,4,14,1,4,6,54,2,2,4,28:21,19,27,0.7040000000000001,282,3,10.4,12.67,141.3,2,19,32,142,4.4375,4.4,61,424,6.95,1,1,5,5,4,196,12,7,1,20,6,12,0,1,6,60,0,0,0,31:21,0,ATL,NFC South,NFC South
14.0,15.0,2015-12-20,Sun,@,JAX,W,23,17,,22,35,0.629,245,1,7.0,6.29,81.2,1,1,33,83,2.515151515151515,2.5,69,328,4.75,3,3,2,2,5,216,13,6,3,22,7,14,0,0,5,43,0,1,1,34:33,23,38,0.605,285,1,7.5,6.84,81.6,2,12,20,85,4.25,4.3,60,370,6.17,1,1,2,2,6,254,14,6,1,21,0,8,0,1,5,62,0,1,1,25:27,0,ATL,NFC South,AFC South
15.0,16.0,2015-12-27,Sun,,CAR,W,20,13,,23,30,0.767,296,1,9.9,10.53,118.2,2,10,30,77,2.566666666666667,2.6,62,373,6.02,3,2,2,2,1,25,13,6,2,21,9,15,0,0,3,20,1,0,1,35:38,17,30,0.5670000000000001,113,0,3.8,3.77,65.0,2,29,20,155,7.75,7.8,52,268,5.15,2,2,1,1,3,130,7,11,0,18,4,10,0,1,4,40,1,0,1,24:22,0,ATL,NFC South,NFC South
16.0,17.0,2016-01-03,Sun,,NOR,L,17,20,,24,36,0.667,327,2,9.1,8.94,102.4,1,7,26,87,3.3461538461538463,3.3,63,414,6.57,2,1,2,2,2,74,18,5,2,25,8,12,0,0,4,32,1,1,2,30:26,32,43,0.7440000000000001,323,1,7.5,7.98,103.1,0,0,22,67,3.0454545454545454,3.0,65,390,6.0,2,2,2,2,2,105,16,6,2,24,6,10,0,1,4,45,1,0,1,29:34,0,ATL,NFC South,NFC South
1.0,1.0,2015-09-13,Sun,@,DEN,L,13,19,,18,32,0.563,100,0,3.1,0.31,35.9,2,17,23,73,3.1739130434782608,3.2,57,173,3.04,2,2,1,1,6,310,4,6,1,11,2,13,1,1,3,15,0,2,2,22:43,24,40,0.6,150,0,3.8,2.63,57.3,4,25,25,69,2.76,2.8,69,219,3.17,4,4,1,1,5,259,11,4,1,16,8,18,0,0,8,45,0,1,1,37:17,0,BAL,AFC North,AFC West
2.0,2.0,2015-09-20,Sun,@,LVR,L,33,37,,32,45,0.711,384,2,8.5,8.42,102.5,0,0,25,109,4.36,4.4,70,493,7.04,4,4,3,3,2,92,17,7,5,29,4,11,2,2,10,109,1,1,2,30:27,30,46,0.652,351,3,7.6,7.96,100.9,1,0,19,97,5.105263157894737,5.1,66,448,6.79,3,3,4,4,2,118,17,4,6,27,9,14,0,0,16,106,0,1,1,29:33,0,BAL,AFC North,AFC West
3.0,3.0,2015-09-27,Sun,,CIN,L,24,28,,32,49,0.653,362,2,7.4,7.29,92.4,0,0,18,36,2.0,2.0,67,398,5.94,2,1,3,3,4,174,13,4,2,19,7,16,2,3,13,116,0,1,1,29:52,20,32,0.625,372,3,11.6,12.09,120.8,2,11,31,86,2.774193548387097,2.8,65,458,7.05,0,0,4,4,3,164,13,6,4,23,8,15,1,2,9,67,1,1,2,30:08,0,BAL,AFC North,AFC North
4.0,4.0,2015-10-01,Thu,@,PIT,W,23,20,OT,21,34,0.618,165,1,4.9,4.12,71.3,5,21,39,191,4.897435897435898,4.9,78,356,4.56,3,3,2,2,4,204,10,10,1,21,6,17,1,4,4,30,1,1,2,37:43,19,26,0.731,96,1,3.7,4.46,91.2,4,28,33,167,5.0606060606060606,5.1,63,263,4.17,4,2,2,2,6,239,8,8,1,17,2,13,0,2,4,20,0,0,0,32:09,0,BAL,AFC North,AFC North
5.0,5.0,2015-10-11,Sun,,CLE,L,30,33,OT,19,35,0.5429999999999999,196,1,5.6,6.17,80.2,1,14,31,181,5.838709677419355,5.8,67,377,5.63,2,1,3,3,6,297,9,10,3,22,5,14,0,0,12,98,0,0,0,29:01,36,51,0.706,422,2,8.3,9.06,108.5,4,35,25,83,3.32,3.3,80,505,6.31,4,4,1,1,5,217,18,4,3,25,12,19,0,0,9,74,0,0,0,39:16,0,BAL,AFC North,AFC North
6.0,6.0,2015-10-18,Sun,@,SFO,L,20,25,,33,53,0.623,343,2,6.5,5.53,77.8,0,0,22,77,3.5,3.5,75,420,5.6,3,2,2,2,3,159,16,9,0,25,4,13,1,1,3,15,0,2,2,33:07,16,27,0.593,326,2,12.1,13.56,126.5,3,14,25,65,2.6,2.6,55,391,7.11,4,4,1,1,4,152,11,2,2,15,5,13,0,0,4,25,0,0,0,26:53,0,BAL,AFC North,NFC West
7.0,7.0,2015-10-26,Mon,@,ARI,L,18,26,,26,40,0.65,221,1,5.5,4.9,77.2,3,31,16,55,3.4375,3.4,59,276,4.68,1,1,1,1,6,272,14,3,1,18,5,13,1,1,9,64,1,1,2,30:24,20,29,0.69,264,2,9.1,10.48,120.5,2,11,28,150,5.357142857142857,5.4,59,414,7.02,3,2,3,2,4,144,14,5,2,21,5,12,0,0,4,40,0,0,0,29:36,0,BAL,AFC North,NFC West
8.0,8.0,2015-11-01,Sun,,LAC,W,29,26,,25,37,0.6759999999999999,293,1,7.9,8.46,100.4,3,26,25,72,2.88,2.9,65,365,5.62,5,5,2,2,2,122,14,6,3,23,5,12,1,1,5,46,0,0,0,29:54,28,37,0.757,290,3,7.8,9.46,124.8,1,11,26,81,3.1153846153846154,3.1,64,371,5.8,2,2,3,2,4,177,15,4,3,22,7,13,0,0,6,66,0,0,0,30:06,0,BAL,AFC North,AFC West
9.0,10.0,2015-11-15,Sun,,JAX,L,20,22,,34,45,0.7559999999999999,308,3,6.8,6.18,97.3,1,8,21,89,4.238095238095238,4.2,67,397,5.93,1,0,2,2,5,202,15,7,0,22,8,14,0,1,9,121,2,2,4,29:28,22,45,0.489,168,2,3.7,3.62,63.9,3,20,22,90,4.090909090909091,4.1,70,258,3.69,4,3,1,1,7,364,10,6,6,22,4,16,0,0,4,30,0,1,1,30:32,0,BAL,AFC North,AFC South
10.0,11.0,2015-11-22,Sun,,LAR,W,16,13,,27,44,0.614,292,1,6.6,5.05,69.5,1,7,28,96,3.4285714285714284,3.4,73,388,5.32,5,3,1,1,7,336,11,5,0,16,4,16,0,1,10,137,0,2,2,32:52,12,26,0.462,131,1,5.0,5.81,74.4,1,5,29,82,2.827586206896552,2.8,56,213,3.8,1,0,2,1,8,367,6,4,3,13,3,13,0,0,6,35,4,0,4,27:08,0,BAL,AFC North,NFC West
11.0,12.0,2015-11-30,Mon,@,CLE,W,33,27,,20,34,0.588,232,2,6.8,5.35,74.6,0,0,23,104,4.521739130434782,4.5,57,336,5.89,2,2,3,3,4,171,10,6,0,16,2,11,2,2,7,50,0,2,2,29:30,28,48,0.583,275,2,5.7,6.56,88.5,2,14,18,63,3.5,3.5,68,338,4.97,3,2,3,3,6,283,15,4,2,21,4,15,2,2,2,15,0,0,0,30:30,0,BAL,AFC North,AFC North
12.0,13.0,2015-12-06,Sun,@,MIA,L,13,15,,32,46,0.696,281,1,6.1,4.59,74.6,3,27,26,94,3.615384615384616,3.6,75,375,5.0,3,2,1,1,5,267,18,4,0,22,5,14,0,1,5,36,0,2,2,38:09,9,19,0.474,82,1,4.3,5.37,77.1,1,4,26,137,5.269230769230769,5.3,46,219,4.76,0,0,1,1,9,412,3,5,0,8,4,13,0,0,5,31,1,0,1,21:51,0,BAL,AFC North,AFC East
13.0,14.0,2015-12-13,Sun,,SEA,L,6,35,,23,40,0.575,274,0,6.9,5.73,68.1,1,0,14,28,2.0,2.0,55,302,5.49,2,2,0,0,5,226,13,0,3,16,3,11,0,1,9,94,1,1,2,24:17,24,33,0.727,301,5,9.1,12.15,140.3,0,0,36,123,3.4166666666666665,3.4,69,424,6.14,0,0,5,5,3,153,17,8,3,28,8,12,0,0,6,42,1,0,1,35:43,0,BAL,AFC North,NFC West
14.0,15.0,2015-12-20,Sun,,KAN,L,14,34,,26,45,0.578,273,2,6.1,4.96,71.8,2,8,20,93,4.65,4.7,67,366,5.46,0,0,2,2,5,218,13,4,2,19,4,13,1,3,7,63,1,2,3,27:41,21,25,0.84,164,1,6.6,7.36,107.3,3,7,28,113,4.035714285714286,4.0,56,277,4.95,2,2,4,4,5,232,9,5,1,15,5,13,0,0,6,55,0,0,0,32:19,0,BAL,AFC North,AFC West
15.0,16.0,2015-12-27,Sun,,PIT,W,20,17,,28,41,0.6829999999999999,265,1,6.5,6.95,94.1,1,9,31,121,3.903225806451613,3.9,73,386,5.29,2,2,2,2,6,234,16,6,0,22,9,18,0,0,12,121,0,0,0,34:20,24,34,0.706,198,0,5.8,3.18,60.7,3,22,20,110,5.5,5.5,57,308,5.4,1,1,2,2,3,131,11,6,4,21,2,8,0,2,3,25,1,2,3,25:40,0,BAL,AFC North,AFC North
16.0,17.0,2016-01-03,Sun,@,CIN,L,16,24,,30,56,0.536,282,1,5.0,3.79,58.8,1,10,21,59,2.8095238095238093,2.8,78,341,4.37,3,3,1,1,4,170,18,2,2,22,12,20,0,2,4,38,0,2,2,29:16,17,27,0.63,147,2,5.4,6.93,101.9,3,13,27,145,5.37037037037037,5.4,57,292,5.12,1,1,3,3,7,303,11,5,1,17,0,9,1,1,11,72,0,0,0,30:44,0,BAL,AFC North,AFC North
1.0,1.0,2015-09-13,Sun,,IND,W,27,14,,14,19,0.737,195,1,10.3,11.32,123.8,0,0,36,147,4.083333333333333,4.1,55,342,6.22,2,2,3,3,5,252,7,7,1,15,5,13,0,0,11,113,0,0,0,30:56,26,49,0.531,240,2,4.9,3.88,63.3,2,3,17,64,3.764705882352941,3.8,68,304,4.47,1,0,0,0,4,177,16,5,2,23,8,15,1,2,5,49,1,2,3,29:04,0,BUF,AFC East,AFC South
2.0,2.0,2015-09-20,Sun,,NWE,L,32,40,,23,30,0.767,189,3,6.3,3.8,86.0,8,53,27,160,5.925925925925926,5.9,65,349,5.37,0,0,3,2,6,249,11,11,1,23,4,13,1,1,14,140,0,3,3,30:03,38,59,0.644,451,3,7.6,8.66,104.6,2,15,15,56,3.733333333333333,3.7,76,507,6.67,4,4,4,4,1,54,21,4,3,28,3,10,0,2,11,119,2,0,2,29:57,0,BUF,AFC East,AFC East
3.0,3.0,2015-09-27,Sun,@,MIA,W,41,14,,21,29,0.7240000000000001,277,3,9.6,11.62,136.7,0,0,34,151,4.441176470588236,4.4,63,428,6.79,3,2,5,5,3,137,14,4,3,21,7,13,0,0,5,40,0,0,0,31:53,26,49,0.531,289,2,5.9,3.96,59.0,2,8,20,102,5.1,5.1,71,391,5.51,0,0,1,0,4,196,13,7,1,21,4,13,1,4,6,36,0,3,3,28:07,0,BUF,AFC East,AFC East
