Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline
2023-11-19,@ BUF,1,0,NYJ vs. BUF,BUF,1500.0,1.0,32,NYJ,1500.0,1.0,6,1,26,-8.0,1,-395.0,310.0
2023-11-26,@ PHI,0,0,BUF vs. PHI,PHI,1762.2003519994964,1.0,37,BUF,1507.4559193463979,13.0,34,1,3,-2.5,1,-148.0,124.0
2023-12-10,@ KAN,0,0,BUF vs. KAN,KAN,1562.9132817373284,6.0,17,BUF,1488.7072868077278,15.0,20,0,-3,-2.0,0,-125.0,105.0
2023-12-17,@ BUF,0,0,DAL vs. BUF,BUF,1549.2269133545233,10.0,31,DAL,1714.4496239389923,1.0,10,1,21,-2.0,1,-135.0,114.0
2023-12-23,@ LAC,0,0,BUF vs. LAC,LAC,1362.888845510566,24.0,22,BUF,1621.3605150205653,9.0,24,0,-2,13.0,1,550.0,-800.0
2023-12-31,@ BUF,1,0,NWE vs. BUF,BUF,1588.3266796794408,6.0,27,NWE,1348.9067487993825,25.0,21,1,6,-15.0,0,-1200.0,750.0
2024-01-07,@ MIA,1,0,BUF vs. MIA,MIA,1613.0839817871451,1.0,14,BUF,1574.2205165379482,4.0,21,0,-7,2.5,0,130.0,-155.0
2024-01-15,@ BUF,0,1,PIT vs. BUF,BUF,1700.9858123560955,5.0,31,PIT,1626.3470043470286,10.0,17,1,14,-10.0,1,-485.0,370.0
2024-01-21,@ BUF,0,1,KAN vs. BUF,BUF,1740.4066717559517,2.0,24,KAN,1604.7009756035009,2.0,27,0,-3,-2.5,0,-142.0,120.0
2023-09-18,@ CAR,1,0,NOR vs. CAR,CAR,1450.0,17.0,17,NOR,1550.0,1.0,20,0,-3,3.0,0,145.0,-175.0
2023-09-24,@ SEA,0,0,CAR vs. SEA,SEA,1514.0064999802885,10.0,37,CAR,1414.0064999802885,24.0,27,1,10,-5.0,1,-225.0,185.0
2023-10-01,@ CAR,0,0,MIN vs. CAR,CAR,1378.012999960577,29.0,13,MIN,1361.991893872262,29.0,21,0,-8,4.5,0,185.0,-225.0
2023-10-08,@ DET,0,0,CAR vs. DET,DET,1603.3166419487552,3.0,42,CAR,1325.7090102615468,31.0,24,1,18,-9.5,1,-455.0,350.0
2023-10-15,@ MIA,0,0,CAR vs. MIA,MIA,1589.4597730469513,3.0,42,CAR,1308.8834090580365,28.0,21,1,21,-14.0,1,-1100.0,700.0
2023-10-29,@ CAR,0,0,HOU vs. CAR,CAR,1292.2956130246284,30.0,15,HOU,1525.1117047388,13.0,13,1,2,3.0,1,136.0,-162.0
2023-11-05,@ CAR,0,0,IND vs. CAR,CAR,1371.5478491962808,31.0,13,IND,1403.4793793790532,22.0,27,0,-14,1.5,0,110.0,-130.0
2023-11-09,@ CHI,0,0,CAR vs. CHI,CHI,1336.5220564380027,24.0,16,CAR,1326.1302708168116,27.0,13,1,3,-3.0,0,-180.0,150.0
2023-11-19,@ CAR,0,0,DAL vs. CAR,CAR,1277.625323182149,28.0,10,DAL,1593.864878978102,3.0,33,0,-23,11.0,0,470.0,-650.0
2023-11-26,@ TEN,0,0,CAR vs. TEN,TEN,1358.4648814325,24.0,17,CAR,1263.6869893940152,28.0,10,1,7,-3.5,1,-175.0,145.0
2023-12-03,@ TAM,1,0,CAR vs. TAM,TAM,1370.5939973130564,23.0,21,CAR,1226.998065960347,32.0,18,1,3,-4.0,0,-198.0,164.0
2023-12-10,@ NOR,1,0,CAR vs. NOR,NOR,1550.0,1.0,28,CAR,1450.0,17.0,6,1,22,-5.5,1,-245.0,200.0
2023-12-24,@ CAR,0,0,GNB vs. CAR,CAR,1250.6910493983344,32.0,30,GNB,1463.5619983756912,21.0,33,0,-3,3.5,1,164.0,-198.0
2023-12-31,@ JAX,0,0,CAR vs. JAX,JAX,1464.958530051178,10.0,26,CAR,1227.9920083946463,32.0,0,1,26,-3.5,1,-192.0,160.0
2024-01-07,@ CAR,1,0,TAM vs. CAR,CAR,1226.998065960347,32.0,0,TAM,1370.5939973130564,23.0,9,0,-9,5.0,0,200.0,-245.0
2023-09-10,@ CHI,1,0,GNB vs. CHI,CHI,1500.0,1.0,20,GNB,1500.0,1.0,38,0,-18,-1.0,0,-118.0,-102.0
2023-09-17,@ TAM,0,0,CHI vs. TAM,TAM,1550.0,1.0,27,CHI,1450.0,17.0,17,1,10,-2.5,1,-135.0,114.0
2023-09-24,@ KAN,0,0,CHI vs. KAN,KAN,1514.0064999802885,10.0,41,CHI,1414.0064999802885,24.0,10,1,31,-13.0,1,-750.0,525.0
2023-10-01,@ CHI,0,0,DEN vs. CHI,CHI,1378.012999960577,29.0,28,DEN,1386.9160182128549,29.0,31,0,-3,3.0,0,136.0,-162.0
2023-10-05,@ WAS,0,0,CHI vs. WAS,WAS,1491.1291022412797,11.0,20,CHI,1329.293966915106,31.0,40,0,-20,-6.0,0,-258.0,210.0
2023-10-15,@ CHI,1,0,MIN vs. CHI,CHI,1401.0339026567647,22.0,13,MIN,1386.9909280424988,22.0,19,0,-6,3.0,0,140.0,-166.0
2023-10-22,@ CHI,0,0,LVR vs. CHI,CHI,1349.014055970859,25.0,30,LVR,1498.3967847166127,13.0,12,1,18,2.5,1,120.0,-142.0
2023-10-29,@ LAC,0,0,CHI vs. LAC,LAC,1428.2575751245622,20.0,30,CHI,1419.278368691856,22.0,13,1,17,-9.5,1,-440.0,340.0
2023-11-05,@ NOR,0,0,CHI vs. NOR,NOR,1485.4230101453552,15.0,24,CHI,1370.570292748721,28.0,17,1,7,-9.0,0,-440.0,340.0
2023-11-19,@ DET,1,0,CHI vs. DET,DET,1664.6995246346542,1.0,31,CHI,1385.0270040726652,24.0,26,1,5,-8.0,0,-440.0,340.0
2023-11-27,@ MIN,1,0,CHI vs. MIN,MIN,1386.9909280424988,22.0,10,CHI,1401.0339026567647,22.0,12,0,-2,-3.0,0,-166.0,140.0
2023-12-10,@ CHI,1,0,DET vs. CHI,CHI,1385.0270040726652,24.0,28,DET,1664.6995246346542,1.0,13,1,15,3.0,1,142.0,-170.0
2023-12-17,@ CLE,0,0,CHI vs. CLE,CLE,1609.4198256298944,7.0,20,CHI,1518.0620135325676,23.0,17,1,3,-3.0,0,-148.0,124.0
2024-01-07,@ GNB,1,0,CHI vs. GNB,GNB,1500.0,1.0,17,CHI,1500.0,1.0,9,1,8,-2.5,1,-148.0,124.0
2023-09-10,@ CLE,1,0,CIN vs. CLE,CLE,1500.0,1.0,24,CIN,1500.0,1.0,3,1,21,1.0,1,-108.0,-112.0
2023-09-25,@ CIN,0,0,LAR vs. CIN,CIN,1414.0064999802885,24.0,19,LAR,1500.0,10.0,16,1,3,-3.0,0,-162.0,136.0
2023-10-01,@ TEN,0,0,CIN vs. TEN,TEN,1447.9853938919734,18.0,27,CIN,1476.135291917265,18.0,3,1,24,2.5,1,136.0,-162.0
2023-10-15,@ CIN,0,0,SEA vs. CIN,CIN,1475.7432004981208,14.0,17,SEA,1587.8712080630235,3.0,13,1,4,-3.0,1,-155.0,130.0
2023-10-29,@ SFO,0,0,CIN vs. SFO,SFO,1549.032391647172,3.0,17,CIN,1541.3418818240334,13.0,31,0,-14,-4.0,0,-205.0,170.0
2023-11-12,@ CIN,0,0,HOU vs. CIN,CIN,1636.9584853577855,5.0,27,HOU,1493.9723074006781,13.0,30,0,-3,-5.5,0,-250.0,205.0
2023-11-26,@ CIN,1,0,PIT vs. CIN,CIN,1524.4529617925773,15.0,10,PIT,1572.767054017763,10.0,16,0,-6,2.0,0,114.0,-135.0
2023-12-04,@ JAX,0,0,CIN vs. JAX,JAX,1672.8497509778433,3.0,31,CIN,1481.3614450771443,17.0,34,0,-3,-10.0,0,-550.0,410.0
2023-12-10,@ CIN,0,0,IND vs. CIN,CIN,1556.4304378730767,12.0,34,IND,1556.3042247101343,8.0,14,1,20,-3.0,1,-148.0,124.0
2023-12-16,@ CIN,0,0,MIN vs. CIN,CIN,1606.412274339655,10.0,27,MIN,1530.136680378736,10.0,24,1,3,-3.0,0,-175.0,145.0
2023-12-23,@ PIT,1,0,CIN vs. PIT,PIT,1572.767054017763,10.0,34,CIN,1524.4529617925773,15.0,11,1,23,3.0,1,130.0,-155.0
2023-12-31,@ KAN,0,0,CIN vs. KAN,KAN,1466.8607016493722,8.0,25,CIN,1565.5853412342585,10.0,17,1,8,-7.5,1,-345.0,275.0
2024-01-07,@ CIN,1,0,CLE vs. CIN,CIN,1500.0,1.0,31,CLE,1500.0,1.0,14,1,17,-7.5,1,-360.0,285.0
2023-09-18,@ PIT,1,0,CLE vs. PIT,PIT,1450.0,17.0,26,CLE,1550.0,1.0,22,1,4,2.5,1,124.0,-148.0
2023-09-24,@ CLE,0,0,TEN vs. CLE,CLE,1485.9935000197115,10.0,27,TEN,1500.0,10.0,3,1,24,-3.5,1,-185.0,154.0
2023-10-15,@ CLE,0,0,SFO vs. CLE,CLE,1485.9738311018411,11.0,19,SFO,1700.8197860065557,1.0,17,1,2,9.5,1,360.0,-470.0
2023-10-22,@ IND,0,0,CLE vs. IND,IND,1497.7753851131306,13.0,38,CLE,1563.4736585657706,10.0,39,0,-1,3.5,1,150.0,-180.0
2023-10-29,@ SEA,0,0,CLE vs. SEA,SEA,1549.9741029544139,8.0,24,CLE,1604.1300188158407,8.0,20,1,4,-4.0,0,-198.0,164.0
2023-11-19,@ CLE,1,0,PIT vs. CLE,CLE,1550.0,1.0,13,PIT,1450.0,17.0,10,1,3,-2.5,1,-142.0,120.0
2023-11-26,@ DEN,0,0,CLE vs. DEN,DEN,1612.8472659549307,15.0,29,CLE,1681.3093168458088,4.0,12,1,17,-1.5,1,-125.0,105.0
2023-12-03,@ LAR,0,0,CLE vs. LAR,LAR,1486.0679813132729,17.0,36,CLE,1621.5824050198164,9.0,19,1,17,-3.5,1,-192.0,160.0
2023-12-10,@ CLE,0,0,JAX vs. CLE,CLE,1553.0125890855668,8.0,31,JAX,1597.7807581819109,6.0,27,1,4,-2.5,1,-142.0,120.0
2023-12-24,@ HOU,0,0,CLE vs. HOU,HOU,1565.9535135255162,9.0,22,CLE,1646.5672414992475,7.0,36,0,-14,3.0,0,136.0,-162.0
2023-12-28,@ CLE,0,0,NYJ vs. CLE,CLE,1685.1697925912374,6.0,37,NYJ,1420.827719123366,24.0,20,1,17,-6.5,1,-345.0,270.0
2024-01-13,@ HOU,0,1,CLE vs. HOU,HOU,1601.7223518154071,10.0,45,CLE,1626.9757508369073,5.0,14,1,31,3.0,1,136.0,-162.0
2023-09-10,@ NYG,1,0,DAL vs. NYG,NYG,1500.0,1.0,0,DAL,1500.0,1.0,40,0,-40,3.5,0,142.0,-170.0
2023-09-17,@ DAL,0,0,NYJ vs. DAL,DAL,1550.0,1.0,30,NYJ,1550.0,1.0,10,1,20,-8.5,1,-380.0,300.0
2023-10-01,@ DAL,0,0,NWE vs. DAL,DAL,1524.0253073352042,4.0,38,NWE,1476.135291917265,18.0,3,1,35,-6.5,1,-285.0,230.0
2023-10-08,@ SFO,0,0,DAL vs. SFO,SFO,1664.4660199971602,1.0,42,DAL,1567.1766985705335,3.0,10,1,32,-3.5,1,-180.0,150.0
2023-10-16,@ LAC,0,0,DAL vs. LAC,LAC,1500.2885801250534,11.0,17,DAL,1530.822932561138,6.0,20,0,-3,1.5,0,110.0,-130.0
2023-10-29,@ DAL,0,0,LAR vs. DAL,DAL,1576.4399645410467,6.0,43,LAR,1471.4640637032867,14.0,20,1,23,-6.5,1,-310.0,250.0
2023-11-05,@ PHI,1,0,DAL vs. PHI,PHI,1686.0006659978694,1.0,28,DAL,1611.7762500974668,7.0,23,1,5,-3.5,1,-175.0,145.0
2023-11-12,@ DAL,1,0,NYG vs. DAL,DAL,1500.0,1.0,49,NYG,1500.0,1.0,17,1,32,-17.5,1,-2100.0,1100.0
2023-11-23,@ DAL,1,0,WAS vs. DAL,DAL,1607.803212766236,4.0,45,WAS,1351.8322706248387,23.0,10,1,35,-13.0,1,-800.0,550.0
2023-11-30,@ DAL,0,0,SEA vs. DAL,DAL,1626.4445284617743,3.0,41,SEA,1480.0434255734383,11.0,35,1,6,-9.5,0,-500.0,380.0
2023-12-10,@ DAL,1,0,PHI vs. DAL,DAL,1611.7762500974668,7.0,33,PHI,1686.0006659978694,1.0,13,1,20,-3.5,1,-175.0,145.0
2023-12-24,@ MIA,0,0,DAL vs. MIA,MIA,1577.2797522022565,3.0,22,DAL,1642.3160222729502,3.0,20,1,2,-1.5,1,-122.0,102.0
2023-12-30,@ DAL,0,0,DET vs. DAL,DAL,1583.0643581423305,6.0,20,DET,1647.4761114049381,2.0,19,1,1,-5.5,0,-238.0,195.0
2024-01-07,@ WAS,1,0,DAL vs. WAS,WAS,1351.8322706248387,23.0,10,DAL,1607.803212766236,4.0,38,0,-28,13.0,0,575.0,-850.0
2024-01-14,@ DAL,0,1,GNB vs. DAL,DAL,1651.6049074348166,2.0,32,GNB,1584.8367196193983,13.0,48,0,-16,-7.0,0,-345.0,275.0
2023-09-10,@ DEN,1,0,LVR vs. DEN,DEN,1500.0,1.0,16,LVR,1500.0,1.0,17,0,-1,-3.0,0,-162.0,136.0
2023-09-17,@ DEN,0,0,WAS vs. DEN,DEN,1450.0,17.0,33,WAS,1550.0,1.0,35,0,-2,-4.0,0,-198.0,164.0
2023-09-24,@ MIA,0,0,DEN vs. MIA,MIA,1585.9935000197115,1.0,70,DEN,1414.0064999802885,24.0,20,1,50,-6.0,1,-250.0,205.0
2023-10-08,@ DEN,0,0,NYJ vs. DEN,DEN,1435.6350512583258,23.0,21,NYJ,1403.4699912827255,23.0,31,0,-10,-2.5,0,-135.0,114.0
2023-10-12,@ KAN,1,0,DEN vs. KAN,KAN,1611.7061723090912,3.0,19,DEN,1381.0193063420356,22.0,8,1,11,-10.5,1,-650.0,470.0
2023-10-22,@ DEN,0,0,GNB vs. DEN,DEN,1360.06928033344,25.0,19,GNB,1444.174237758682,14.0,17,1,2,-1.5,1,-118.0,-102.0
2023-10-29,@ DEN,1,0,KAN vs. DEN,DEN,1381.0193063420356,22.0,24,KAN,1611.7061723090912,3.0,9,1,15,7.0,1,270.0,-340.0
2023-11-19,@ DEN,0,0,MIN vs. DEN,DEN,1552.7557058728974,16.0,21,MIN,1623.855197202783,9.0,20,1,1,-2.5,0,-142.0,120.0
2023-12-03,@ HOU,0,0,DEN vs. HOU,HOU,1543.0355663611217,11.0,22,DEN,1672.574177780923,11.0,17,1,5,-3.5,1,-170.0,142.0
2023-12-10,@ LAC,1,0,DEN vs. LAC,LAC,1445.3854252038468,18.0,7,DEN,1604.7504198541108,12.0,24,0,-17,-3.0,0,-162.0,136.0
2023-12-16,@ DET,0,0,DEN vs. DET,DET,1553.227008465579,5.0,42,DEN,1633.2996511393721,10.0,17,1,25,-5.5,1,-258.0,210.0
2023-12-24,@ DEN,0,0,NWE vs. DEN,DEN,1571.9760507208237,14.0,23,NWE,1299.0617749080338,30.0,26,0,-3,-7.0,0,-340.0,270.0
2023-12-31,@ DEN,1,0,LAC vs. DEN,DEN,1604.7504198541108,12.0,16,LAC,1445.3854252038468,18.0,9,1,7,-3.5,1,-198.0,164.0
2024-01-07,@ LVR,1,0,DEN vs. LVR,LVR,1500.0,1.0,27,DEN,1500.0,1.0,14,1,13,-3.5,1,-175.0,145.0
2023-09-07,@ KAN,0,0,DET vs. KAN,KAN,1500.0,1.0,20,DET,1500.0,1.0,21,0,-1,-4.0,0,-198.0,164.0
2023-09-17,@ DET,0,0,SEA vs. DET,DET,1550.0,1.0,31,SEA,1450.0,17.0,37,0,-6,-4.5,0,-218.0,180.0
2023-09-28,@ GNB,1,0,DET vs. GNB,GNB,1562.1287919369765,4.0,20,DET,1551.8357936304756,4.0,34,0,-14,2.5,0,120.0,-142.0
2023-10-15,@ TAM,0,0,DET vs. TAM,TAM,1584.2487352575229,3.0,6,DET,1620.1422431522656,3.0,20,0,-14,3.0,0,136.0,-162.0
2023-10-30,@ DET,0,0,LVR vs. DET,DET,1599.7496353682993,3.0,26,LVR,1428.1324719956158,14.0,14,1,12,-7.0,1,-340.0,270.0
2023-11-12,@ LAC,0,0,DET vs. LAC,LAC,1540.490837912006,13.0,38,DET,1626.8821876990953,2.0,41,0,-3,2.5,0,120.0,-142.0
2023-11-23,@ DET,1,0,GNB vs. DET,DET,1551.8357936304756,4.0,22,GNB,1562.1287919369765,4.0,29,0,-7,-8.5,0,-425.0,330.0
2023-12-03,@ NOR,0,0,DET vs. NOR,NOR,1411.0558075953,17.0,28,DET,1602.4983201306566,3.0,33,0,-5,4.0,0,164.0,-198.0
2023-12-24,@ MIN,1,0,DET vs. MIN,MIN,1490.9406026488602,14.0,24,DET,1614.5506088841275,3.0,30,0,-6,2.5,0,124.0,-148.0
2024-01-07,@ DET,1,0,MIN vs. DET,DET,1614.5506088841275,3.0,30,MIN,1490.9406026488602,14.0,20,1,10,-3.5,1,-205.0,170.0
2024-01-14,@ DET,0,1,LAR vs. DET,DET,1614.920893819812,2.0,24,LAR,1673.9500351116649,10.0,23,1,1,-3.5,0,-162.0,136.0
2024-01-21,@ DET,0,1,TAM vs. DET,DET,1673.3350647630614,1.0,31,TAM,1556.8245819292179,9.0,23,1,8,-6.0,1,-278.0,225.0
