G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
11.0,12.0,2020-11-29,Sun,@,NWE,L,17.0,20.0,,23.0,34.0,0.6759999999999999,160.0,0.0,4.7,3.38,65.8,2.0,10.0,34.0,138.0,4.0588235294117645,4.1,70.0,298.0,4.26,2.0,1.0,2.0,2.0,3.0,126.0,12.0,9.0,2.0,23.0,6.0,14.0,0.0,1.0,6.0,50.0,0.0,1.0,1.0,34:08,9.0,18.0,0.5,69.0,0.0,3.8,-1.17,20.1,3.0,15.0,30.0,110.0,3.6666666666666665,3.7,51.0,179.0,3.51,2.0,2.0,2.0,2.0,3.0,169.0,4.0,8.0,4.0,16.0,4.0,11.0,1.0,1.0,6.0,42.0,0.0,2.0,2.0,25:52,0,ARI,NFC West,AFC East
12.0,13.0,2020-12-06,Sun,,LAR,L,28.0,38.0,,21.0,39.0,0.5379999999999999,140.0,3.0,3.6,3.97,76.9,2.0,33.0,21.0,92.0,4.380952380952381,4.4,62.0,232.0,3.74,1.0,0.0,4.0,4.0,5.0,238.0,11.0,5.0,2.0,18.0,4.0,12.0,2.0,2.0,5.0,21.0,1.0,1.0,2.0,21:07,37.0,47.0,0.787,344.0,1.0,7.3,7.74,104.3,1.0,7.0,31.0,119.0,3.838709677419355,3.8,79.0,463.0,5.86,2.0,1.0,5.0,5.0,1.0,44.0,19.0,8.0,3.0,30.0,9.0,15.0,1.0,3.0,6.0,75.0,1.0,0.0,1.0,38:53,0,ARI,NFC West,NFC West
13.0,14.0,2020-12-13,Sun,@,NYG,W,26.0,7.0,,24.0,35.0,0.6859999999999999,231.0,1.0,6.6,7.17,96.2,1.0,13.0,43.0,159.0,3.697674418604651,3.7,79.0,390.0,4.94,4.0,4.0,2.0,2.0,4.0,159.0,12.0,10.0,0.0,22.0,7.0,18.0,1.0,2.0,4.0,22.0,0.0,0.0,0.0,37:53,13.0,24.0,0.542,81.0,0.0,3.4,3.38,61.3,8.0,64.0,17.0,78.0,4.588235294117647,4.6,49.0,159.0,3.24,0.0,0.0,1.0,1.0,8.0,390.0,7.0,3.0,0.0,10.0,3.0,12.0,1.0,1.0,2.0,10.0,3.0,0.0,3.0,22:07,0,ARI,NFC West,NFC East
14.0,15.0,2020-12-20,Sun,,PHI,W,33.0,26.0,,28.0,37.0,0.757,423.0,3.0,11.4,11.84,128.5,1.0,9.0,30.0,103.0,3.433333333333333,3.4,68.0,526.0,7.74,1.0,1.0,4.0,4.0,3.0,143.0,19.0,4.0,3.0,26.0,3.0,10.0,1.0,2.0,9.0,83.0,2.0,1.0,3.0,27:47,24.0,44.0,0.545,305.0,3.0,6.9,8.3,99.1,6.0,33.0,29.0,117.0,4.0344827586206895,4.0,79.0,422.0,5.34,0.0,0.0,2.0,2.0,6.0,192.0,18.0,5.0,3.0,26.0,6.0,18.0,3.0,4.0,9.0,69.0,0.0,0.0,0.0,32:13,0,ARI,NFC West,NFC East
15.0,16.0,2020-12-26,Sat,,SFO,L,12.0,20.0,,31.0,50.0,0.62,230.0,0.0,4.6,3.7,64.6,3.0,17.0,27.0,120.0,4.444444444444445,4.4,80.0,350.0,4.38,2.0,2.0,0.0,0.0,4.0,178.0,9.0,9.0,2.0,20.0,4.0,16.0,4.0,6.0,4.0,20.0,1.0,1.0,2.0,32:16,13.0,22.0,0.591,171.0,3.0,7.8,10.5,123.3,3.0,11.0,30.0,227.0,7.566666666666666,7.6,55.0,398.0,7.24,2.0,0.0,3.0,2.0,5.0,195.0,11.0,11.0,0.0,22.0,2.0,9.0,0.0,0.0,4.0,27.0,1.0,0.0,1.0,27:44,0,ARI,NFC West,NFC West
16.0,17.0,2021-01-03,Sun,@,LAR,L,7.0,18.0,,19.0,27.0,0.7040000000000001,166.0,1.0,6.1,5.22,83.3,4.0,26.0,18.0,48.0,2.6666666666666665,2.7,49.0,214.0,4.37,1.0,0.0,1.0,1.0,6.0,300.0,10.0,4.0,1.0,15.0,2.0,9.0,0.0,0.0,6.0,38.0,0.0,1.0,1.0,22:09,22.0,38.0,0.579,223.0,0.0,5.9,4.68,63.8,2.0,8.0,30.0,110.0,3.6666666666666665,3.7,70.0,333.0,4.76,3.0,3.0,1.0,1.0,5.0,222.0,12.0,7.0,2.0,21.0,6.0,15.0,1.0,1.0,5.0,38.0,1.0,1.0,2.0,37:51,0,ARI,NFC West,NFC West
1.0,1.0,2020-09-13,Sun,,SEA,L,25.0,38.0,,37.0,54.0,0.685,434.0,2.0,8.0,7.94,97.3,2.0,16.0,21.0,72.0,3.4285714285714284,3.4,77.0,506.0,6.57,2.0,2.0,2.0,1.0,2.0,100.0,23.0,4.0,1.0,28.0,7.0,14.0,0.0,4.0,6.0,72.0,1.0,1.0,2.0,29:24,31.0,35.0,0.8859999999999999,299.0,4.0,8.5,10.83,140.4,3.0,23.0,20.0,84.0,4.2,4.2,58.0,383.0,6.6,1.0,1.0,5.0,5.0,4.0,191.0,15.0,6.0,1.0,22.0,3.0,9.0,1.0,1.0,6.0,46.0,0.0,0.0,0.0,30:36,0,ATL,NFC South,NFC West
2.0,2.0,2020-09-20,Sun,@,DAL,L,39.0,40.0,,24.0,37.0,0.649,267.0,4.0,7.2,9.38,122.2,1.0,6.0,34.0,113.0,3.323529411764706,3.3,72.0,380.0,5.28,4.0,4.0,3.0,3.0,4.0,158.0,15.0,5.0,2.0,22.0,8.0,17.0,2.0,2.0,8.0,51.0,0.0,0.0,0.0,33:48,34.0,49.0,0.6940000000000001,445.0,1.0,9.1,9.49,104.5,1.0,5.0,31.0,125.0,4.032258064516129,4.0,81.0,570.0,7.04,2.0,2.0,4.0,4.0,1.0,43.0,20.0,9.0,4.0,33.0,7.0,13.0,0.0,2.0,7.0,75.0,3.0,0.0,3.0,26:12,0,ATL,NFC South,NFC East
3.0,3.0,2020-09-27,Sun,,CHI,L,26.0,30.0,,19.0,38.0,0.5,227.0,1.0,6.0,5.32,66.4,2.0,11.0,25.0,144.0,5.76,5.8,65.0,371.0,5.71,3.0,2.0,3.0,2.0,6.0,233.0,13.0,6.0,3.0,22.0,4.0,13.0,0.0,0.0,7.0,75.0,0.0,1.0,1.0,25:10,29.0,51.0,0.569,307.0,4.0,6.0,5.82,84.4,2.0,9.0,25.0,130.0,5.2,5.2,78.0,437.0,5.6,2.0,1.0,3.0,3.0,4.0,215.0,14.0,8.0,2.0,24.0,4.0,15.0,1.0,2.0,10.0,80.0,0.0,2.0,2.0,34:50,0,ATL,NFC South,NFC North
4.0,4.0,2020-10-05,Mon,@,GNB,L,16.0,30.0,,28.0,39.0,0.718,249.0,0.0,6.4,6.38,88.5,4.0,36.0,25.0,78.0,3.12,3.1,68.0,327.0,4.81,1.0,1.0,2.0,1.0,3.0,122.0,15.0,8.0,1.0,24.0,3.0,12.0,2.0,4.0,3.0,23.0,0.0,0.0,0.0,30:22,27.0,33.0,0.818,315.0,4.0,9.5,11.97,146.0,1.0,12.0,26.0,88.0,3.3846153846153846,3.4,60.0,403.0,6.72,1.0,1.0,4.0,3.0,2.0,81.0,17.0,4.0,1.0,22.0,6.0,11.0,1.0,2.0,3.0,30.0,0.0,0.0,0.0,29:38,0,ATL,NFC South,NFC North
5.0,5.0,2020-10-11,Sun,,CAR,L,16.0,23.0,,21.0,37.0,0.568,207.0,0.0,5.6,4.38,61.4,2.0,19.0,24.0,166.0,6.916666666666667,6.9,63.0,373.0,5.92,3.0,3.0,1.0,1.0,3.0,139.0,11.0,10.0,0.0,21.0,6.0,13.0,1.0,1.0,3.0,40.0,0.0,1.0,1.0,26:55,27.0,36.0,0.75,313.0,2.0,8.7,9.81,119.3,0.0,0.0,27.0,124.0,4.592592592592593,4.6,63.0,437.0,6.94,3.0,3.0,2.0,2.0,3.0,134.0,18.0,5.0,1.0,24.0,6.0,12.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,33:05,0,ATL,NFC South,NFC South
6.0,6.0,2020-10-18,Sun,@,MIN,W,40.0,23.0,,30.0,40.0,0.75,363.0,4.0,9.1,11.08,135.7,2.0,8.0,37.0,99.0,2.675675675675676,2.7,79.0,462.0,5.85,4.0,4.0,4.0,4.0,2.0,68.0,17.0,5.0,2.0,24.0,9.0,17.0,3.0,3.0,5.0,25.0,1.0,0.0,1.0,40:07,24.0,36.0,0.667,333.0,3.0,9.3,7.17,89.2,1.0,10.0,13.0,32.0,2.4615384615384617,2.5,50.0,365.0,7.3,0.0,0.0,1.0,1.0,4.0,198.0,14.0,3.0,2.0,19.0,3.0,10.0,1.0,2.0,3.0,30.0,0.0,3.0,3.0,19:53,0,ATL,NFC South,NFC North
7.0,7.0,2020-10-25,Sun,,DET,L,22.0,23.0,,31.0,42.0,0.738,322.0,1.0,7.7,8.14,103.5,2.0,16.0,26.0,66.0,2.5384615384615383,2.5,70.0,388.0,5.54,0.0,0.0,2.0,2.0,4.0,180.0,19.0,5.0,2.0,26.0,7.0,14.0,1.0,2.0,8.0,53.0,1.0,0.0,1.0,30:45,25.0,36.0,0.6940000000000001,322.0,1.0,8.9,9.5,106.5,2.0,18.0,21.0,64.0,3.0476190476190474,3.0,59.0,386.0,6.54,4.0,3.0,2.0,2.0,3.0,177.0,15.0,3.0,3.0,21.0,3.0,10.0,0.0,1.0,5.0,50.0,0.0,0.0,0.0,29:15,0,ATL,NFC South,NFC North
8.0,8.0,2020-10-29,Thu,@,CAR,W,25.0,17.0,,21.0,30.0,0.7,270.0,0.0,9.0,7.5,84.0,2.0,11.0,36.0,131.0,3.638888888888889,3.6,68.0,401.0,5.9,4.0,4.0,2.0,1.0,1.0,39.0,14.0,10.0,4.0,28.0,3.0,9.0,0.0,0.0,6.0,63.0,0.0,1.0,1.0,36:30,16.0,27.0,0.593,157.0,1.0,5.8,4.89,72.6,3.0,22.0,22.0,147.0,6.681818181818182,6.7,52.0,304.0,5.85,1.0,1.0,2.0,2.0,2.0,78.0,9.0,6.0,3.0,18.0,2.0,10.0,1.0,3.0,6.0,30.0,0.0,1.0,1.0,23:30,0,ATL,NFC South,NFC South
9.0,9.0,2020-11-08,Sun,,DEN,W,34.0,27.0,,25.0,35.0,0.7140000000000001,271.0,3.0,7.7,8.17,110.5,2.0,13.0,32.0,92.0,2.875,2.9,69.0,363.0,5.26,2.0,2.0,4.0,4.0,5.0,183.0,15.0,5.0,3.0,23.0,6.0,13.0,0.0,0.0,5.0,61.0,0.0,1.0,1.0,33:27,25.0,48.0,0.521,302.0,2.0,6.3,6.19,76.9,1.0,11.0,22.0,103.0,4.681818181818182,4.7,71.0,405.0,5.7,2.0,2.0,3.0,3.0,5.0,225.0,17.0,3.0,3.0,23.0,7.0,16.0,0.0,2.0,5.0,65.0,0.0,1.0,1.0,26:33,0,ATL,NFC South,AFC West
10.0,11.0,2020-11-22,Sun,@,NOR,L,9.0,24.0,,19.0,37.0,0.514,196.0,0.0,5.3,2.86,44.4,8.0,36.0,14.0,52.0,3.7142857142857135,3.7,59.0,248.0,4.2,3.0,3.0,0.0,0.0,5.0,250.0,10.0,1.0,3.0,14.0,2.0,14.0,2.0,3.0,7.0,53.0,0.0,2.0,2.0,26:19,18.0,23.0,0.7829999999999999,210.0,0.0,9.1,9.13,104.7,3.0,23.0,36.0,166.0,4.611111111111111,4.6,62.0,376.0,6.06,2.0,1.0,3.0,3.0,4.0,159.0,9.0,12.0,3.0,24.0,4.0,11.0,1.0,1.0,5.0,35.0,1.0,0.0,1.0,33:41,0,ATL,NFC South,NFC South
11.0,12.0,2020-11-29,Sun,,LVR,W,43.0,6.0,,22.0,39.0,0.564,179.0,2.0,4.6,4.46,74.6,1.0,6.0,32.0,125.0,3.90625,3.9,72.0,304.0,4.22,5.0,5.0,4.0,4.0,3.0,99.0,13.0,5.0,5.0,23.0,9.0,19.0,1.0,1.0,6.0,49.0,0.0,1.0,1.0,34:58,25.0,39.0,0.6409999999999999,203.0,0.0,5.2,4.05,66.5,5.0,37.0,14.0,40.0,2.857142857142857,2.9,58.0,243.0,4.19,2.0,2.0,0.0,0.0,5.0,243.0,11.0,1.0,1.0,13.0,3.0,12.0,1.0,2.0,11.0,141.0,4.0,1.0,5.0,25:02,0,ATL,NFC South,AFC West
12.0,13.0,2020-12-06,Sun,,NOR,L,16.0,21.0,,19.0,39.0,0.487,262.0,1.0,6.7,7.23,79.2,3.0,11.0,21.0,70.0,3.333333333333333,3.3,63.0,332.0,5.27,3.0,3.0,1.0,1.0,5.0,218.0,12.0,4.0,5.0,21.0,5.0,13.0,0.0,1.0,1.0,15.0,1.0,0.0,1.0,23:06,27.0,37.0,0.73,217.0,2.0,5.9,6.95,105.3,2.0,15.0,36.0,207.0,5.75,5.8,75.0,424.0,5.65,1.0,0.0,3.0,3.0,5.0,199.0,13.0,9.0,1.0,23.0,8.0,17.0,2.0,3.0,10.0,79.0,1.0,0.0,1.0,36:54,0,ATL,NFC South,NFC South
13.0,14.0,2020-12-13,Sun,@,LAC,L,17.0,20.0,,22.0,33.0,0.667,249.0,2.0,7.5,4.67,71.4,2.0,14.0,20.0,70.0,3.5,3.5,55.0,319.0,5.8,1.0,1.0,2.0,2.0,2.0,85.0,11.0,6.0,2.0,19.0,9.0,12.0,0.0,0.0,4.0,35.0,0.0,3.0,3.0,25:45,36.0,44.0,0.818,240.0,2.0,5.5,5.34,95.1,1.0,3.0,26.0,105.0,4.038461538461538,4.0,71.0,345.0,4.86,2.0,2.0,2.0,2.0,3.0,151.0,14.0,8.0,1.0,23.0,9.0,15.0,0.0,0.0,6.0,40.0,0.0,1.0,1.0,34:15,0,ATL,NFC South,AFC West
14.0,15.0,2020-12-20,Sun,,TAM,L,27.0,31.0,,34.0,49.0,0.6940000000000001,332.0,3.0,6.8,8.0,108.5,3.0,24.0,13.0,37.0,2.8461538461538463,2.8,65.0,369.0,5.68,2.0,2.0,3.0,3.0,5.0,242.0,21.0,2.0,0.0,23.0,6.0,15.0,1.0,2.0,3.0,28.0,0.0,0.0,0.0,28:11,31.0,45.0,0.6890000000000001,365.0,2.0,8.1,9.0,108.1,3.0,25.0,18.0,51.0,2.833333333333333,2.8,66.0,416.0,6.3,1.0,1.0,4.0,4.0,5.0,209.0,19.0,6.0,2.0,27.0,4.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,31:49,0,ATL,NFC South,NFC South
15.0,16.0,2020-12-27,Sun,@,KAN,L,14.0,17.0,,27.0,35.0,0.7709999999999999,277.0,2.0,7.9,9.06,118.4,4.0,23.0,23.0,90.0,3.9130434782608696,3.9,62.0,367.0,5.92,1.0,0.0,2.0,2.0,5.0,222.0,17.0,4.0,2.0,23.0,6.0,12.0,0.0,0.0,7.0,45.0,1.0,0.0,1.0,33:12,24.0,45.0,0.5329999999999999,278.0,2.0,6.2,5.07,68.6,0.0,0.0,21.0,117.0,5.571428571428571,5.6,66.0,395.0,5.98,1.0,1.0,2.0,2.0,4.0,165.0,14.0,9.0,0.0,23.0,5.0,13.0,1.0,2.0,6.0,41.0,0.0,2.0,2.0,26:48,0,ATL,NFC South,AFC West
16.0,17.0,2021-01-03,Sun,@,TAM,L,27.0,44.0,,29.0,44.0,0.659,258.0,2.0,5.9,6.77,96.6,1.0,7.0,26.0,127.0,4.884615384615385,4.9,71.0,385.0,5.42,2.0,2.0,3.0,3.0,1.0,43.0,17.0,6.0,2.0,25.0,7.0,14.0,2.0,3.0,4.0,48.0,2.0,0.0,2.0,33:12,26.0,41.0,0.634,391.0,4.0,9.5,10.39,117.0,1.0,8.0,22.0,94.0,4.2727272727272725,4.3,64.0,485.0,7.58,3.0,3.0,5.0,5.0,0.0,0.0,20.0,5.0,3.0,28.0,6.0,11.0,0.0,0.0,3.0,23.0,0.0,1.0,1.0,26:48,0,ATL,NFC South,NFC South
1.0,1.0,2020-09-13,Sun,,CLE,W,38.0,6.0,,21.0,26.0,0.8079999999999999,270.0,3.0,10.4,12.69,148.4,2.0,14.0,30.0,111.0,3.7,3.7,58.0,381.0,6.57,1.0,1.0,5.0,5.0,3.0,125.0,16.0,7.0,0.0,23.0,6.0,11.0,0.0,0.0,7.0,66.0,1.0,0.0,1.0,29:58,21.0,39.0,0.5379999999999999,168.0,1.0,4.3,3.67,62.8,2.0,21.0,27.0,138.0,5.111111111111111,5.1,68.0,306.0,4.5,1.0,0.0,1.0,0.0,3.0,137.0,10.0,6.0,4.0,20.0,3.0,12.0,0.0,3.0,8.0,80.0,2.0,1.0,3.0,30:02,0,BAL,AFC North,AFC North
2.0,2.0,2020-09-20,Sun,@,HOU,W,33.0,16.0,,18.0,24.0,0.75,177.0,1.0,7.4,8.21,109.2,4.0,27.0,37.0,230.0,6.216216216216216,6.2,65.0,407.0,6.26,4.0,4.0,3.0,3.0,2.0,94.0,11.0,11.0,1.0,23.0,5.0,14.0,2.0,2.0,3.0,21.0,0.0,0.0,0.0,34:51,25.0,36.0,0.6940000000000001,253.0,1.0,7.0,6.33,86.9,4.0,22.0,17.0,51.0,3.0,3.0,57.0,304.0,5.33,3.0,3.0,1.0,1.0,3.0,140.0,15.0,2.0,1.0,18.0,3.0,9.0,0.0,1.0,4.0,22.0,1.0,1.0,2.0,25:09,0,BAL,AFC North,AFC South
3.0,3.0,2020-09-28,Mon,,KAN,L,20.0,34.0,,15.0,28.0,0.536,70.0,1.0,2.5,3.21,71.1,4.0,27.0,21.0,158.0,7.523809523809524,7.5,53.0,228.0,4.3,2.0,2.0,2.0,2.0,3.0,147.0,5.0,8.0,3.0,16.0,3.0,9.0,0.0,1.0,6.0,45.0,1.0,0.0,1.0,26:04,31.0,42.0,0.738,385.0,4.0,9.2,11.07,133.5,0.0,0.0,31.0,132.0,4.258064516129032,4.3,73.0,517.0,7.08,1.0,0.0,5.0,4.0,1.0,58.0,22.0,5.0,2.0,29.0,10.0,13.0,0.0,2.0,6.0,38.0,1.0,0.0,1.0,33:56,0,BAL,AFC North,AFC West
