Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline
2019-12-15,@ TEN,1,0,HOU vs. TEN,TEN,1627.929145523143,10.0,21,HOU,1608.1003044391125,10.0,24,0,-3,-3.0,0,-165.0,148.0
2019-12-21,@ TAM,0,0,HOU vs. TAM,TAM,1556.8791456589965,14.0,20,HOU,1660.9508098287515,10.0,23,0,-3,3.0,0,135.0,-150.0
2019-12-29,@ HOU,1,0,TEN vs. HOU,HOU,1608.1003044391125,10.0,14,TEN,1627.929145523143,10.0,35,0,-21,10.0,0,308.0,-366.0
2020-01-12,@ KAN,0,1,HOU vs. KAN,KAN,1733.8261352602713,5.0,51,HOU,1660.2726544046361,4.0,31,1,20,-3.5,1,-186.0,166.0
2019-09-08,@ LAC,0,0,IND vs. LAC,LAC,1500.0,1.0,30,IND,1500.0,1.0,24,1,6,-6.0,0,-265.0,235.0
2019-09-15,@ TEN,1,0,IND vs. TEN,TEN,1550.0,1.0,17,IND,1450.0,16.0,19,0,-2,-3.0,0,-178.0,160.0
2019-09-29,@ IND,0,0,LVR vs. IND,IND,1564.0064999802885,8.0,24,LVR,1450.0,16.0,31,0,-7,-5.5,0,-242.0,212.0
2019-10-06,@ KAN,0,0,IND vs. KAN,KAN,1685.5850052451865,1.0,13,IND,1498.1642063695244,10.0,19,0,-6,-10.5,0,-504.0,407.0
2019-11-03,@ PIT,0,0,IND vs. PIT,PIT,1472.9281630285052,16.0,26,IND,1648.7069460790801,7.0,24,1,2,-1.0,1,-117.0,107.0
2019-11-10,@ IND,0,0,MIA vs. IND,IND,1575.3684679536157,10.0,12,MIA,1314.705561711183,26.0,16,0,-4,-11.0,0,-481.0,390.0
2019-11-17,@ IND,1,0,JAX vs. IND,IND,1493.6036192800807,9.0,33,JAX,1460.4953565810881,16.0,13,1,20,-2.5,1,-134.0,121.0
2019-12-01,@ IND,1,0,TEN vs. IND,IND,1450.0,16.0,17,TEN,1550.0,1.0,31,0,-14,1.0,0,-101.0,-109.0
2019-12-08,@ TAM,0,0,IND vs. TAM,TAM,1497.985270984466,18.0,38,IND,1453.1454370517417,14.0,35,1,3,-3.0,0,-166.0,149.0
2019-12-16,@ NOR,0,0,IND vs. NOR,NOR,1650.202731991923,3.0,34,IND,1409.562817369732,15.0,7,1,27,-8.0,1,-376.0,315.0
2019-12-29,@ JAX,1,0,IND vs. JAX,JAX,1460.4953565810881,16.0,38,IND,1493.6036192800807,9.0,20,1,18,5.0,1,204.0,-232.0
2019-09-08,@ JAX,0,0,KAN vs. JAX,JAX,1500.0,1.0,26,KAN,1500.0,1.0,40,0,-14,3.5,0,163.0,-181.0
2019-09-19,@ JAX,1,0,TEN vs. JAX,JAX,1400.0,23.0,20,TEN,1485.9935000197115,10.0,7,1,13,1.5,1,113.0,-125.0
2019-10-13,@ JAX,0,0,NOR vs. JAX,JAX,1452.2083762515672,18.0,6,NOR,1654.6427061952218,3.0,13,0,-7,-2.5,0,-139.0,126.0
2019-10-27,@ JAX,0,0,NYJ vs. JAX,JAX,1456.620619346811,16.0,29,NYJ,1398.8231541689936,24.0,15,1,14,-7.0,1,-295.0,254.0
2019-11-24,@ TEN,1,0,JAX vs. TEN,TEN,1485.9935000197115,10.0,42,JAX,1400.0,23.0,20,1,22,-4.5,1,-225.0,198.0
2019-12-01,@ JAX,0,0,TAM vs. JAX,JAX,1379.5685183787232,19.0,11,TAM,1459.2563150609672,19.0,28,0,-17,3.0,0,140.0,-155.0
2019-12-08,@ JAX,0,0,LAC vs. JAX,JAX,1340.8395624552243,22.0,10,LAC,1347.260482856639,22.0,45,0,-35,3.5,0,160.0,-179.0
2019-12-15,@ LVR,0,0,JAX vs. LVR,LVR,1438.6562275206134,15.0,16,JAX,1291.7635019940915,25.0,20,0,-4,-7.0,0,-297.0,255.0
2019-09-15,@ LVR,1,0,KAN vs. LVR,LVR,1550.0,1.0,10,KAN,1550.0,1.0,28,0,-18,7.0,0,252.0,-293.0
2019-11-03,@ KAN,0,0,MIN vs. KAN,KAN,1549.7115601899918,9.0,26,MIN,1650.922453624862,5.0,23,1,3,5.5,1,198.0,-225.0
2019-11-10,@ TEN,0,0,KAN vs. TEN,TEN,1445.0917262311154,16.0,35,KAN,1613.8784896673,7.0,32,1,3,5.0,1,205.0,-233.0
2019-11-18,@ LAC,1,0,KAN vs. LAC,LAC,1432.9634218317715,17.0,17,KAN,1541.3343669260064,8.0,24,0,-7,5.5,0,213.0,-243.0
2019-12-01,@ KAN,1,0,LVR vs. KAN,KAN,1550.0,1.0,40,LVR,1550.0,1.0,9,1,31,-11.5,1,-451.0,369.0
2019-12-08,@ NWE,0,0,KAN vs. NWE,NWE,1660.7724805804658,1.0,16,KAN,1617.1632240521292,8.0,23,0,-7,-3.0,0,-150.0,135.0
2019-12-29,@ KAN,1,0,LAC vs. KAN,KAN,1541.3343669260064,8.0,31,LAC,1432.9634218317715,17.0,21,1,10,-10.0,0,-389.0,325.0
2020-01-19,@ KAN,0,1,TEN vs. KAN,KAN,1773.3962917315973,4.0,35,TEN,1731.1227796764824,6.0,24,1,11,-7.5,1,-337.0,286.0
2019-09-29,@ MIA,0,0,LAC vs. MIA,MIA,1386.9160182128549,26.0,10,LAC,1438.008106127738,16.0,30,0,-20,15.0,0,602.0,-806.0
2019-10-13,@ LAC,0,0,PIT vs. LAC,LAC,1411.267894436451,18.0,17,PIT,1392.732458989901,24.0,24,0,-7,-6.0,0,-252.0,220.0
2019-10-20,@ TEN,0,0,LAC vs. TEN,TEN,1386.521739709281,15.0,23,LAC,1358.6029586367797,15.0,20,1,3,-3.0,0,-157.0,141.0
2019-11-07,@ LVR,1,0,LAC vs. LVR,LVR,1535.92684782712,14.0,26,LAC,1474.1680595476764,16.0,24,1,2,1.0,1,106.0,-117.0
2019-12-15,@ LAC,0,0,MIN vs. LAC,LAC,1396.3365433177719,21.0,10,MIN,1623.9781408057947,7.0,39,0,-29,1.0,0,107.0,-118.0
2019-12-22,@ LAC,1,0,LVR vs. LAC,LAC,1474.1680595476764,16.0,17,LVR,1535.92684782712,14.0,24,0,-7,-7.5,0,-321.0,274.0
2019-09-15,@ LAR,0,0,NOR vs. LAR,LAR,1550.0,1.0,27,NOR,1550.0,1.0,9,1,18,-2.0,1,-118.0,107.0
2019-09-29,@ LAR,0,0,TAM vs. LAR,LAR,1635.9935000197115,1.0,40,TAM,1437.8712080630235,16.0,55,0,-15,-9.0,0,-473.0,385.0
2019-10-03,@ SEA,1,0,LAR vs. SEA,SEA,1552.1203752305664,3.0,30,LAR,1560.2166584529027,3.0,29,1,1,-1.5,0,-122.0,111.0
2019-10-13,@ LAR,1,0,SFO vs. LAR,LAR,1509.051720494161,8.0,7,SFO,1650.6046977890035,1.0,20,0,-13,-3.0,0,-148.0,133.0
2019-11-10,@ PIT,0,0,LAR vs. PIT,PIT,1546.2666411539697,14.0,17,LAR,1524.673411983758,9.0,12,1,5,4.0,1,189.0,-214.0
2019-12-08,@ LAR,1,0,SEA vs. LAR,LAR,1560.2166584529027,3.0,28,SEA,1552.1203752305664,3.0,12,1,16,-1.0,1,-120.0,109.0
2019-12-21,@ SFO,1,0,LAR vs. SFO,SFO,1650.6046977890035,1.0,34,LAR,1509.051720494161,8.0,31,1,3,-7.0,0,-320.0,274.0
2019-09-22,@ MIN,0,0,LVR vs. MIN,MIN,1500.0,10.0,34,LVR,1500.0,10.0,14,1,20,-8.5,1,-405.0,337.0
2019-11-24,@ NYJ,0,0,LVR vs. NYJ,NYJ,1392.1261011387703,20.0,34,LVR,1588.1008535086141,8.0,3,1,31,3.5,1,158.0,-177.0
2019-12-08,@ LVR,0,0,TEN vs. LVR,LVR,1471.613805643426,14.0,21,TEN,1594.9715674003303,11.0,42,0,-21,3.0,0,137.0,-152.0
2019-09-15,@ MIA,1,0,NWE vs. MIA,MIA,1450.0,16.0,0,NWE,1550.0,1.0,43,0,-43,18.0,0,880.0,-1300.0
2019-10-13,@ MIA,0,0,WAS vs. MIA,MIA,1344.2162138644137,26.0,16,WAS,1326.5697945263744,28.0,17,0,-1,6.0,1,210.0,-240.0
2019-10-28,@ PIT,0,0,MIA vs. PIT,PIT,1445.3973947895722,15.0,27,MIA,1277.2632639919293,27.0,14,1,13,-14.0,0,-630.0,491.0
2019-11-03,@ MIA,1,0,NYJ vs. MIA,MIA,1249.7324957529963,29.0,26,NYJ,1357.0649902493014,26.0,18,1,8,3.5,1,167.0,-187.0
2019-12-01,@ MIA,0,0,PHI vs. MIA,MIA,1331.8121554032325,25.0,37,PHI,1487.1572589509285,15.0,31,1,6,10.5,1,382.0,-469.0
2019-12-08,@ NYJ,1,0,MIA vs. NYJ,NYJ,1357.0649902493014,26.0,22,MIA,1249.7324957529963,29.0,21,1,1,-5.0,0,-213.0,189.0
2019-12-15,@ NYG,0,0,MIA vs. NYG,NYG,1197.246626011203,31.0,36,MIA,1350.1452433040488,27.0,20,1,16,-3.5,1,-185.0,165.0
2019-12-29,@ NWE,1,0,MIA vs. NWE,NWE,1550.0,1.0,24,MIA,1450.0,16.0,27,0,-3,-17.5,0,-1117.0,781.0
2019-10-06,@ NYG,0,0,MIN vs. NYG,NYG,1512.1287919369765,10.0,10,MIN,1498.2552352378113,10.0,28,0,-18,5.5,0,213.0,-243.0
2019-10-13,@ MIN,0,0,PHI vs. MIN,MIN,1550.2507400362606,8.0,38,PHI,1545.1718989580418,8.0,20,1,18,-3.5,1,-176.0,157.0
2019-10-24,@ MIN,0,0,WAS vs. MIN,MIN,1633.4121633045688,6.0,19,WAS,1364.1695919520796,25.0,9,1,10,-16.5,0,-1023.0,729.0
2019-12-02,@ SEA,0,0,MIN vs. SEA,SEA,1710.399023667457,3.0,37,MIN,1654.6591108896334,5.0,30,1,7,-2.5,1,-154.0,138.0
2020-01-05,@ NOR,0,1,MIN vs. NOR,NOR,1714.9025466770975,2.0,20,MIN,1531.9183724924949,8.0,26,0,-6,-7.5,0,-355.0,300.0
2020-01-11,@ SFO,0,1,MIN vs. SFO,SFO,1728.8709735870598,2.0,27,MIN,1606.0599782605047,4.0,10,1,17,-7.0,1,-323.0,276.0
2019-09-08,@ NWE,0,0,PIT vs. NWE,NWE,1500.0,1.0,33,PIT,1500.0,1.0,3,1,30,-5.5,1,-228.0,203.0
2019-09-22,@ NWE,1,0,NYJ vs. NWE,NWE,1585.9935000197115,1.0,30,NYJ,1400.0,23.0,14,1,16,-20.5,0,-1962.0,1203.0
2019-10-06,@ WAS,0,0,NWE vs. WAS,WAS,1340.1417918975535,26.0,7,NWE,1661.7460757444449,1.0,33,0,-26,15.5,0,695.0,-963.0
2019-10-10,@ NWE,0,0,NYG vs. NWE,NWE,1675.3180731156242,1.0,35,NYG,1460.1332871385273,18.0,14,1,21,-16.5,1,-1071.0,756.0
2019-10-21,@ NYJ,1,0,NWE vs. NYJ,NYJ,1400.0,23.0,0,NWE,1585.9935000197115,1.0,33,0,-33,9.5,0,311.0,-371.0
2019-11-17,@ PHI,0,0,NWE vs. PHI,PHI,1548.529931192549,13.0,10,NWE,1664.9278953144944,2.0,17,0,-7,4.5,0,186.0,-210.0
2020-01-04,@ NWE,0,1,TEN vs. NWE,NWE,1580.6462117291228,5.0,13,TEN,1609.7246910701565,11.0,20,0,-7,-4.5,0,-214.0,190.0
2019-09-22,@ SEA,0,0,NOR vs. SEA,SEA,1585.9935000197115,1.0,27,NOR,1500.0,10.0,33,0,-6,-5.0,0,-225.0,199.0
2019-10-06,@ NOR,1,0,TAM vs. NOR,NOR,1619.4097052386594,3.0,31,TAM,1513.6480496298323,10.0,24,1,7,-3.0,1,-148.0,133.0
2019-11-17,@ TAM,1,0,NOR vs. TAM,TAM,1513.6480496298323,10.0,17,NOR,1619.4097052386594,3.0,34,0,-17,5.0,0,202.0,-230.0
2019-12-08,@ NOR,0,0,SFO vs. NOR,NOR,1701.220711090013,1.0,46,SFO,1694.1460901955982,1.0,48,0,-2,-1.0,0,-116.0,105.0
2019-12-22,@ TEN,0,0,NOR vs. TEN,TEN,1575.078640133504,11.0,28,NOR,1670.2196919522582,2.0,38,0,-10,3.5,0,159.0,-178.0
2019-09-22,@ TAM,0,0,NYG vs. TAM,TAM,1500.0,10.0,31,NYG,1414.0064999802885,23.0,32,0,-1,-5.0,0,-230.0,202.0
2019-09-29,@ NYG,1,0,WAS vs. NYG,NYG,1476.135291917265,16.0,24,WAS,1376.135291917265,26.0,3,1,21,-3.0,1,-163.0,146.0
2019-11-10,@ NYJ,0,0,NYG vs. NYJ,NYJ,1292.0919242911148,26.0,34,NYG,1315.6852420288208,25.0,27,1,7,3.0,1,133.0,-147.0
2019-12-09,@ PHI,1,0,NYG vs. PHI,PHI,1416.1808555732373,18.0,23,NYG,1221.8753591974714,31.0,17,1,6,-9.5,0,-411.0,341.0
2019-12-22,@ WAS,1,0,NYG vs. WAS,WAS,1376.135291917265,26.0,35,NYG,1476.135291917265,16.0,41,0,-6,1.0,0,102.0,-112.0
2019-12-29,@ NYG,1,0,PHI vs. NYG,NYG,1221.8753591974714,31.0,17,PHI,1416.1808555732373,18.0,34,0,-17,4.0,0,176.0,-198.0
2019-10-06,@ PHI,0,0,NYJ vs. PHI,PHI,1514.2707417626543,10.0,31,NYJ,1374.472329358533,26.0,6,1,25,-14.0,1,-782.0,587.0
2019-11-17,@ WAS,0,0,NYJ vs. WAS,WAS,1322.127319257963,28.0,17,NYJ,1345.4820661899223,22.0,34,0,-17,-1.0,0,-122.0,111.0
2019-12-22,@ NYJ,0,0,PIT vs. NYJ,NYJ,1427.1373213122567,21.0,16,PIT,1554.3400089903657,11.0,10,1,6,3.0,1,153.0,-171.0
2019-09-08,@ PHI,1,0,WAS vs. PHI,PHI,1500.0,1.0,32,WAS,1500.0,1.0,27,1,5,-10.5,0,-463.0,395.0
2019-11-24,@ PHI,0,0,SEA vs. PHI,PHI,1514.6811549236545,13.0,9,SEA,1682.875127694731,2.0,17,0,-8,1.0,0,-105.0,-105.0
2019-12-15,@ WAS,1,0,PHI vs. WAS,WAS,1500.0,1.0,27,PHI,1500.0,1.0,37,0,-10,7.0,0,247.0,-286.0
2020-01-05,@ PHI,0,1,SEA vs. PHI,PHI,1555.6349611978721,11.0,9,SEA,1564.930570145963,7.0,17,0,-8,1.0,0,-105.0,-105.0
2019-09-15,@ PIT,0,0,SEA vs. PIT,PIT,1450.0,16.0,26,SEA,1550.0,1.0,28,0,-2,-4.0,0,-197.0,175.0
2019-09-22,@ SFO,0,0,PIT vs. SFO,SFO,1585.9935000197115,1.0,24,PIT,1414.0064999802885,23.0,20,1,4,-6.0,0,-276.0,239.0
2019-11-03,@ SEA,0,0,TAM vs. SEA,SEA,1590.3376054837593,5.0,40,TAM,1389.2543632093448,22.0,34,1,6,-4.0,1,-209.0,185.0
2019-11-11,@ SFO,1,0,SEA vs. SFO,SFO,1750.215589278208,1.0,24,SEA,1614.2492770791887,3.0,27,0,-3,-6.5,0,-268.0,233.0
2019-12-29,@ SEA,1,0,SFO vs. SEA,SEA,1614.2492770791887,3.0,21,SFO,1750.215589278208,1.0,26,0,-5,3.5,0,159.0,-177.0
2019-09-08,@ TAM,0,0,SFO vs. TAM,TAM,1500.0,1.0,17,SFO,1500.0,1.0,31,0,-14,-1.0,0,-108.0,-102.0
2019-10-20,@ WAS,0,0,SFO vs. WAS,WAS,1379.107136945953,25.0,0,SFO,1681.2906114979533,1.0,9,0,-9,10.0,1,350.0,-424.0
2019-10-27,@ TEN,0,0,TAM vs. TEN,TEN,1432.512529851983,16.0,27,TAM,1440.3874631813833,15.0,23,1,4,-2.0,1,-122.0,110.0
