G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
5.0,6.0,2023-10-15,Sun,,SFO,W,19.0,17.0,,18.0,34.0,0.529,174.0,0.0,5.1,2.47,43.0,2.0,18.0,34.0,160.0,4.705882352941177,4.7,70.0,334.0,4.77,5.0,4.0,1.0,1.0,4.0,218.0,6.0,10.0,2.0,18.0,3.0,13.0,1.0,1.0,13.0,119.0,0.0,2.0,2.0,33:03,12.0,27.0,0.444,107.0,1.0,4.0,3.04,52.5,3.0,18.0,25.0,108.0,4.32,4.3,55.0,215.0,3.91,3.0,1.0,2.0,2.0,6.0,314.0,5.0,6.0,4.0,15.0,3.0,12.0,0.0,0.0,12.0,105.0,0.0,1.0,1.0,26:57,0,CLE,AFC North,NFC West
6.0,7.0,2023-10-22,Sun,@,IND,W,39.0,38.0,,16.0,37.0,0.432,166.0,0.0,4.5,2.05,34.3,2.0,17.0,33.0,150.0,4.545454545454546,4.5,72.0,316.0,4.39,4.0,4.0,3.0,3.0,5.0,272.0,9.0,6.0,3.0,18.0,4.0,16.0,1.0,2.0,4.0,20.0,0.0,2.0,2.0,27:29,15.0,23.0,0.652,288.0,2.0,12.5,12.3,119.4,4.0,17.0,40.0,168.0,4.2,4.2,67.0,456.0,6.81,2.0,1.0,5.0,5.0,5.0,260.0,11.0,8.0,1.0,20.0,7.0,15.0,0.0,0.0,8.0,67.0,3.0,1.0,4.0,32:31,0,CLE,AFC North,AFC South
7.0,8.0,2023-10-29,Sun,@,SEA,L,20.0,24.0,,16.0,32.0,0.5,230.0,1.0,7.2,5.0,58.1,3.0,27.0,40.0,155.0,3.875,3.9,75.0,385.0,5.13,2.0,2.0,2.0,2.0,3.0,142.0,10.0,9.0,4.0,23.0,6.0,15.0,0.0,1.0,4.0,25.0,1.0,2.0,3.0,36:40,23.0,37.0,0.622,248.0,2.0,6.7,5.35,77.3,1.0,6.0,17.0,114.0,6.705882352941177,6.7,55.0,362.0,6.58,1.0,1.0,3.0,3.0,5.0,274.0,12.0,5.0,0.0,17.0,4.0,12.0,1.0,1.0,7.0,43.0,0.0,2.0,2.0,23:20,0,CLE,AFC North,NFC West
8.0,9.0,2023-11-05,Sun,,ARI,W,27.0,0.0,,19.0,30.0,0.633,213.0,2.0,7.1,8.43,106.7,1.0,6.0,40.0,113.0,2.825,2.8,71.0,326.0,4.59,3.0,2.0,3.0,3.0,7.0,410.0,9.0,7.0,1.0,17.0,6.0,17.0,1.0,2.0,6.0,65.0,0.0,0.0,0.0,36:25,11.0,20.0,0.55,17.0,0.0,0.9,-3.65,20.8,7.0,41.0,21.0,41.0,1.9523809523809523,2.0,48.0,58.0,1.21,0.0,0.0,0.0,0.0,9.0,460.0,3.0,3.0,1.0,7.0,1.0,12.0,0.0,1.0,4.0,40.0,1.0,2.0,3.0,23:35,0,CLE,AFC North,NFC West
9.0,10.0,2023-11-12,Sun,@,BAL,W,33.0,31.0,,20.0,35.0,0.5710000000000001,195.0,1.0,5.6,4.86,70.5,4.0,18.0,36.0,178.0,4.944444444444445,4.9,75.0,373.0,4.97,4.0,4.0,2.0,1.0,2.0,89.0,10.0,12.0,2.0,24.0,8.0,16.0,1.0,2.0,10.0,55.0,1.0,1.0,2.0,34:15,13.0,23.0,0.565,200.0,1.0,8.7,5.65,63.7,3.0,23.0,24.0,106.0,4.416666666666667,4.4,50.0,306.0,6.12,2.0,1.0,4.0,4.0,3.0,161.0,9.0,4.0,5.0,18.0,2.0,8.0,0.0,0.0,7.0,64.0,0.0,2.0,2.0,25:45,0,CLE,AFC North,AFC North
10.0,11.0,2023-11-19,Sun,,PIT,W,13.0,10.0,,24.0,43.0,0.5579999999999999,163.0,0.0,3.8,2.74,54.7,1.0,2.0,29.0,96.0,3.310344827586207,3.3,73.0,259.0,3.55,2.0,2.0,1.0,1.0,8.0,380.0,10.0,7.0,3.0,20.0,4.0,17.0,1.0,1.0,1.0,10.0,0.0,1.0,1.0,31:27,15.0,28.0,0.536,77.0,0.0,2.8,2.75,59.2,3.0,29.0,26.0,172.0,6.615384615384615,6.6,57.0,249.0,4.37,1.0,1.0,1.0,1.0,9.0,355.0,4.0,8.0,0.0,12.0,3.0,14.0,1.0,1.0,6.0,46.0,0.0,0.0,0.0,28:33,0,CLE,AFC North,AFC North
11.0,12.0,2023-11-26,Sun,@,DEN,L,12.0,29.0,,20.0,42.0,0.476,162.0,1.0,3.9,4.33,65.8,4.0,28.0,24.0,107.0,4.458333333333333,4.5,70.0,269.0,3.84,2.0,2.0,0.0,0.0,3.0,181.0,10.0,6.0,3.0,19.0,2.0,13.0,2.0,5.0,8.0,66.0,3.0,0.0,3.0,27:12,13.0,22.0,0.591,125.0,1.0,5.7,6.59,90.2,1.0,9.0,39.0,169.0,4.333333333333333,4.3,62.0,294.0,4.74,2.0,2.0,3.0,3.0,5.0,226.0,5.0,10.0,2.0,17.0,6.0,14.0,0.0,1.0,8.0,71.0,1.0,0.0,1.0,32:48,0,CLE,AFC North,AFC West
12.0,13.0,2023-12-03,Sun,@,LAR,L,19.0,36.0,,23.0,44.0,0.523,240.0,2.0,5.5,5.34,74.1,2.0,14.0,23.0,87.0,3.782608695652174,3.8,69.0,327.0,4.74,2.0,2.0,2.0,1.0,5.0,236.0,10.0,9.0,1.0,20.0,7.0,16.0,0.0,2.0,7.0,86.0,0.0,1.0,1.0,34:03,22.0,37.0,0.595,279.0,3.0,7.5,9.16,110.1,0.0,0.0,25.0,120.0,4.8,4.8,62.0,399.0,6.44,3.0,2.0,4.0,4.0,5.0,293.0,10.0,6.0,4.0,20.0,4.0,12.0,0.0,0.0,7.0,45.0,0.0,0.0,0.0,25:57,0,CLE,AFC North,NFC West
13.0,14.0,2023-12-10,Sun,,JAX,W,31.0,27.0,,26.0,45.0,0.578,307.0,3.0,6.8,7.16,91.6,1.0,4.0,28.0,82.0,2.9285714285714284,2.9,74.0,389.0,5.26,1.0,1.0,4.0,4.0,8.0,412.0,11.0,5.0,0.0,16.0,4.0,18.0,3.0,3.0,8.0,75.0,2.0,1.0,3.0,31:49,28.0,50.0,0.56,235.0,3.0,4.7,3.2,63.3,4.0,22.0,20.0,58.0,2.9,2.9,74.0,293.0,3.96,0.0,0.0,3.0,3.0,7.0,321.0,16.0,2.0,2.0,20.0,7.0,17.0,0.0,1.0,7.0,40.0,1.0,3.0,4.0,28:11,0,CLE,AFC North,AFC South
14.0,15.0,2023-12-17,Sun,,CHI,W,20.0,17.0,,29.0,45.0,0.644,348.0,2.0,7.7,5.62,75.0,4.0,31.0,18.0,29.0,1.6111111111111112,1.6,67.0,377.0,5.63,2.0,2.0,2.0,2.0,9.0,390.0,13.0,1.0,0.0,14.0,4.0,16.0,1.0,1.0,9.0,48.0,0.0,3.0,3.0,31:00,19.0,40.0,0.475,148.0,1.0,3.7,1.95,44.6,3.0,18.0,27.0,88.0,3.259259259259259,3.3,70.0,236.0,3.37,1.0,1.0,2.0,2.0,10.0,448.0,6.0,5.0,1.0,12.0,4.0,18.0,0.0,2.0,4.0,19.0,1.0,2.0,3.0,29:00,0,CLE,AFC North,NFC North
15.0,16.0,2023-12-24,Sun,@,HOU,W,36.0,22.0,,28.0,44.0,0.636,364.0,3.0,8.3,7.59,93.4,1.0,10.0,30.0,54.0,1.8,1.8,75.0,418.0,5.57,0.0,0.0,2.0,2.0,3.0,148.0,19.0,4.0,3.0,26.0,6.0,16.0,4.0,6.0,9.0,55.0,0.0,2.0,2.0,33:34,26.0,49.0,0.531,178.0,2.0,3.6,2.61,58.0,3.0,33.0,16.0,72.0,4.5,4.5,68.0,250.0,3.68,0.0,0.0,2.0,2.0,6.0,266.0,13.0,3.0,4.0,20.0,5.0,15.0,1.0,3.0,10.0,76.0,0.0,2.0,2.0,26:26,0,CLE,AFC North,AFC South
16.0,17.0,2023-12-28,Thu,,NYJ,W,37.0,20.0,,19.0,29.0,0.655,301.0,3.0,10.4,10.9,120.0,1.0,8.0,28.0,127.0,4.535714285714286,4.5,58.0,428.0,7.38,1.0,1.0,5.0,4.0,3.0,155.0,9.0,9.0,2.0,20.0,5.0,10.0,0.0,1.0,4.0,26.0,2.0,1.0,3.0,28:09,32.0,45.0,0.711,253.0,1.0,5.6,5.07,82.9,2.0,8.0,21.0,107.0,5.095238095238095,5.1,68.0,360.0,5.29,3.0,2.0,2.0,2.0,5.0,213.0,10.0,6.0,1.0,17.0,6.0,16.0,1.0,2.0,12.0,74.0,1.0,1.0,2.0,31:51,0,CLE,AFC North,AFC East
17.0,18.0,2024-01-07,Sun,@,CIN,L,14.0,31.0,,13.0,26.0,0.5,140.0,2.0,5.4,3.46,59.8,3.0,26.0,24.0,104.0,4.333333333333333,4.3,53.0,244.0,4.6,0.0,0.0,2.0,2.0,7.0,335.0,8.0,5.0,0.0,13.0,2.0,11.0,1.0,1.0,7.0,35.0,0.0,2.0,2.0,24:14,21.0,28.0,0.75,145.0,3.0,5.2,5.71,107.0,3.0,31.0,30.0,183.0,6.1,6.1,61.0,328.0,5.38,1.0,1.0,4.0,4.0,6.0,274.0,10.0,10.0,2.0,22.0,3.0,12.0,0.0,0.0,1.0,10.0,0.0,1.0,1.0,35:46,0,CLE,AFC North,AFC North
1.0,19.0,2024-01-13,Sat,@,HOU,L,14.0,45.0,,34.0,46.0,0.7390000000000001,268.0,1.0,5.8,4.3,77.1,4.0,39.0,20.0,56.0,2.8,2.8,70.0,324.0,4.63,0.0,0.0,2.0,2.0,4.0,176.0,14.0,4.0,0.0,18.0,7.0,15.0,0.0,4.0,4.0,32.0,0.0,2.0,2.0,35:26,17.0,22.0,0.773,280.0,3.0,12.7,15.45,158.1,0.0,0.0,22.0,76.0,3.4545454545454546,3.5,44.0,356.0,8.09,1.0,1.0,6.0,6.0,4.0,184.0,10.0,3.0,1.0,14.0,2.0,8.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,24:34,1,CLE,AFC North,AFC South
1.0,1.0,2023-09-10,Sun,@,NYG,W,40.0,0.0,,13.0,25.0,0.52,143.0,0.0,5.7,5.72,69.2,0.0,0.0,30.0,122.0,4.066666666666666,4.1,55.0,265.0,4.82,2.0,2.0,5.0,4.0,3.0,146.0,8.0,7.0,3.0,18.0,6.0,13.0,1.0,2.0,5.0,35.0,0.0,0.0,0.0,26:32,17.0,30.0,0.5670000000000001,63.0,0.0,2.1,-0.9,34.0,7.0,47.0,28.0,108.0,3.857142857142857,3.9,65.0,171.0,2.63,2.0,0.0,0.0,0.0,3.0,160.0,5.0,6.0,3.0,14.0,5.0,16.0,3.0,5.0,6.0,72.0,1.0,2.0,3.0,33:28,0,DAL,NFC East,NFC East
2.0,2.0,2023-09-17,Sun,,NYJ,W,30.0,10.0,,31.0,38.0,0.816,248.0,2.0,6.5,7.58,111.4,1.0,7.0,44.0,134.0,3.0454545454545454,3.0,83.0,382.0,4.6,5.0,5.0,1.0,1.0,3.0,155.0,16.0,8.0,2.0,26.0,9.0,18.0,0.0,0.0,6.0,38.0,0.0,0.0,0.0,42:15,12.0,27.0,0.444,151.0,1.0,5.6,1.33,35.2,3.0,19.0,16.0,64.0,4.0,4.0,46.0,215.0,4.67,1.0,1.0,1.0,1.0,5.0,241.0,6.0,4.0,2.0,12.0,1.0,10.0,1.0,1.0,5.0,29.0,1.0,3.0,4.0,17:45,0,DAL,NFC East,AFC East
3.0,3.0,2023-09-24,Sun,@,ARI,L,16.0,28.0,,25.0,40.0,0.625,231.0,1.0,5.8,5.15,76.1,2.0,18.0,33.0,185.0,5.606060606060606,5.6,75.0,416.0,5.55,3.0,3.0,1.0,1.0,2.0,102.0,11.0,12.0,3.0,26.0,9.0,16.0,0.0,1.0,13.0,107.0,0.0,1.0,1.0,34:33,17.0,21.0,0.81,178.0,1.0,8.5,9.43,117.9,2.0,11.0,30.0,222.0,7.4,7.4,53.0,400.0,7.55,3.0,3.0,1.0,1.0,2.0,94.0,8.0,8.0,4.0,20.0,5.0,10.0,0.0,0.0,8.0,69.0,0.0,0.0,0.0,25:27,0,DAL,NFC East,NFC West
4.0,4.0,2023-10-01,Sun,,NWE,W,38.0,3.0,,30.0,36.0,0.833,253.0,1.0,7.0,7.58,105.2,3.0,28.0,30.0,124.0,4.133333333333334,4.1,69.0,377.0,5.46,3.0,3.0,3.0,3.0,2.0,112.0,15.0,6.0,1.0,22.0,8.0,15.0,0.0,1.0,5.0,32.0,0.0,0.0,0.0,35:09,16.0,30.0,0.5329999999999999,200.0,0.0,6.7,3.67,46.5,2.0,7.0,23.0,53.0,2.3043478260869565,2.3,55.0,253.0,4.6,2.0,1.0,0.0,0.0,5.0,225.0,8.0,2.0,0.0,10.0,4.0,13.0,0.0,2.0,6.0,50.0,1.0,2.0,3.0,24:51,0,DAL,NFC East,AFC East
5.0,5.0,2023-10-08,Sun,@,SFO,L,10.0,42.0,,16.0,26.0,0.615,140.0,1.0,5.4,0.96,49.0,4.0,21.0,19.0,57.0,3.0,3.0,49.0,197.0,4.02,1.0,1.0,1.0,1.0,5.0,254.0,5.0,3.0,0.0,8.0,4.0,11.0,0.0,1.0,6.0,60.0,1.0,3.0,4.0,22:55,18.0,25.0,0.72,251.0,4.0,10.0,13.24,143.5,1.0,2.0,41.0,170.0,4.146341463414634,4.1,67.0,421.0,6.28,0.0,0.0,6.0,6.0,4.0,187.0,12.0,10.0,3.0,25.0,6.0,11.0,0.0,1.0,6.0,45.0,1.0,0.0,1.0,37:05,0,DAL,NFC East,NFC West
6.0,6.0,2023-10-16,Mon,@,LAC,W,20.0,17.0,,21.0,30.0,0.7,246.0,1.0,8.2,8.87,105.7,5.0,26.0,26.0,96.0,3.692307692307693,3.7,61.0,342.0,5.61,2.0,2.0,2.0,2.0,4.0,209.0,12.0,5.0,3.0,20.0,5.0,13.0,1.0,2.0,11.0,85.0,1.0,0.0,1.0,29:52,22.0,37.0,0.595,219.0,2.0,5.9,5.78,83.1,1.0,8.0,23.0,53.0,2.3043478260869565,2.3,61.0,272.0,4.46,1.0,1.0,2.0,2.0,5.0,203.0,12.0,2.0,4.0,18.0,5.0,14.0,1.0,2.0,9.0,79.0,0.0,1.0,1.0,30:08,0,DAL,NFC East,AFC West
7.0,8.0,2023-10-29,Sun,,LAR,W,43.0,20.0,,27.0,34.0,0.794,285.0,4.0,8.4,9.41,128.6,3.0,22.0,26.0,102.0,3.923076923076923,3.9,63.0,387.0,6.14,2.0,2.0,5.0,5.0,2.0,93.0,16.0,6.0,2.0,24.0,6.0,12.0,1.0,1.0,4.0,21.0,0.0,1.0,1.0,35:28,18.0,32.0,0.563,188.0,1.0,5.9,5.09,70.8,2.0,16.0,24.0,92.0,3.8333333333333335,3.8,58.0,280.0,4.83,2.0,2.0,0.0,0.0,5.0,183.0,8.0,5.0,2.0,15.0,4.0,13.0,1.0,2.0,4.0,25.0,0.0,1.0,1.0,24:32,0,DAL,NFC East,NFC West
8.0,9.0,2023-11-05,Sun,@,PHI,L,23.0,28.0,,29.0,44.0,0.659,333.0,3.0,7.6,8.93,111.3,5.0,41.0,21.0,73.0,3.4761904761904763,3.5,70.0,406.0,5.8,1.0,1.0,2.0,2.0,2.0,82.0,19.0,3.0,5.0,27.0,6.0,15.0,3.0,5.0,10.0,83.0,1.0,0.0,1.0,29:42,17.0,23.0,0.7390000000000001,183.0,2.0,8.0,9.7,125.8,3.0,24.0,33.0,109.0,3.303030303030303,3.3,59.0,292.0,4.95,0.0,0.0,4.0,4.0,5.0,259.0,10.0,7.0,3.0,20.0,7.0,14.0,2.0,2.0,10.0,98.0,0.0,0.0,0.0,30:18,0,DAL,NFC East,NFC East
9.0,10.0,2023-11-12,Sun,,NYG,W,49.0,17.0,,33.0,44.0,0.75,472.0,4.0,10.7,10.5,120.6,0.0,0.0,33.0,168.0,5.090909090909091,5.1,77.0,640.0,8.31,0.0,0.0,7.0,7.0,2.0,93.0,19.0,12.0,1.0,32.0,6.0,12.0,1.0,2.0,9.0,83.0,0.0,2.0,2.0,37:21,14.0,27.0,0.519,61.0,2.0,2.3,2.07,67.1,5.0,25.0,23.0,111.0,4.826086956521739,4.8,55.0,172.0,3.13,1.0,1.0,2.0,2.0,7.0,350.0,5.0,7.0,4.0,16.0,0.0,12.0,2.0,3.0,2.0,5.0,0.0,1.0,1.0,22:39,0,DAL,NFC East,NFC East
10.0,11.0,2023-11-19,Sun,@,CAR,W,33.0,10.0,,27.0,41.0,0.659,204.0,2.0,5.0,5.95,94.0,0.0,0.0,27.0,107.0,3.962962962962963,4.0,68.0,311.0,4.57,2.0,2.0,4.0,3.0,3.0,176.0,11.0,7.0,5.0,23.0,7.0,16.0,0.0,0.0,5.0,45.0,0.0,0.0,0.0,31:21,16.0,29.0,0.552,77.0,1.0,2.7,1.79,57.7,7.0,46.0,23.0,110.0,4.782608695652174,4.8,59.0,187.0,3.17,1.0,1.0,1.0,1.0,5.0,242.0,7.0,6.0,0.0,13.0,5.0,15.0,3.0,3.0,8.0,90.0,1.0,1.0,2.0,28:39,0,DAL,NFC East,NFC South
11.0,12.0,2023-11-23,Thu,,WAS,W,45.0,10.0,,22.0,32.0,0.688,331.0,4.0,10.3,12.84,142.1,0.0,0.0,18.0,100.0,5.555555555555555,5.6,50.0,431.0,8.62,1.0,1.0,5.0,4.0,3.0,158.0,15.0,5.0,1.0,21.0,6.0,10.0,0.0,0.0,7.0,48.0,0.0,0.0,0.0,23:06,28.0,44.0,0.636,268.0,0.0,6.1,5.07,71.0,4.0,32.0,27.0,108.0,4.0,4.0,75.0,376.0,5.01,1.0,1.0,1.0,1.0,3.0,119.0,15.0,7.0,1.0,23.0,7.0,15.0,0.0,3.0,4.0,25.0,0.0,1.0,1.0,36:54,0,DAL,NFC East,NFC East
12.0,13.0,2023-11-30,Thu,,SEA,W,41.0,35.0,,29.0,41.0,0.7070000000000001,275.0,3.0,6.7,8.17,113.4,4.0,24.0,34.0,136.0,4.0,4.0,79.0,411.0,5.2,4.0,4.0,3.0,3.0,0.0,0.0,19.0,8.0,6.0,33.0,8.0,14.0,1.0,2.0,9.0,127.0,0.0,0.0,0.0,36:27,23.0,41.0,0.561,334.0,3.0,8.1,8.51,97.0,1.0,0.0,22.0,72.0,3.272727272727273,3.3,64.0,406.0,6.34,1.0,0.0,5.0,5.0,0.0,0.0,16.0,4.0,5.0,25.0,9.0,14.0,0.0,3.0,10.0,130.0,0.0,1.0,1.0,23:33,0,DAL,NFC East,NFC West
13.0,14.0,2023-12-10,Sun,,PHI,W,33.0,13.0,,24.0,39.0,0.615,256.0,2.0,6.6,7.59,97.8,3.0,15.0,32.0,138.0,4.3125,4.3,74.0,394.0,5.32,4.0,4.0,3.0,3.0,1.0,48.0,13.0,7.0,4.0,24.0,9.0,16.0,1.0,1.0,7.0,60.0,1.0,0.0,1.0,36:36,19.0,28.0,0.679,218.0,0.0,7.8,7.79,91.1,1.0,7.0,23.0,106.0,4.608695652173913,4.6,52.0,324.0,6.23,2.0,2.0,1.0,1.0,1.0,39.0,10.0,6.0,1.0,17.0,4.0,9.0,1.0,2.0,10.0,95.0,3.0,0.0,3.0,23:24,0,DAL,NFC East,NFC East
14.0,15.0,2023-12-17,Sun,@,BUF,L,10.0,31.0,,21.0,34.0,0.618,106.0,0.0,3.1,1.79,54.3,3.0,28.0,20.0,89.0,4.45,4.5,57.0,195.0,3.42,1.0,1.0,1.0,1.0,5.0,275.0,6.0,7.0,1.0,14.0,5.0,13.0,1.0,2.0,5.0,48.0,0.0,1.0,1.0,24:55,7.0,15.0,0.467,85.0,1.0,5.7,7.0,86.8,1.0,9.0,49.0,266.0,5.428571428571429,5.4,65.0,351.0,5.4,1.0,1.0,4.0,4.0,2.0,95.0,5.0,20.0,3.0,28.0,5.0,9.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,35:05,0,DAL,NFC East,AFC East
15.0,16.0,2023-12-24,Sun,@,MIA,L,20.0,22.0,,20.0,32.0,0.625,242.0,2.0,7.6,8.81,106.5,4.0,11.0,25.0,97.0,3.88,3.9,61.0,339.0,5.56,2.0,2.0,2.0,2.0,3.0,178.0,9.0,7.0,3.0,19.0,4.0,12.0,2.0,2.0,6.0,38.0,1.0,0.0,1.0,31:02,24.0,37.0,0.649,284.0,1.0,7.7,8.22,97.1,1.0,9.0,26.0,91.0,3.5,3.5,64.0,375.0,5.86,5.0,5.0,1.0,1.0,2.0,111.0,16.0,4.0,2.0,22.0,6.0,13.0,0.0,1.0,5.0,33.0,0.0,0.0,0.0,28:58,0,DAL,NFC East,AFC East
16.0,17.0,2023-12-30,Sat,,DET,W,20.0,19.0,,26.0,38.0,0.684,323.0,2.0,8.5,8.37,101.1,3.0,22.0,21.0,61.0,2.9047619047619047,2.9,62.0,384.0,6.19,2.0,2.0,2.0,2.0,4.0,181.0,12.0,4.0,1.0,17.0,7.0,14.0,0.0,0.0,5.0,34.0,1.0,1.0,2.0,29:24,20.0,35.0,0.5710000000000001,295.0,1.0,8.4,6.43,70.5,1.0,7.0,31.0,125.0,4.032258064516129,4.0,67.0,420.0,6.27,2.0,2.0,1.0,1.0,4.0,195.0,14.0,7.0,0.0,21.0,4.0,13.0,2.0,3.0,6.0,35.0,0.0,2.0,2.0,30:36,0,DAL,NFC East,NFC North
17.0,18.0,2024-01-07,Sun,@,WAS,W,38.0,10.0,,34.0,40.0,0.85,309.0,4.0,7.7,8.6,121.8,0.0,0.0,29.0,131.0,4.517241379310345,4.5,69.0,440.0,6.38,3.0,1.0,5.0,5.0,0.0,0.0,23.0,6.0,2.0,31.0,6.0,10.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,33:55,20.0,28.0,0.7140000000000001,130.0,1.0,4.6,2.14,63.1,4.0,27.0,17.0,50.0,2.9411764705882355,2.9,49.0,180.0,3.67,1.0,1.0,1.0,1.0,2.0,50.0,9.0,3.0,0.0,12.0,2.0,10.0,3.0,4.0,4.0,39.0,1.0,2.0,3.0,26:05,0,DAL,NFC East,NFC East
1.0,19.0,2024-01-14,Sun,,GNB,L,32.0,48.0,,41.0,60.0,0.6829999999999999,387.0,3.0,6.5,5.95,88.7,4.0,16.0,25.0,123.0,4.92,4.9,89.0,510.0,5.73,1.0,1.0,2.0,1.0,2.0,80.0,25.0,8.0,4.0,37.0,10.0,16.0,0.0,2.0,6.0,48.0,0.0,2.0,2.0,31:05,16.0,21.0,0.762,272.0,3.0,13.0,15.81,157.2,0.0,0.0,33.0,143.0,4.333333333333333,4.3,54.0,415.0,7.69,0.0,0.0,7.0,6.0,3.0,113.0,11.0,10.0,1.0,22.0,6.0,10.0,1.0,1.0,7.0,66.0,0.0,0.0,0.0,28:55,1,DAL,NFC East,NFC North
1.0,1.0,2023-09-10,Sun,,LVR,L,16.0,17.0,,27.0,34.0,0.794,166.0,2.0,4.9,6.06,106.6,2.0,11.0,22.0,94.0,4.2727272727272725,4.3,58.0,260.0,4.48,2.0,1.0,2.0,1.0,2.0,80.0,11.0,5.0,6.0,22.0,5.0,11.0,0.0,0.0,10.0,83.0,0.0,0.0,0.0,32:08,20.0,26.0,0.769,200.0,2.0,7.7,7.5,107.9,0.0,0.0,29.0,61.0,2.103448275862069,2.1,55.0,261.0,4.75,1.0,1.0,2.0,2.0,1.0,49.0,11.0,5.0,6.0,22.0,5.0,11.0,1.0,1.0,10.0,97.0,0.0,1.0,1.0,27:52,0,DEN,AFC West,AFC West
2.0,2.0,2023-09-17,Sun,,WAS,L,33.0,35.0,,18.0,32.0,0.563,277.0,3.0,8.7,9.13,103.3,7.0,31.0,23.0,122.0,5.304347826086956,5.3,62.0,399.0,6.44,2.0,2.0,3.0,3.0,3.0,134.0,8.0,10.0,3.0,21.0,4.0,12.0,2.0,2.0,9.0,58.0,1.0,1.0,2.0,26:15,27.0,39.0,0.6920000000000001,266.0,2.0,6.8,7.85,105.3,4.0,33.0,23.0,122.0,5.304347826086956,5.3,66.0,388.0,5.88,4.0,2.0,3.0,3.0,3.0,168.0,11.0,11.0,4.0,26.0,3.0,10.0,1.0,1.0,8.0,71.0,0.0,0.0,0.0,33:45,0,DEN,AFC West,NFC East
3.0,3.0,2023-09-24,Sun,@,MIA,L,20.0,70.0,,23.0,38.0,0.605,294.0,1.0,7.7,7.08,82.6,1.0,12.0,20.0,69.0,3.45,3.5,59.0,363.0,6.15,2.0,2.0,2.0,2.0,5.0,234.0,13.0,2.0,1.0,16.0,3.0,12.0,0.0,1.0,7.0,46.0,2.0,1.0,3.0,26:39,25.0,28.0,0.893,376.0,5.0,13.4,17.0,158.3,0.0,0.0,43.0,350.0,8.13953488372093,8.1,71.0,726.0,10.23,0.0,0.0,10.0,10.0,1.0,48.0,16.0,12.0,2.0,30.0,5.0,9.0,1.0,3.0,6.0,55.0,0.0,0.0,0.0,33:21,0,DEN,AFC West,AFC East
4.0,4.0,2023-10-01,Sun,@,CHI,W,31.0,28.0,,21.0,28.0,0.75,214.0,3.0,7.6,9.79,132.1,1.0,9.0,19.0,97.0,5.105263157894737,5.1,48.0,311.0,6.48,1.0,1.0,4.0,4.0,4.0,163.0,9.0,6.0,2.0,17.0,6.0,11.0,0.0,0.0,7.0,39.0,0.0,0.0,0.0,26:11,28.0,35.0,0.8,300.0,4.0,8.6,9.57,128.6,4.0,35.0,31.0,171.0,5.516129032258065,5.5,70.0,471.0,6.73,0.0,0.0,4.0,4.0,2.0,90.0,17.0,7.0,2.0,26.0,6.0,12.0,1.0,3.0,10.0,91.0,1.0,1.0,2.0,33:49,0,DEN,AFC West,NFC North
5.0,5.0,2023-10-08,Sun,,NYJ,L,21.0,31.0,,20.0,31.0,0.645,169.0,2.0,5.5,6.74,100.1,4.0,27.0,22.0,139.0,6.318181818181818,6.3,57.0,308.0,5.4,2.0,2.0,1.0,1.0,4.0,181.0,10.0,5.0,3.0,18.0,4.0,10.0,0.0,0.0,4.0,31.0,3.0,0.0,3.0,25:24,19.0,26.0,0.731,173.0,0.0,6.7,4.92,74.7,4.0,26.0,32.0,234.0,7.3125,7.3,62.0,407.0,6.56,5.0,5.0,2.0,2.0,3.0,156.0,10.0,8.0,0.0,18.0,3.0,12.0,0.0,0.0,9.0,71.0,1.0,1.0,2.0,34:36,0,DEN,AFC West,AFC East
