Aw_Tm,Aw_W,Aw_Wpct,Aw_Poss,Aw_OppPoss,Aw_PassOffEff,Aw_RushOffEff,Aw_PassDefEff,Aw_RushDefEff,Aw_TmOffEff,Aw_TmDefEff,Aw_TmEff,Aw_TmLuckW,Aw_Pts,Aw_OppPts,Aw_TmDiv,Aw_WStreak,Aw_AvgMoV,Aw_TotPtDiff,Aw_OppSOS,Aw_PassCmppct,Aw_PassAdjYdsAtt,Aw_RushYdsAtt,Aw_PassTDG,Aw_RushTDG,Aw_FGpct,Aw_PenYdsG,Aw_TOVG,Aw_TO,Aw_Dwn3Conv,Aw_OppPassCmppct,Aw_OppPassAdjYdsAtt,Aw_OppRushYdsAtt,Aw_OppPassTDG,Aw_OppRushTDG,Aw_OppFGpct,Aw_OppPenYdsG,Aw_OppTOVG,Aw_OppDwn3Conv,Aw_TmLuck,Game Date,Aw_Season,Hm_Tm,Hm_W,Hm_Wpct,Hm_Poss,Hm_OppPoss,Hm_PassOffEff,Hm_RushOffEff,Hm_PassDefEff,Hm_RushDefEff,Hm_TmOffEff,Hm_TmDefEff,Hm_TmEff,Hm_TmLuckW,Hm_Pts,Hm_OppPts,Hm_TmDiv,Hm_WStreak,Hm_AvgMoV,Hm_TotPtDiff,Hm_OppSOS,Hm_PassCmppct,Hm_PassAdjYdsAtt,Hm_RushYdsAtt,Hm_PassTDG,Hm_RushTDG,Hm_FGpct,Hm_PenYdsG,Hm_TOVG,Hm_TO,Hm_Dwn3Conv,Hm_OppPassCmppct,Hm_OppPassAdjYdsAtt,Hm_OppRushYdsAtt,Hm_OppPassTDG,Hm_OppRushTDG,Hm_OppFGpct,Hm_OppPenYdsG,Hm_OppTOVG,Hm_OppDwn3Conv,Hm_TmLuck,Hm_Season,Matchup,Home Team,Home Elo,Home Lg Rank,Away Team,Away Elo,Away Lg Rank,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline,Divisional Game,Playoff Game
ARI,0.0,0.0,19.0,18.0,-27.299999999999997,0.741847826086957,7.700000000000003,-0.5027173913043477,1.4210526315789473,1.5,-0.07894736842105265,0.5,27.0,27.0,NFC West,0,0.0,0,0.5,0.537,5.0,4.869565217391305,2.0,4.9,1.0,35.0,1.0,1.0,0.4090909090909091,0.6,9.36,3.625,3.0,3.6,1.0,59.0,2.0,0.4090909090909091,-0.5,2019-09-15,2019,BAL,1.0,1.0,13.0,12.0,58.30000000000001,1.633152173913044,-51.2,-2.3777173913043477,4.538461538461538,0.8333333333333334,3.705128205128205,0.9853222654503284,59.0,10.0,AFC North,1,49.0,49,0.5,0.885,19.15,5.760869565217392,6.0,5.8,1.0,40.0,0.0,3.0,0.6363636363636364,0.469,3.41,1.75,1.0,1.8,1.0,64.0,3.0,0.6363636363636364,0.014677734549671584,2019,ARI vs. BAL,BAL,1550.0,1.0,ARI,1450.0,16.0,1,6,-13.0,0,-665.0,513.0,0,0
CAR,0.0,0.0,13.5,14.0,-30.950000000000003,-0.34053203661327225,-15.600000000000001,0.07893583450210384,1.4833333333333334,1.7692307692307692,-0.2858974358974359,0.7383118476210178,20.5,25.0,NFC South,-2,-4.5,-9,0.0,0.574,5.32,3.7871853546910756,0.0,3.8,0.8333333333333333,48.0,2.0,-3.0,0.3344155844155844,0.615,6.205,4.206653225806452,1.0,4.2,0.7083333333333333,54.5,0.5,0.3344155844155844,-0.7383118476210178,2019-09-22,2019,ARI,0.0,0.0,14.0,15.5,-19.449999999999996,-0.7838438735177864,5.450000000000003,0.4423583662714101,1.654970760233918,1.6346153846153846,0.02035537561853351,0.8281849702113291,22.0,25.0,NFC West,-1,-3.0,-6,1.0,0.581,6.615,3.3438735177865615,1.0,3.35,1.0,52.5,0.5,1.0,0.29545454545454547,0.6245,8.705,4.570075757575758,2.5,4.55,1.0,60.5,1.0,0.29545454545454547,-0.8281849702113291,2019,CAR vs. ARI,ARI,1414.0064999802885,23.0,CAR,1400.0,23.0,0,-18,-2.5,0,-131.0,118.0,0,0
SEA,2.0,0.6666666666666666,13.0,14.0,27.099999999999994,0.026128762541806516,4.599999999999994,-0.3016304347826084,2.0,1.7333333333333334,0.18681318681318682,1.4559665785785603,27.0,26.0,NFC West,-1,1.0,-3,0.25,0.7,9.54,4.153846153846154,2.0,4.2,0.0,55.0,1.0,1.0,0.35714285714285715,0.6859999999999999,8.04,3.8260869565217392,2.0,3.8,0.8333333333333333,70.0,1.0,0.35714285714285715,0.5440334214214397,2019-09-29,2019,ARI,0.0,0.0,16.0,14.0,-27.299999999999997,0.741847826086957,7.700000000000003,1.387434123847168,1.4210526315789473,1.7692307692307692,-0.07894736842105265,1.0074707769743196,20.0,27.0,NFC West,-2,-6.0,-24,0.5,0.625,5.0,4.869565217391305,2.0,4.9,1.0,52.0,1.0,0.0,0.4090909090909091,0.649,9.36,5.515151515151516,3.0,5.5,1.0,59.0,1.0,0.4090909090909091,-1.0074707769743196,2019,SEA vs. ARI,ARI,1361.991893872262,26.0,SEA,1523.864708082735,8.0,0,-17,5.5,0,209.0,-238.0,1,0
ARI,0.0,0.0,14.0,13.5,-27.049999999999997,0.8070652173913047,9.899999999999999,0.7594879959010403,1.3355263157894737,2.1118881118881117,-0.7716165413533835,1.094218601877335,18.5,27.0,NFC West,-3,-11.5,-41,0.5555555555555555,0.6565,5.015000000000001,4.934782608695652,1.0,4.95,1.0,48.0,1.0,-1.0,0.3712121212121212,0.69,9.055,4.8872053872053876,2.5,4.9,1.0,60.5,0.5,0.3712121212121212,-1.094218601877335,2019-10-06,2019,CIN,0.0,0.0,12.5,14.0,-24.6,-1.1765895717554755,25.099999999999994,-0.25716183574879237,1.2809523809523808,2.1743589743589746,-0.7272727272727273,0.964342815020718,17.0,24.0,AFC North,-4,-14.0,-53,0.6666666666666666,0.5934999999999999,5.765,2.951127819548872,1.5,2.95,0.8333333333333333,58.5,2.5,-5.0,0.34285714285714286,0.696,9.84,3.8705555555555553,2.0,3.9000000000000004,0.6666666666666666,55.0,1.0,0.34285714285714286,-0.964342815020718,2019,ARI vs. CIN,CIN,1336.9160182128549,26.0,ARI,1333.7362267244305,26.0,0,-3,-3.0,0,-154.0,139.0,0,0
ATL,1.0,0.2,12.0,12.0,-14.299999999999997,-0.7159526854219949,29.69999999999999,-0.06889386189258317,1.7142857142857142,2.8,-0.9750000000000001,1.4991821865696071,24.0,27.0,NFC South,-3,-14.0,-50,0.5833333333333333,0.696,6.87,3.411764705882353,3.0,3.4,0.75,63.0,1.0,-5.0,0.35714285714285715,0.757,10.63,4.0588235294117645,2.0,4.1,1.0,77.0,0.0,0.35714285714285715,-0.4991821865696071,2019-10-13,2019,ARI,1.0,0.2,15.0,13.0,-26.799999999999997,0.8722826086956523,7.700000000000003,0.5679347826086962,1.4210526315789473,1.9166666666666667,-0.18333333333333335,1.6663536633470812,20.0,27.0,NFC West,1,-6.0,-38,0.41666666666666663,0.625,5.03,5.0,0.0,5.0,1.0,52.0,1.0,-1.0,0.4090909090909091,0.711,8.75,4.695652173913044,2.0,4.7,1.0,60.0,0.0,0.4090909090909091,-0.6663536633470812,2019,ATL vs. ARI,ARI,1384.1938227280723,24.0,ATL,1369.0569499627543,24.0,1,1,3.0,1,145.0,-161.0,0,0
ARI,2.0,0.3333333333333333,13.5,13.0,-20.15,0.8070652173913047,9.899999999999999,0.3497383252818045,1.5771929824561404,2.1856060606060606,-0.131140350877193,2.184034169237962,23.0,27.0,NFC West,2,-3.0,-37,0.37333333333333335,0.6565,6.390000000000001,4.934782608695652,1.0,4.95,1.0,54.5,0.5,-1.0,0.4353146853146853,0.721,9.055,4.477455716586152,2.5,4.5,1.0,61.0,0.0,0.4353146853146853,-0.1840341692379619,2019-10-20,2019,NYG,2.0,0.3333333333333333,13.5,13.0,-29.95,-0.01676433298286839,4.25,-0.23065856777493532,1.0868055555555556,2.166666666666667,-1.1444444444444444,2.0091672925519513,15.5,29.5,NFC East,-2,-16.0,-49,0.6,0.6085,4.4,4.1109530583214795,1.0,4.1,1.0,45.0,2.0,-7.0,0.3557692307692308,0.6944999999999999,9.285,3.897058823529412,1.5,3.9000000000000004,0.9,52.5,1.0,0.3557692307692308,-0.009167292551951256,2019,ARI vs. NYG,NYG,1437.667107837068,15.0,ARI,1432.016828853533,15.0,0,-6,-3.5,0,-188.0,168.0,0,0
ARI,3.0,0.42857142857142855,12.0,13.0,-24.700000000000003,0.741847826086957,7.700000000000003,0.5679347826086962,1.7333333333333334,1.9166666666666667,-0.07894736842105265,2.828686661686233,26.0,27.0,NFC West,3,0.0,-31,0.3666666666666667,0.667,5.03,4.869565217391305,0.0,4.9,1.0,57.0,0.0,2.0,0.46153846153846156,0.711,8.75,4.695652173913044,2.0,4.7,1.0,62.0,0.0,0.46153846153846156,0.17131333831376683,2019-10-27,2019,NOR,6.0,0.8571428571428571,13.0,11.0,0.0,-0.12771739130434767,-2.5,-0.2943840579710142,1.875,1.8461538461538463,0.2954545454545454,4.045517765039985,30.0,25.0,NFC South,5,6.0,17,0.75,0.7040000000000001,8.04,4.0,2.0,4.0,1.0,48.0,1.0,4.0,0.42857142857142855,0.64,7.33,3.8333333333333335,2.0,3.8,1.0,53.0,1.0,0.42857142857142855,1.9544822349600146,2019,ARI vs. NOR,NOR,1708.163932089515,3.0,ARI,1482.8298976848423,16.0,1,22,-12.5,1,-625.0,467.0,0,0
SFO,7.0,1.0,13.0,12.0,-18.799999999999997,0.0722826086956525,-40.3,0.5261287625418065,1.9375,0.7647058823529411,1.1818181818181817,6.178111913608135,31.0,13.0,NFC West,7,14.0,130,0.3222222222222222,0.6920000000000001,6.19,4.2,1.0,4.2,0.75,34.0,1.0,4.0,0.47058823529411764,0.542,2.0,4.653846153846154,0.0,4.7,1.0,59.0,2.0,0.47058823529411764,0.8218880863918647,2019-10-31,2019,ARI,3.0,0.375,11.5,12.5,-25.75,0.35969679633867324,9.899999999999999,0.5821776611694158,1.5771929824561404,2.1856060606060606,-0.131140350877193,2.8793227614162604,23.0,27.0,NFC West,-1,-3.0,-53,0.436734693877551,0.646,5.41,4.4874141876430205,0.0,4.5,1.0,54.5,0.0,3.0,0.4353146853146853,0.721,8.885,4.7098950524737635,2.5,4.7,1.0,61.0,0.5,0.4353146853146853,0.12067723858373958,2019,SFO vs. ARI,ARI,1461.3650036813524,20.0,SFO,1732.8946507485389,1.0,0,-3,10.5,1,365.0,-445.0,1,0
ARI,3.0,0.3333333333333333,12.0,12.0,-24.700000000000003,0.741847826086957,12.099999999999994,0.5679347826086962,1.7333333333333334,2.3333333333333335,-0.18333333333333335,3.312576291517326,25.0,27.0,NFC West,-2,-3.0,-56,0.5071428571428571,0.667,5.79,4.869565217391305,0.0,4.9,1.0,57.0,0.0,3.0,0.4090909090909091,0.731,9.02,4.695652173913044,3.0,4.7,1.0,62.0,0.0,0.4090909090909091,-0.3125762915173258,2019-11-10,2019,TAM,2.0,0.25,13.0,12.5,-1.1499999999999986,-0.4572045707915271,4.800000000000004,-0.8821816770186335,1.6809954751131222,2.3190045248868776,-0.5166235725059255,3.52123996396547,25.0,31.5,NFC South,-4,-5.0,-22,0.5040816326530612,0.589,7.745,3.670512820512821,2.0,3.65,1.0,76.0,1.0,-5.0,0.38095238095238093,0.6505000000000001,7.4350000000000005,3.2455357142857144,2.0,3.25,1.0,54.5,1.0,0.38095238095238093,-1.5212399639654701,2019,ARI vs. TAM,TAM,1365.3426916139151,23.0,ARI,1444.0440651516833,21.0,1,3,-5.5,0,-235.0,207.0,0,0
ARI,3.0,0.3,13.0,12.5,-19.1,0.39039855072463814,9.899999999999999,0.48933946488294344,1.7595238095238095,2.238095238095238,-0.19880952380952377,3.7504725437611217,25.5,27.5,NFC West,-3,-3.0,-59,0.47857142857142854,0.646,6.77,4.518115942028986,1.0,4.550000000000001,1.0,61.0,0.0,4.0,0.3712121212121212,0.721,8.885,4.617056856187292,2.5,4.6,1.0,63.5,0.5,0.3712121212121212,-0.7504725437611217,2019-11-17,2019,SFO,8.0,0.8888888888888888,13.0,14.0,-18.799999999999997,-0.6148968784838349,-20.799999999999997,0.5261287625418065,1.9375,1.3333333333333333,1.1666666666666667,7.175521591854101,28.0,17.0,NFC West,-1,13.0,130,0.3857638888888889,0.6920000000000001,6.19,3.5128205128205128,1.0,3.5,0.75,40.0,1.0,5.0,0.47058823529411764,0.556,4.17,4.653846153846154,1.0,4.7,1.0,60.0,2.0,0.47058823529411764,0.8244784081458993,2019,ARI vs. SFO,SFO,1732.8946507485389,1.0,ARI,1461.3650036813524,20.0,1,10,-10.0,0,-429.0,353.0,1,0
