G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
11.0,11.0,2022-11-21,Mon,,SFO,L,10.0,38.0,,30.0,44.0,0.682,247.0,0.0,5.6,3.57,63.4,3.0,30.0,24.0,67.0,2.7916666666666665,2.8,71.0,314.0,4.42,1.0,1.0,1.0,1.0,4.0,181.0,12.0,6.0,1.0,19.0,8.0,16.0,0.0,2.0,5.0,50.0,0.0,2.0,2.0,30:51,20.0,29.0,0.69,228.0,4.0,7.9,10.62,131.9,0.0,0.0,28.0,159.0,5.678571428571429,5.7,57.0,387.0,6.79,1.0,1.0,5.0,5.0,4.0,215.0,13.0,7.0,1.0,21.0,6.0,11.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,29:09,0,ARI,NFC West,NFC West
12.0,12.0,2022-11-27,Sun,,LAC,L,24.0,25.0,,18.0,29.0,0.621,185.0,2.0,6.4,6.21,89.0,1.0,6.0,34.0,181.0,5.323529411764706,5.3,64.0,366.0,5.72,2.0,1.0,3.0,3.0,3.0,150.0,10.0,9.0,1.0,20.0,7.0,13.0,0.0,1.0,3.0,19.0,1.0,1.0,2.0,30:35,35.0,47.0,0.745,246.0,3.0,5.2,6.51,107.2,4.0,28.0,13.0,65.0,5.0,5.0,64.0,311.0,4.86,1.0,1.0,2.0,2.0,6.0,234.0,18.0,4.0,0.0,22.0,6.0,13.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,29:25,0,ARI,NFC West,AFC West
13.0,14.0,2022-12-12,Mon,,NWE,L,13.0,27.0,,28.0,41.0,0.6829999999999999,210.0,0.0,5.1,4.02,70.2,6.0,45.0,22.0,113.0,5.136363636363637,5.1,69.0,323.0,4.68,3.0,2.0,1.0,1.0,2.0,97.0,11.0,5.0,3.0,19.0,4.0,14.0,1.0,5.0,8.0,48.0,1.0,1.0,2.0,33:31,24.0,35.0,0.6859999999999999,225.0,0.0,6.4,5.14,74.1,1.0,10.0,21.0,103.0,4.904761904761905,4.9,57.0,328.0,5.75,2.0,2.0,3.0,3.0,6.0,253.0,13.0,4.0,1.0,18.0,3.0,11.0,0.0,0.0,8.0,80.0,0.0,1.0,1.0,26:29,0,ARI,NFC West,AFC East
14.0,15.0,2022-12-18,Sun,@,DEN,L,15.0,24.0,,20.0,36.0,0.556,167.0,0.0,4.6,0.89,33.0,3.0,6.0,20.0,73.0,3.65,3.7,59.0,240.0,4.07,3.0,3.0,0.0,0.0,6.0,299.0,8.0,4.0,1.0,13.0,2.0,12.0,0.0,0.0,7.0,46.0,0.0,3.0,3.0,27:02,21.0,26.0,0.8079999999999999,156.0,1.0,6.0,5.04,88.5,7.0,41.0,34.0,168.0,4.941176470588236,4.9,67.0,324.0,4.84,2.0,1.0,3.0,3.0,5.0,224.0,10.0,12.0,1.0,23.0,4.0,11.0,0.0,0.0,4.0,31.0,1.0,1.0,2.0,32:58,0,ARI,NFC West,AFC West
15.0,16.0,2022-12-25,Sun,,TAM,L,16.0,19.0,OT,25.0,46.0,0.5429999999999999,204.0,0.0,4.4,3.46,56.8,1.0,17.0,27.0,121.0,4.481481481481482,4.5,74.0,325.0,4.39,3.0,3.0,1.0,1.0,7.0,322.0,8.0,8.0,0.0,16.0,5.0,19.0,1.0,1.0,6.0,74.0,2.0,1.0,3.0,29:22,32.0,48.0,0.667,281.0,1.0,5.9,4.4,71.6,0.0,0.0,30.0,115.0,3.8333333333333335,3.8,78.0,396.0,5.08,4.0,4.0,1.0,1.0,5.0,244.0,15.0,5.0,1.0,21.0,6.0,17.0,1.0,2.0,5.0,30.0,0.0,2.0,2.0,36:57,0,ARI,NFC West,NFC South
16.0,17.0,2023-01-01,Sun,@,ATL,L,19.0,20.0,,24.0,40.0,0.6,213.0,1.0,5.3,5.83,82.6,2.0,9.0,27.0,126.0,4.666666666666667,4.7,69.0,339.0,4.91,5.0,4.0,1.0,1.0,2.0,34.0,13.0,8.0,1.0,22.0,4.0,11.0,0.0,1.0,8.0,50.0,0.0,0.0,0.0,27:36,19.0,26.0,0.731,166.0,0.0,6.4,6.38,89.6,1.0,3.0,34.0,132.0,3.882352941176471,3.9,61.0,298.0,4.89,2.0,2.0,2.0,2.0,3.0,148.0,9.0,10.0,1.0,20.0,5.0,11.0,1.0,2.0,5.0,70.0,1.0,0.0,1.0,32:24,0,ARI,NFC West,NFC South
17.0,18.0,2023-01-08,Sun,@,SFO,L,13.0,38.0,,20.0,27.0,0.741,194.0,1.0,7.2,2.93,66.5,3.0,15.0,20.0,61.0,3.05,3.1,50.0,255.0,5.1,0.0,0.0,2.0,1.0,3.0,154.0,6.0,5.0,0.0,11.0,4.0,10.0,0.0,2.0,7.0,50.0,1.0,3.0,4.0,25:46,15.0,20.0,0.75,142.0,3.0,7.1,10.1,133.7,4.0,36.0,37.0,169.0,4.567567567567568,4.6,61.0,311.0,5.1,1.0,1.0,5.0,5.0,5.0,218.0,10.0,10.0,1.0,21.0,6.0,13.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,34:14,0,ARI,NFC West,NFC West
1.0,1.0,2022-09-11,Sun,,NOR,L,26.0,27.0,,20.0,33.0,0.606,215.0,0.0,6.5,6.52,79.7,0.0,0.0,38.0,201.0,5.289473684210527,5.3,71.0,416.0,5.86,5.0,4.0,2.0,2.0,4.0,180.0,8.0,13.0,5.0,26.0,5.0,13.0,0.0,0.0,8.0,55.0,2.0,0.0,2.0,33:44,23.0,34.0,0.6759999999999999,234.0,2.0,6.9,8.06,106.7,4.0,35.0,19.0,151.0,7.947368421052632,7.9,57.0,385.0,6.75,3.0,2.0,1.0,1.0,5.0,272.0,12.0,5.0,1.0,18.0,4.0,13.0,0.0,0.0,8.0,99.0,1.0,0.0,1.0,26:16,0,ATL,NFC South,NFC South
2.0,2.0,2022-09-18,Sun,@,LAR,L,27.0,31.0,,17.0,26.0,0.654,171.0,2.0,6.6,4.65,77.6,3.0,25.0,27.0,90.0,3.333333333333333,3.3,56.0,261.0,4.66,2.0,1.0,2.0,2.0,1.0,44.0,11.0,4.0,2.0,17.0,3.0,10.0,1.0,2.0,5.0,29.0,1.0,2.0,3.0,29:36,27.0,36.0,0.75,272.0,3.0,7.6,6.72,100.7,1.0,0.0,26.0,65.0,2.5,2.5,63.0,337.0,5.35,1.0,1.0,4.0,4.0,0.0,0.0,16.0,6.0,2.0,24.0,6.0,10.0,0.0,1.0,3.0,61.0,1.0,2.0,3.0,30:24,0,ATL,NFC South,NFC West
3.0,3.0,2022-09-25,Sun,@,SEA,W,27.0,23.0,,13.0,20.0,0.65,207.0,1.0,10.4,9.1,95.2,3.0,22.0,31.0,179.0,5.774193548387097,5.8,54.0,386.0,7.15,2.0,2.0,3.0,3.0,1.0,73.0,13.0,8.0,3.0,24.0,4.0,7.0,0.0,0.0,2.0,15.0,1.0,1.0,2.0,28:14,32.0,44.0,0.727,308.0,2.0,7.0,6.89,97.5,2.0,17.0,23.0,112.0,4.869565217391305,4.9,69.0,420.0,6.09,3.0,3.0,2.0,2.0,2.0,102.0,15.0,8.0,0.0,23.0,9.0,17.0,2.0,3.0,6.0,47.0,0.0,1.0,1.0,31:46,0,ATL,NFC South,NFC West
4.0,4.0,2022-10-02,Sun,,CLE,W,23.0,20.0,,7.0,19.0,0.368,131.0,0.0,6.9,4.53,39.6,1.0,8.0,35.0,202.0,5.771428571428571,5.8,55.0,333.0,6.05,3.0,3.0,2.0,2.0,3.0,153.0,6.0,11.0,2.0,19.0,3.0,9.0,0.0,0.0,1.0,15.0,0.0,1.0,1.0,24:16,21.0,35.0,0.6,226.0,0.0,6.5,5.17,67.1,1.0,8.0,35.0,177.0,5.057142857142857,5.1,71.0,403.0,5.68,2.0,2.0,2.0,2.0,3.0,144.0,9.0,13.0,0.0,22.0,5.0,14.0,2.0,3.0,7.0,51.0,1.0,1.0,2.0,35:44,0,ATL,NFC South,AFC North
5.0,5.0,2022-10-09,Sun,@,TAM,L,15.0,21.0,,14.0,25.0,0.56,110.0,1.0,4.4,5.2,80.4,5.0,37.0,31.0,151.0,4.870967741935484,4.9,61.0,261.0,4.28,1.0,0.0,1.0,1.0,6.0,290.0,7.0,10.0,2.0,19.0,6.0,14.0,1.0,1.0,6.0,55.0,0.0,0.0,0.0,30:34,35.0,52.0,0.6729999999999999,351.0,1.0,6.8,7.13,92.7,0.0,0.0,23.0,69.0,3.0,3.0,75.0,420.0,5.6,2.0,2.0,1.0,1.0,4.0,197.0,17.0,7.0,2.0,26.0,9.0,16.0,0.0,1.0,6.0,45.0,0.0,0.0,0.0,29:26,0,ATL,NFC South,NFC South
6.0,6.0,2022-10-16,Sun,,SFO,W,28.0,14.0,,13.0,14.0,0.929,121.0,2.0,8.6,11.5,142.3,2.0,8.0,40.0,168.0,4.2,4.2,56.0,289.0,5.16,0.0,0.0,4.0,4.0,5.0,215.0,7.0,10.0,1.0,18.0,9.0,14.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,33:25,29.0,41.0,0.7070000000000001,296.0,2.0,7.2,6.0,87.0,0.0,0.0,16.0,50.0,3.125,3.1,57.0,346.0,6.07,0.0,0.0,2.0,2.0,3.0,158.0,15.0,4.0,2.0,21.0,3.0,8.0,0.0,1.0,5.0,30.0,1.0,2.0,3.0,26:35,0,ATL,NFC South,NFC West
7.0,7.0,2022-10-23,Sun,@,CIN,L,17.0,35.0,,8.0,13.0,0.615,107.0,1.0,8.2,9.77,113.3,3.0,17.0,29.0,107.0,3.689655172413793,3.7,45.0,214.0,4.76,1.0,1.0,2.0,2.0,6.0,282.0,5.0,7.0,1.0,13.0,4.0,10.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,26:55,34.0,42.0,0.81,459.0,3.0,10.9,12.36,136.0,3.0,22.0,21.0,78.0,3.7142857142857135,3.7,66.0,537.0,8.14,0.0,0.0,5.0,5.0,2.0,93.0,22.0,5.0,2.0,29.0,7.0,11.0,0.0,1.0,5.0,17.0,0.0,0.0,0.0,33:05,0,ATL,NFC South,AFC North
8.0,8.0,2022-10-30,Sun,,CAR,W,37.0,34.0,OT,20.0,28.0,0.7140000000000001,239.0,3.0,8.5,7.46,103.1,2.0,14.0,37.0,167.0,4.513513513513513,4.5,67.0,406.0,6.06,3.0,3.0,4.0,4.0,4.0,210.0,14.0,7.0,0.0,21.0,6.0,12.0,0.0,0.0,7.0,64.0,0.0,2.0,2.0,36:34,19.0,36.0,0.528,309.0,1.0,8.6,7.89,79.5,1.0,8.0,36.0,169.0,4.694444444444445,4.7,73.0,478.0,6.55,3.0,2.0,3.0,2.0,3.0,141.0,12.0,10.0,1.0,23.0,5.0,13.0,1.0,2.0,9.0,74.0,0.0,1.0,1.0,31:31,0,ATL,NFC South,NFC South
9.0,9.0,2022-11-06,Sun,,LAC,L,17.0,20.0,,12.0,23.0,0.522,114.0,0.0,5.0,4.96,66.2,2.0,15.0,35.0,201.0,5.742857142857143,5.7,60.0,315.0,5.25,2.0,1.0,2.0,2.0,4.0,204.0,7.0,12.0,0.0,19.0,5.0,11.0,0.0,0.0,2.0,15.0,2.0,0.0,2.0,31:49,30.0,43.0,0.698,245.0,1.0,5.7,5.12,82.0,0.0,0.0,24.0,91.0,3.7916666666666665,3.8,67.0,336.0,5.01,2.0,2.0,2.0,2.0,4.0,168.0,16.0,3.0,0.0,19.0,8.0,16.0,1.0,1.0,5.0,45.0,1.0,1.0,2.0,28:11,0,ATL,NFC South,AFC West
10.0,10.0,2022-11-10,Thu,@,CAR,L,15.0,25.0,,19.0,30.0,0.633,153.0,2.0,5.1,4.93,84.4,5.0,33.0,25.0,138.0,5.52,5.5,60.0,291.0,4.85,1.0,1.0,2.0,0.0,5.0,174.0,11.0,6.0,3.0,20.0,3.0,11.0,0.0,2.0,4.0,37.0,0.0,1.0,1.0,25:48,10.0,16.0,0.625,101.0,0.0,6.3,6.31,80.5,1.0,7.0,47.0,232.0,4.9361702127659575,4.9,64.0,333.0,5.2,4.0,4.0,2.0,1.0,5.0,216.0,4.0,13.0,1.0,18.0,6.0,15.0,0.0,0.0,10.0,89.0,0.0,0.0,0.0,34:12,0,ATL,NFC South,NFC South
11.0,11.0,2022-11-20,Sun,,CHI,W,27.0,24.0,,13.0,20.0,0.65,131.0,1.0,6.6,7.55,100.2,0.0,0.0,33.0,149.0,4.515151515151516,4.5,53.0,280.0,5.28,2.0,2.0,3.0,3.0,3.0,139.0,7.0,8.0,3.0,18.0,2.0,9.0,1.0,1.0,2.0,13.0,2.0,0.0,2.0,24:50,14.0,21.0,0.667,128.0,1.0,6.1,4.9,79.1,4.0,25.0,41.0,160.0,3.902439024390244,3.9,66.0,288.0,4.36,2.0,1.0,3.0,3.0,4.0,160.0,7.0,12.0,1.0,20.0,9.0,16.0,0.0,0.0,7.0,56.0,0.0,1.0,1.0,35:10,0,ATL,NFC South,NFC North
12.0,12.0,2022-11-27,Sun,@,WAS,L,13.0,19.0,,15.0,25.0,0.6,165.0,1.0,6.6,5.6,76.2,1.0,9.0,29.0,167.0,5.758620689655173,5.8,55.0,332.0,6.04,3.0,2.0,1.0,1.0,3.0,122.0,6.0,10.0,2.0,18.0,4.0,10.0,0.0,1.0,2.0,20.0,0.0,1.0,1.0,26:51,14.0,23.0,0.609,138.0,2.0,6.0,5.78,88.7,0.0,0.0,37.0,176.0,4.756756756756757,4.8,60.0,314.0,5.23,2.0,2.0,2.0,1.0,3.0,127.0,8.0,11.0,1.0,20.0,5.0,12.0,1.0,1.0,4.0,28.0,0.0,1.0,1.0,33:09,0,ATL,NFC South,NFC East
13.0,13.0,2022-12-04,Sun,,PIT,L,16.0,19.0,,13.0,24.0,0.542,160.0,1.0,6.7,5.63,71.5,1.0,7.0,28.0,146.0,5.214285714285714,5.2,53.0,306.0,5.77,3.0,3.0,1.0,1.0,3.0,137.0,9.0,8.0,1.0,18.0,3.0,10.0,1.0,1.0,6.0,48.0,0.0,1.0,1.0,27:05,16.0,28.0,0.5710000000000001,197.0,1.0,7.0,7.75,90.9,0.0,0.0,37.0,154.0,4.162162162162162,4.2,65.0,351.0,5.4,4.0,4.0,1.0,1.0,2.0,85.0,10.0,11.0,1.0,22.0,6.0,12.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,32:55,0,ATL,NFC South,AFC North
14.0,15.0,2022-12-18,Sun,@,NOR,L,18.0,21.0,,13.0,26.0,0.5,89.0,0.0,3.4,3.42,58.0,4.0,8.0,39.0,231.0,5.923076923076923,5.9,69.0,320.0,4.64,1.0,1.0,1.0,1.0,5.0,208.0,6.0,13.0,2.0,21.0,9.0,16.0,0.0,1.0,3.0,30.0,1.0,0.0,1.0,30:56,13.0,19.0,0.684,214.0,3.0,11.3,14.42,145.6,2.0,17.0,34.0,134.0,3.941176470588236,3.9,55.0,348.0,6.33,0.0,0.0,3.0,3.0,4.0,181.0,11.0,6.0,0.0,17.0,5.0,11.0,0.0,1.0,6.0,46.0,1.0,0.0,1.0,29:04,0,ATL,NFC South,NFC South
15.0,16.0,2022-12-24,Sat,@,BAL,L,9.0,17.0,,22.0,33.0,0.667,212.0,0.0,6.4,6.42,84.4,2.0,6.0,33.0,115.0,3.484848484848485,3.5,68.0,327.0,4.81,3.0,3.0,0.0,0.0,3.0,112.0,11.0,5.0,1.0,17.0,5.0,14.0,1.0,4.0,5.0,48.0,1.0,0.0,1.0,32:44,9.0,17.0,0.529,115.0,1.0,6.8,7.94,94.0,0.0,0.0,34.0,184.0,5.411764705882353,5.4,51.0,299.0,5.86,4.0,3.0,0.0,0.0,3.0,115.0,5.0,10.0,0.0,15.0,4.0,12.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,27:16,0,ATL,NFC South,AFC North
16.0,17.0,2023-01-01,Sun,,ARI,W,20.0,19.0,,19.0,26.0,0.731,166.0,0.0,6.4,6.38,89.6,1.0,3.0,34.0,132.0,3.882352941176471,3.9,61.0,298.0,4.89,2.0,2.0,2.0,2.0,3.0,148.0,9.0,10.0,1.0,20.0,5.0,11.0,1.0,2.0,5.0,70.0,1.0,0.0,1.0,32:24,24.0,40.0,0.6,213.0,1.0,5.3,5.83,82.6,2.0,9.0,27.0,126.0,4.666666666666667,4.7,69.0,339.0,4.91,5.0,4.0,1.0,1.0,2.0,34.0,13.0,8.0,1.0,22.0,4.0,11.0,0.0,1.0,8.0,50.0,0.0,0.0,0.0,27:36,0,ATL,NFC South,NFC West
17.0,18.0,2023-01-08,Sun,,TAM,W,30.0,17.0,,19.0,30.0,0.633,208.0,2.0,6.9,8.27,106.0,2.0,16.0,35.0,174.0,4.971428571428572,5.0,67.0,382.0,5.7,3.0,3.0,3.0,3.0,3.0,154.0,11.0,10.0,1.0,22.0,6.0,15.0,3.0,3.0,2.0,18.0,1.0,0.0,1.0,34:49,22.0,34.0,0.647,136.0,2.0,4.0,5.18,92.3,0.0,0.0,20.0,86.0,4.3,4.3,54.0,222.0,4.11,1.0,1.0,2.0,2.0,5.0,253.0,8.0,4.0,0.0,12.0,6.0,13.0,0.0,1.0,3.0,30.0,1.0,0.0,1.0,25:11,0,ATL,NFC South,NFC South
1.0,1.0,2022-09-11,Sun,@,NYJ,W,24.0,9.0,,17.0,30.0,0.5670000000000001,211.0,3.0,7.0,7.53,98.1,2.0,2.0,21.0,63.0,3.0,3.0,53.0,274.0,5.17,1.0,1.0,3.0,3.0,6.0,291.0,8.0,4.0,1.0,13.0,5.0,13.0,0.0,0.0,5.0,29.0,0.0,1.0,1.0,27:30,37.0,59.0,0.627,297.0,1.0,5.0,4.61,73.9,3.0,12.0,17.0,83.0,4.882352941176471,4.9,79.0,380.0,4.81,2.0,1.0,1.0,0.0,6.0,253.0,18.0,3.0,3.0,24.0,2.0,14.0,3.0,4.0,6.0,81.0,1.0,1.0,2.0,32:30,0,BAL,AFC North,AFC East
