Aw_Tm,Aw_G,Aw_W,Aw_Wpct,Aw_Poss,Aw_TotPoss,Aw_OppPoss,Aw_TotOppPoss,Aw_PassOffEff,Aw_RushOffEff,Aw_PassDefEff,Aw_RushDefEff,Aw_TmOffEff,Aw_TmDefEff,Aw_TmEff,Aw_TmLuckW,Aw_Pts,Aw_TotPts,Aw_TotScorePlays,Aw_OppPts,Aw_TotOppPts,Aw_TotOppScorePlays,Aw_TmDiv,Aw_WStreak,Aw_AvgMoV,Aw_TotPtDiff,Aw_OppSOS,Aw_PassCmppct,Aw_PassAdjYdsAtt,Aw_RushYdsAtt,Aw_PassTDG,Aw_RushTDG,Aw_FGpct,Aw_PenYdsG,Aw_TOVG,Aw_TO,Aw_Dwn3Conv,Aw_OppPassCmppct,Aw_OppPassAdjYdsAtt,Aw_OppRushYdsAtt,Aw_OppPassTDG,Aw_OppRushTDG,Aw_OppFGpct,Aw_OppPenYdsG,Aw_OppTOVG,Aw_OppDwn3Conv,Aw_TmLuck,Game Date,Aw_Season,Aw_OffEffAdj,Aw_DefEffAdj,Hm_Tm,Hm_G,Hm_W,Hm_Wpct,Hm_Poss,Hm_TotPoss,Hm_OppPoss,Hm_TotOppPoss,Hm_PassOffEff,Hm_RushOffEff,Hm_PassDefEff,Hm_RushDefEff,Hm_TmOffEff,Hm_TmDefEff,Hm_TmEff,Hm_TmLuckW,Hm_Pts,Hm_TotPts,Hm_TotScorePlays,Hm_OppPts,Hm_TotOppPts,Hm_TotOppScorePlays,Hm_TmDiv,Hm_WStreak,Hm_AvgMoV,Hm_TotPtDiff,Hm_OppSOS,Hm_PassCmppct,Hm_PassAdjYdsAtt,Hm_RushYdsAtt,Hm_PassTDG,Hm_RushTDG,Hm_FGpct,Hm_PenYdsG,Hm_TOVG,Hm_TO,Hm_Dwn3Conv,Hm_OppPassCmppct,Hm_OppPassAdjYdsAtt,Hm_OppRushYdsAtt,Hm_OppPassTDG,Hm_OppRushTDG,Hm_OppFGpct,Hm_OppPenYdsG,Hm_OppTOVG,Hm_OppDwn3Conv,Hm_TmLuck,Hm_Season,Hm_OffEffAdj,Hm_DefEffAdj,Matchup,Home Team,Home Elo,Home Lg Rank,Away Team,Away Elo,Away Lg Rank,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline,Divisional Game,Playoff Game
MIN,1.0,0.0,0.0,13.0,13,13.0,13,5.099999999999994,-1.0,22.0,0.0,1.8461538461538463,2.076923076923077,-0.23076923076923084,0.4306632083470305,24.0,24,4.0,27.0,27,5.0,NFC North,-1,-3.0,-3,0.5,0.74,7.52,3.0,2.0,1.0,1.0,116.0,1.0,-1,0.375,0.741,9.52,4.0,2.0,1.0,1.0,15.0,0.0,0.375,-0.4306632083470305,2021-09-19,2021,0.17518055127783677,-0.1656396955180887,ARI,1.0,1.0,1.0,11.0,11,11.0,11,19.799999999999997,0.0,-30.599999999999994,-1.0,3.4545454545454546,1.1818181818181819,2.2727272727272725,0.9270443186670329,38.0,38,6.0,13.0,13,2.0,NFC West,1,25.0,25,0.5,0.6559999999999999,9.84,4.0,4.0,1.0,0.5,59.0,1.0,2,0.5384615384615384,0.611,3.81,3.0,1.0,1.0,0.0,57.0,3.0,0.5384615384615384,0.07295568133296715,2021,0.5852485534543458,0.013264669333266754,MIN vs. ARI,ARI,1550.0,1.0,MIN,1450.0,17.0,1,1,-4.0,0,-191.0,170.0,0,0
ARI,2.0,2.0,1.0,11.5,23,11.0,22,17.0,0.0,-4.25,0.5,3.143939393939394,2.090909090909091,1.053030303030303,1.4447248245579134,36.0,72,12.0,23.0,46,7.0,NFC West,2,13.0,26,0.0,0.7309999999999999,9.655000000000001,4.0,3.5,1.0,0.75,49.5,1.5,0,0.4358974358974359,0.6495,6.625,4.5,2.0,0.5,0.3333333333333333,36.5,1.5,0.4358974358974359,0.5552751754420866,2021-09-26,2021,0.6665935240283704,0.24743014154760468,JAX,2.0,0.0,0.0,11.0,22,11.0,22,-47.15,0.0,17.1,-1.0,1.5299145299145298,2.700854700854701,-1.1709401709401708,0.412635022316007,17.0,34,4.0,30.0,60,12.0,AFC South,-2,-13.0,-26,1.0,0.48649999999999993,3.055,4.0,2.0,0.0,0.0,76.0,2.5,-5,0.3181818181818182,0.7005,10.015,3.0,2.0,1.0,1.0,75.5,0.0,0.3181818181818182,-0.412635022316007,2021,0.1443059070621812,0.16019044845927077,ARI vs. JAX,JAX,1414.0064999802885,26.0,ARI,1585.9935000197115,1.0,0,-12,8.0,0,304.0,-360.0,0,0
ARI,3.0,3.0,1.0,11.333333333333334,34,11.333333333333334,34,9.033333333333331,-0.3333333333333333,-14.133333333333335,0.6666666666666666,3.035353535353535,1.9217171717171715,1.1136363636363635,2.206099200820089,34.333333333333336,103,16.0,21.666666666666668,65,9.0,NFC West,3,12.666666666666666,38,0.0,0.762,9.093333333333334,3.6666666666666665,2.3333333333333335,1.6666666666666667,0.6666666666666666,52.333333333333336,1.3333333333333333,3,0.3276353276353276,0.6486666666666666,5.71,4.666666666666667,1.6666666666666667,0.6666666666666666,0.3333333333333333,37.666666666666664,2.3333333333333335,0.3276353276353276,0.793900799179911,2021-10-03,2021,0.5951216939890056,0.24652065875116863,LAR,3.0,3.0,1.0,9.0,27,9.333333333333334,28,29.33333333333333,-1.0,-19.799999999999997,-0.3333333333333333,3.6964886964886965,2.2074074074074073,1.4890812890812892,2.155922153478021,31.666666666666668,95,17.0,20.666666666666668,62,10.0,NFC West,3,11.0,33,0.5,0.7043333333333334,11.32,3.0,3.0,0.6666666666666666,1.0,18.333333333333332,0.6666666666666666,2,0.5151515151515151,0.6936666666666667,5.426666666666667,3.6666666666666665,0.6666666666666666,1.3333333333333333,0.75,33.666666666666664,1.3333333333333333,0.5151515151515151,0.8440778465219791,2021,0.8067817702576993,0.33858069601452134,ARI vs. LAR,LAR,1635.9935000197115,1.0,ARI,1613.0839817871451,1.0,0,-17,-3.5,0,-200.0,178.0,1,0
SFO,4.0,2.0,0.5,10.5,42,10.75,43,3.8500000000000014,-0.5,-2.5,0.0,2.5669143356643356,2.311698717948718,0.2552156177156176,2.158164281622695,26.75,107,16.0,25.5,102,17.0,NFC West,-2,1.25,5,0.611111111111111,0.65275,8.535,3.5,2.0,1.25,0.5555555555555555,75.75,1.5,-5,0.3852813852813853,0.64,7.345000000000001,4.0,1.75,1.25,0.6666666666666666,54.0,0.25,0.3852813852813853,-0.15816428162269514,2021-10-10,2021,0.36588911603593377,0.28087911170008245,ARI,4.0,4.0,1.0,10.75,43,10.75,43,11.224999999999998,0.0,-13.225000000000001,0.75,3.304292929292929,1.9968434343434343,1.3074494949494948,3.0173242534127436,35.0,140,23.0,21.25,85,13.0,NFC West,4,13.75,55,0.3333333333333333,0.759,9.0775,4.0,2.25,1.75,0.75,55.0,1.0,5,0.3995726495726496,0.645,5.96,4.75,1.75,0.5,0.4444444444444444,37.25,2.25,0.3995726495726496,0.9826757465872564,2021,0.666288035880854,0.3010161901490368,SFO vs. ARI,ARI,1666.3761564775527,1.0,SFO,1470.6438812404836,14.0,1,7,-6.0,1,-266.0,231.0,1,0
ARI,5.0,5.0,1.0,10.4,52,10.4,52,9.02,-0.2,-19.080000000000002,0.8,3.021212121212121,1.8196969696969696,1.2015151515151514,3.795935034017598,31.4,157,26.0,19.0,95,15.0,NFC West,5,12.4,62,0.375,0.7492,8.745999999999999,3.8,2.0,1.6,0.7,56.4,1.0,5,0.37965811965811963,0.6194,5.74,4.8,1.4,0.6,0.5833333333333333,41.8,2.0,0.37965811965811963,1.2040649659824019,2021-10-17,2021,0.6204064965982402,0.3002345172682155,CLE,5.0,3.0,0.6,10.0,50,9.8,49,-6.339999999999998,0.8,-10.299999999999999,-1.2,2.8884343434343434,2.3595454545454544,0.528888888888889,3.3813271917519834,28.4,142,25.0,22.8,114,19.0,AFC North,-1,5.6,28,0.6458333333333333,0.6884,7.944,4.8,0.8,2.4,1.0,68.0,0.8,0,0.38459383753501397,0.5604,6.638,2.8,2.0,1.0,0.6666666666666666,50.8,0.8,0.38459383753501397,-0.3813271917519834,2021,0.46186728082480166,0.2806317688029074,ARI vs. CLE,CLE,1551.1338319808774,9.0,ARI,1690.8527460323671,1.0,0,-23,-3.0,0,-143.0,129.0,0,0
HOU,6.0,1.0,0.16666666666666666,10.333333333333334,62,10.0,60,-13.733333333333334,-1.5,-2.3500000000000014,0.16666666666666666,1.4484330484330485,2.928995078995079,-1.4805620305620304,1.595090871052752,15.333333333333334,92,17.0,28.666666666666668,172,31.0,AFC South,-5,-13.333333333333334,-80,0.42333333333333334,0.643,5.536666666666666,2.5,1.3333333333333333,0.5,0.7,62.333333333333336,1.8333333333333333,-3,0.387177093059446,0.6873333333333332,8.156666666666666,4.166666666666667,1.5,1.8333333333333333,0.8333333333333334,45.833333333333336,1.3333333333333333,0.387177093059446,-0.595090871052752,2021-10-24,2021,0.24699853546264303,0.37931161943712416,ARI,6.0,6.0,1.0,10.166666666666666,61,10.333333333333334,62,11.866666666666665,-0.3333333333333333,-17.05,0.5,3.202861952861953,1.7497474747474746,1.453114478114478,4.705085800471423,32.333333333333336,194,33.0,18.166666666666668,109,17.0,NFC West,6,14.166666666666666,85,0.42000000000000004,0.7355,8.888333333333334,3.6666666666666665,2.3333333333333335,1.3333333333333333,0.75,54.5,0.8333333333333334,8,0.4052706552706553,0.6236666666666667,5.923333333333333,4.5,1.5,0.5,0.5833333333333333,49.5,2.1666666666666665,0.4052706552706553,1.2949141995285771,2021,0.6577381655312653,0.2876708101935102,HOU vs. ARI,ARI,1721.7636755391318,1.0,HOU,1322.829495405176,24.0,1,26,-20.5,1,-1766.0,1119.0,0,0
GNB,7.0,6.0,0.8571428571428571,9.285714285714286,65,9.285714285714286,65,6.457142857142857,-0.42857142857142855,-10.700000000000003,0.2857142857142857,2.6552721088435374,2.2817460317460316,0.3735260770975057,4.385444800461612,24.0,168,31.0,20.857142857142858,146,23.0,NFC North,6,3.142857142857143,22,0.5027777777777778,0.6915714285714286,8.132857142857143,3.5714285714285716,2.142857142857143,0.5714285714285714,0.8452380952380952,41.714285714285715,0.8571428571428571,5,0.4033910533910534,0.6662857142857143,6.337142857142857,4.285714285714286,2.0,0.7142857142857143,0.7,51.285714285714285,1.5714285714285714,0.4033910533910534,1.6145551995383878,2021-10-28,2021,0.5869257388696485,0.3849115815151273,ARI,7.0,7.0,1.0,10.142857142857142,71,10.428571428571429,73,12.442857142857141,-0.2857142857142857,-17.857142857142858,0.14285714285714285,3.1881673881673884,1.5647186147186147,1.6234487734487735,5.692014539321786,32.142857142857146,225,38.0,16.285714285714285,114,18.0,NFC West,7,15.857142857142858,111,0.37777777777777777,0.7324285714285714,8.842857142857143,3.7142857142857144,2.4285714285714284,1.2857142857142858,0.7857142857142857,54.42857142857143,0.8571428571428571,8,0.4188034188034188,0.6372857142857143,5.604285714285714,4.142857142857143,1.2857142857142858,0.42857142857142855,0.6666666666666666,53.857142857142854,2.0,0.4188034188034188,1.3079854606782142,2021,0.635218204236966,0.25742414538592534,GNB vs. ARI,ARI,1730.905417447958,1.0,GNB,1698.2570161593296,2.0,0,-3,-6.5,0,-279.0,242.0,0,0
ARI,8.0,7.0,0.875,10.0,80,10.25,82,6.5375,-0.375,-16.825000000000003,0.125,3.0813131313131312,1.7024621212121211,1.37885101010101,6.113550961469612,30.75,246,41.0,17.25,138,22.0,NFC West,-1,13.5,108,0.44625850340136053,0.7242500000000001,8.38125,3.625,2.125,1.5,0.7857142857142857,55.0,1.125,5,0.4164529914529915,0.632,5.66,4.125,1.375,0.5,0.7222222222222222,54.625,1.75,0.4164529914529915,0.8864490385303876,2021-11-07,2021,0.5692881415308528,0.26448457141412884,SFO,7.0,3.0,0.42857142857142855,10.142857142857142,71,10.428571428571429,73,-9.642857142857142,0.0,-3.357142857142857,-0.14285714285714285,2.429109779109779,2.313339438339438,0.11577034077034076,3.3324508042639036,24.0,168,29.0,24.428571428571427,171,30.0,NFC West,1,-0.42857142857142855,-3,0.5992063492063492,0.6182857142857143,7.738571428571428,4.0,1.2857142857142858,1.4285714285714286,0.7444444444444445,77.14285714285714,1.5714285714285714,-6,0.3292517006802721,0.6611428571428571,6.935714285714285,3.857142857142857,1.5714285714285714,1.2857142857142858,0.75,50.42857142857143,0.7142857142857143,0.3292517006802721,-0.3324508042639036,2021,0.38905216635079837,0.3327328294952698,ARI vs. SFO,SFO,1470.6438812404836,14.0,ARI,1666.3761564775527,1.0,0,-14,-5.5,0,-235.0,207.0,1,0
CAR,9.0,4.0,0.4444444444444444,11.0,99,11.0,99,-32.53333333333333,-0.5555555555555556,-18.133333333333333,-0.4444444444444444,1.7732508232508233,1.8478373478373475,-0.07458652458652455,4.447013105408895,19.0,171,33.0,20.333333333333332,183,33.0,NFC South,-1,-1.3333333333333333,-12,0.4979166666666667,0.5764444444444444,4.771111111111111,3.4444444444444446,0.7777777777777778,1.0,0.8518518518518517,52.888888888888886,1.6666666666666667,-5,0.34173125349595934,0.6392222222222222,5.567777777777778,3.5555555555555554,1.4444444444444444,0.7777777777777778,0.8238095238095238,57.111111111111114,1.1111111111111112,0.34173125349595934,-0.44701310540889505,2021-11-14,2021,0.31677729239226315,0.27974025535522606,ARI,9.0,8.0,0.8888888888888888,10.0,90,10.222222222222221,92,8.177777777777777,-0.3333333333333333,-15.211111111111112,0.0,3.0833894500561168,1.702188552188552,1.3812008978675645,6.919489732276729,30.77777777777778,277,46.0,17.22222222222222,155,25.0,NFC West,1,13.555555555555555,122,0.444047619047619,0.7384444444444445,8.66,3.6666666666666665,2.0,1.6666666666666667,0.8125,58.22222222222222,1.0,8,0.42203228869895537,0.6395555555555555,5.845555555555555,4.0,1.4444444444444444,0.4444444444444444,0.7619047619047619,52.44444444444444,1.8888888888888888,0.42203228869895537,1.0805102677232714,2021,0.5724734226114451,0.2741699960061374,CAR vs. ARI,ARI,1698.5880852843743,1.0,CAR,1415.559588843261,18.0,0,-24,-7.0,0,-329.0,280.0,0,0
ARI,10.0,8.0,0.8,10.1,101,10.4,104,2.5099999999999993,-0.4,-15.210000000000003,0.0,2.8659595959595956,1.8153030303030302,1.0506565656565656,6.971626106374662,28.7,287,48.0,18.9,189,32.0,NFC West,-1,9.8,98,0.44409171075837744,0.7232000000000001,7.997,3.6,1.8,1.6,0.8333333333333334,58.2,1.1,8,0.41059829059829056,0.6514,5.715999999999999,4.0,1.4,0.6,0.7916666666666666,58.7,1.9,0.41059829059829056,1.0283738936253384,2021-11-21,2021,0.5241207394990259,0.3085653505730873,SEA,9.0,3.0,0.3333333333333333,10.222222222222221,92,10.666666666666666,96,2.255555555555557,-0.2222222222222222,-8.01111111111111,-0.3333333333333333,1.979726446393113,1.9632737632737631,0.016452683119349762,4.110963850834336,20.11111111111111,181,29.0,20.666666666666668,186,36.0,NFC West,-1,-0.5555555555555556,-5,0.4201388888888889,0.6823333333333333,7.863333333333333,3.7777777777777777,1.6666666666666667,0.7777777777777778,0.7222222222222222,45.77777777777778,0.6666666666666666,3,0.3354938271604938,0.6491111111111111,7.195555555555556,3.6666666666666665,1.3333333333333333,0.8888888888888888,0.7875,58.666666666666664,1.0,0.3354938271604938,-1.1109638508343362,2021,0.276306821649522,0.2870431728819027,ARI vs. SEA,SEA,1406.127843292101,23.0,ARI,1614.9814942966357,1.0,0,-10,-2.5,0,-150.0,135.0,1,0
