Game Date,Location,Divisional Game,Playoff Game,Matchup,Home Team,Home Elo,Home Lg Rank,Home Pts,Away Team,Away Elo,Away Lg Rank,Away Pts,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline
2012-09-23,@ MIA,1,0,NYJ vs. MIA,MIA,1500.0,7.0,20,NYJ,1485.9935000197115,7.0,23,0,-3,2.5,0,129.0,-143.0
2012-10-28,@ NYJ,1,0,MIA vs. NYJ,NYJ,1485.9935000197115,7.0,9,MIA,1500.0,7.0,30,0,-21,-1.0,0,-110.0,100.0
2012-11-11,@ MIA,0,0,TEN vs. MIA,MIA,1539.6450599870784,12.0,3,TEN,1452.5859369124335,23.0,37,0,-34,-6.5,0,-275.0,244.0
2012-11-25,@ MIA,0,0,SEA vs. MIA,MIA,1417.100588472481,15.0,24,SEA,1565.9370620271122,10.0,21,1,3,3.0,1,159.0,-176.0
2012-12-02,@ MIA,1,0,NWE vs. MIA,MIA,1487.2991595547874,16.0,16,NWE,1696.5640237457287,4.0,23,0,-7,7.0,0,289.0,-330.0
2012-12-09,@ SFO,0,0,MIA vs. SFO,SFO,1590.5429738042135,6.0,27,MIA,1464.2338188378756,18.0,13,1,14,-10.5,1,-560.0,468.0
2012-12-30,@ NWE,1,0,MIA vs. NWE,NWE,1696.5640237457287,4.0,28,MIA,1487.2991595547874,16.0,0,1,28,-11.5,1,-600.0,498.0
2012-09-23,@ MIN,0,0,SFO vs. MIN,MIN,1485.9935000197115,7.0,24,SFO,1600.0,1.0,13,1,11,6.5,1,252.0,-285.0
2012-10-07,@ MIN,0,0,TEN vs. MIN,MIN,1585.9989266387604,4.0,30,TEN,1446.2003728851412,21.0,7,1,23,-6.0,1,-260.0,231.0
2012-10-14,@ WAS,0,0,MIN vs. WAS,WAS,1462.0507238018936,17.0,38,MIN,1616.9000664603238,3.0,26,1,12,1.5,1,107.0,-118.0
2012-10-25,@ MIN,0,0,TAM vs. MIN,MIN,1593.9049982226904,3.0,17,TAM,1380.4834681329162,20.0,36,0,-19,-5.0,0,-235.0,210.0
