G,Week,Date,Day,Location,Opp,W/L,Tm Pts,Opp Pts,OT,Pass Cmp,Pass Att,Pass Cmp %,Pass Yds,Pass TD,Pass Y/A,Pass Adj Y/A,Pass Rate,Sacks,Sack Yds,Rush Att,Rush Yds,Rush Y/A,Rush TD,Tot Plays,Tot Yds,Avg Yds,FGA,FGM,XPA,XPM,Punt Att,Punt Yds,1st Dwn Pass,1st Dwn Rush,1st Dwn Penalty,Tot 1st Dwn,3rd Dwn Conv,3rd Dwn Att,4th Dwn Conv,4th Dwn Att,Pen,Pen Yds,Fmbl,Int,Tot TO,ToP,Opp Pass Cmp,Opp Pass Att,Opp Pass Cmp %,Opp Pass Yds,Opp Pass TD,Opp Pass Y/A,Opp Pass Adj Y/A,Opp Pass Rate,Opp Sacks,Opp Sack Yds,Opp Rush Att,Opp Rush Yds,Opp Rush Y/A,Opp Rush TD,Opp Tot Plays,Opp Tot Yds,Opp Avg Yds,Opp FGA,Opp FGM,Opp XPA,Opp XPM,Opp Punt Att,Opp Punt Yds,Opp 1st Dwn Pass,Opp 1st Dwn Rush,Opp 1st Dwn Penalty,Opp Tot 1st Dwn,Opp 3rd Dwn Conv,Opp 3rd Dwn Att,Opp 4th Dwn Conv,Opp 4th Dwn Att,Opp Pen,Opp Pen Yds,Opp Fmbl,Opp Int,Opp Tot TO,Opp ToP,Playoffs,Tm,Tm Div,Opp Div
11.0,12.0,2012-11-25,Sun,,LAR,L,17.0,31.0,,31.0,52.0,0.596,301.0,0.0,5.8,2.33,43.8,2.0,11.0,23.0,74.0,3.217391304347826,2.0,77.0,375.0,4.87,1.0,1.0,2.0,2.0,6.0,289.0,16.0,6.0,2.0,24.0,4.0,13.0,0.0,2.0,7.0,56.0,0.0,4.0,4.0,31:51,8.0,18.0,0.444,194.0,2.0,10.8,10.5,97.9,2.0,11.0,34.0,173.0,5.088235294117647,0.0,54.0,367.0,6.8,2.0,1.0,4.0,4.0,6.0,260.0,8.0,6.0,1.0,15.0,3.0,11.0,0.0,0.0,10.0,84.0,0.0,1.0,1.0,28:09,0,ARI,NFC West,NFC West
12.0,13.0,2012-12-02,Sun,@,NYJ,L,6.0,7.0,,10.0,31.0,0.3229999999999999,56.0,0.0,1.8,0.35,28.0,2.0,16.0,21.0,81.0,3.857142857142857,0.0,54.0,137.0,2.54,2.0,2.0,0.0,0.0,10.0,448.0,2.0,2.0,1.0,5.0,0.0,15.0,1.0,2.0,4.0,30.0,0.0,1.0,1.0,21:52,15.0,28.0,0.536,112.0,1.0,4.0,-0.11,35.7,3.0,14.0,43.0,177.0,4.116279069767442,0.0,74.0,289.0,3.91,2.0,0.0,1.0,1.0,6.0,263.0,9.0,8.0,3.0,20.0,5.0,14.0,0.0,0.0,3.0,20.0,1.0,3.0,4.0,38:08,0,ARI,NFC West,AFC East
13.0,14.0,2012-12-09,Sun,@,SEA,L,0.0,58.0,,19.0,39.0,0.487,111.0,0.0,2.8,-1.77,15.6,3.0,22.0,16.0,43.0,2.6875,0.0,58.0,154.0,2.66,0.0,0.0,0.0,0.0,6.0,280.0,6.0,2.0,2.0,10.0,4.0,14.0,0.0,1.0,9.0,79.0,4.0,4.0,8.0,25:33,12.0,22.0,0.545,209.0,1.0,9.5,8.36,83.3,1.0,7.0,42.0,284.0,6.761904761904762,4.0,65.0,493.0,7.58,3.0,3.0,7.0,7.0,3.0,126.0,7.0,13.0,2.0,22.0,3.0,11.0,0.0,1.0,10.0,97.0,0.0,1.0,1.0,34:27,0,ARI,NFC West,NFC West
14.0,15.0,2012-12-16,Sun,,DET,W,38.0,10.0,,14.0,21.0,0.667,97.0,0.0,4.6,2.48,57.0,1.0,7.0,29.0,99.0,3.413793103448276,3.0,51.0,196.0,3.84,1.0,1.0,5.0,5.0,9.0,398.0,4.0,6.0,2.0,12.0,2.0,12.0,0.0,0.0,6.0,50.0,0.0,1.0,1.0,28:46,24.0,50.0,0.48,228.0,0.0,4.6,1.86,36.1,2.0,18.0,22.0,84.0,3.8181818181818175,1.0,74.0,312.0,4.22,1.0,1.0,1.0,1.0,8.0,376.0,12.0,5.0,1.0,18.0,6.0,18.0,0.0,2.0,7.0,63.0,1.0,3.0,4.0,31:14,0,ARI,NFC West,NFC North
15.0,16.0,2012-12-23,Sun,,CHI,L,13.0,28.0,,28.0,49.0,0.5710000000000001,219.0,0.0,4.5,2.63,51.3,4.0,27.0,19.0,29.0,1.5263157894736843,0.0,72.0,248.0,3.44,2.0,2.0,1.0,1.0,8.0,358.0,14.0,0.0,1.0,15.0,3.0,15.0,1.0,2.0,4.0,25.0,1.0,2.0,3.0,31:55,12.0,26.0,0.462,145.0,1.0,5.6,6.35,76.6,1.0,1.0,33.0,152.0,4.606060606060606,1.0,60.0,297.0,4.95,1.0,0.0,4.0,4.0,9.0,394.0,6.0,8.0,1.0,15.0,3.0,13.0,0.0,0.0,2.0,12.0,1.0,0.0,1.0,28:05,0,ARI,NFC West,NFC North
16.0,17.0,2012-12-30,Sun,@,SFO,L,13.0,27.0,,19.0,34.0,0.5589999999999999,207.0,1.0,6.1,5.35,71.6,2.0,18.0,17.0,55.0,3.235294117647059,0.0,53.0,262.0,4.94,2.0,2.0,1.0,1.0,6.0,305.0,8.0,3.0,0.0,11.0,3.0,12.0,1.0,1.0,5.0,34.0,1.0,1.0,2.0,23:57,17.0,29.0,0.586,278.0,2.0,9.6,10.97,113.9,1.0,4.0,37.0,129.0,3.4864864864864864,1.0,67.0,407.0,6.07,4.0,2.0,3.0,3.0,4.0,185.0,12.0,7.0,1.0,20.0,4.0,14.0,2.0,2.0,3.0,25.0,0.0,0.0,0.0,36:03,0,ARI,NFC West,NFC West
1.0,1.0,2012-09-09,Sun,@,KAN,W,40.0,24.0,,23.0,31.0,0.742,292.0,3.0,9.4,11.35,135.4,1.0,7.0,23.0,84.0,3.652173913043478,1.0,55.0,376.0,6.84,4.0,4.0,4.0,4.0,1.0,52.0,17.0,4.0,0.0,21.0,5.0,10.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,28:05,21.0,33.0,0.636,241.0,1.0,7.3,5.18,70.4,3.0,17.0,33.0,152.0,4.606060606060606,2.0,69.0,393.0,5.7,2.0,1.0,3.0,3.0,1.0,47.0,13.0,9.0,0.0,22.0,11.0,16.0,0.0,0.0,2.0,25.0,1.0,2.0,3.0,31:55,0,ATL,NFC South,AFC West
2.0,2.0,2012-09-17,Mon,,DEN,W,27.0,21.0,,24.0,36.0,0.667,208.0,2.0,5.8,6.89,100.2,1.0,11.0,28.0,67.0,2.392857142857143,1.0,65.0,275.0,4.23,2.0,2.0,3.0,3.0,6.0,252.0,15.0,3.0,4.0,22.0,5.0,13.0,0.0,0.0,8.0,72.0,0.0,0.0,0.0,32:40,24.0,37.0,0.649,218.0,1.0,5.9,2.78,55.9,3.0,23.0,27.0,118.0,4.37037037037037,2.0,67.0,336.0,5.01,0.0,0.0,3.0,3.0,5.0,251.0,12.0,9.0,3.0,24.0,4.0,12.0,1.0,1.0,10.0,96.0,1.0,3.0,4.0,27:20,0,ATL,NFC South,AFC West
3.0,3.0,2012-09-23,Sun,@,LAC,W,27.0,3.0,,30.0,40.0,0.75,265.0,3.0,6.6,7.0,106.8,2.0,10.0,26.0,119.0,4.576923076923077,1.0,68.0,384.0,5.65,0.0,0.0,3.0,3.0,5.0,223.0,18.0,5.0,2.0,25.0,8.0,13.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,36:14,21.0,38.0,0.5529999999999999,164.0,0.0,4.3,1.95,44.2,1.0,9.0,17.0,116.0,6.823529411764706,0.0,56.0,280.0,5.0,1.0,1.0,0.0,0.0,4.0,206.0,9.0,6.0,0.0,15.0,5.0,11.0,0.0,0.0,4.0,17.0,2.0,2.0,4.0,23:46,0,ATL,NFC South,AFC West
4.0,4.0,2012-09-30,Sun,,CAR,W,30.0,28.0,,25.0,40.0,0.625,305.0,3.0,7.6,8.0,100.5,7.0,64.0,19.0,121.0,6.368421052631579,0.0,66.0,426.0,6.45,3.0,3.0,3.0,3.0,5.0,235.0,14.0,6.0,4.0,24.0,5.0,13.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,29:54,15.0,25.0,0.6,205.0,2.0,8.2,9.8,112.9,3.0,10.0,35.0,199.0,5.685714285714286,2.0,63.0,404.0,6.41,0.0,0.0,4.0,4.0,6.0,271.0,10.0,11.0,0.0,21.0,4.0,11.0,0.0,0.0,9.0,64.0,1.0,0.0,1.0,30:06,0,ATL,NFC South,NFC South
5.0,5.0,2012-10-07,Sun,@,WAS,W,24.0,17.0,,34.0,52.0,0.654,338.0,2.0,6.5,6.4,88.5,1.0,7.0,28.0,83.0,2.9642857142857144,1.0,81.0,421.0,5.2,1.0,1.0,3.0,3.0,6.0,293.0,21.0,5.0,2.0,28.0,9.0,17.0,0.0,0.0,2.0,13.0,1.0,1.0,2.0,37:01,15.0,24.0,0.625,187.0,1.0,7.8,4.88,65.8,3.0,15.0,21.0,129.0,6.142857142857143,0.0,48.0,316.0,6.58,2.0,1.0,2.0,2.0,6.0,254.0,6.0,6.0,0.0,12.0,1.0,9.0,0.0,0.0,4.0,20.0,0.0,2.0,2.0,22:59,0,ATL,NFC South,NFC East
6.0,6.0,2012-10-14,Sun,,LVR,W,23.0,20.0,,24.0,37.0,0.649,241.0,1.0,6.5,3.41,58.5,1.0,8.0,15.0,45.0,3.0,0.0,53.0,286.0,5.4,4.0,3.0,2.0,2.0,4.0,211.0,11.0,3.0,2.0,16.0,2.0,9.0,0.0,0.0,2.0,25.0,0.0,3.0,3.0,23:34,23.0,33.0,0.6970000000000001,325.0,1.0,9.8,9.09,98.7,3.0,28.0,32.0,149.0,4.65625,1.0,68.0,474.0,6.97,2.0,2.0,2.0,2.0,5.0,241.0,15.0,6.0,1.0,22.0,5.0,13.0,0.0,0.0,12.0,110.0,2.0,1.0,3.0,36:26,0,ATL,NFC South,AFC West
7.0,8.0,2012-10-28,Sun,@,PHI,W,30.0,17.0,,22.0,29.0,0.759,246.0,3.0,8.5,10.55,135.1,2.0,16.0,37.0,146.0,3.945945945945946,0.0,68.0,392.0,5.76,3.0,3.0,3.0,3.0,2.0,52.0,14.0,6.0,4.0,24.0,7.0,13.0,0.0,1.0,6.0,40.0,0.0,0.0,0.0,32:55,21.0,35.0,0.6,178.0,1.0,5.1,5.66,82.8,3.0,13.0,24.0,92.0,3.8333333333333335,1.0,62.0,270.0,4.35,1.0,1.0,2.0,2.0,3.0,144.0,10.0,9.0,1.0,20.0,6.0,13.0,1.0,3.0,6.0,57.0,0.0,0.0,0.0,27:05,0,ATL,NFC South,NFC East
8.0,9.0,2012-11-04,Sun,,DAL,W,19.0,13.0,,24.0,34.0,0.706,330.0,0.0,9.7,9.71,101.3,3.0,12.0,26.0,123.0,4.730769230769231,1.0,63.0,453.0,7.19,6.0,4.0,1.0,1.0,2.0,80.0,16.0,3.0,2.0,21.0,7.0,14.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,32:43,25.0,35.0,0.7140000000000001,312.0,1.0,8.9,9.49,108.3,1.0,9.0,18.0,65.0,3.611111111111111,0.0,54.0,377.0,6.98,3.0,2.0,1.0,1.0,4.0,182.0,14.0,3.0,1.0,18.0,3.0,10.0,0.0,0.0,7.0,50.0,0.0,0.0,0.0,27:17,0,ATL,NFC South,NFC East
9.0,10.0,2012-11-11,Sun,@,NOR,L,27.0,31.0,,34.0,52.0,0.654,408.0,3.0,7.8,8.13,100.5,1.0,3.0,18.0,46.0,2.555555555555556,0.0,71.0,454.0,6.39,2.0,2.0,3.0,3.0,3.0,140.0,20.0,3.0,2.0,25.0,8.0,16.0,0.0,2.0,6.0,53.0,0.0,1.0,1.0,32:35,21.0,32.0,0.6559999999999999,292.0,3.0,9.1,9.59,113.0,1.0,6.0,29.0,148.0,5.103448275862069,1.0,62.0,440.0,7.1,1.0,1.0,4.0,4.0,5.0,250.0,17.0,4.0,0.0,21.0,4.0,10.0,0.0,0.0,5.0,35.0,0.0,1.0,1.0,27:25,0,ATL,NFC South,NFC South
10.0,11.0,2012-11-18,Sun,,ARI,W,23.0,19.0,,28.0,46.0,0.609,296.0,0.0,6.4,1.54,40.0,1.0,5.0,24.0,58.0,2.4166666666666665,1.0,71.0,354.0,4.99,3.0,3.0,2.0,2.0,4.0,205.0,15.0,4.0,1.0,20.0,7.0,16.0,0.0,0.0,5.0,35.0,1.0,5.0,6.0,32:41,11.0,27.0,0.407,41.0,0.0,1.5,1.52,48.5,3.0,29.0,26.0,137.0,5.269230769230769,1.0,56.0,178.0,3.18,4.0,4.0,1.0,1.0,8.0,407.0,3.0,4.0,0.0,7.0,2.0,16.0,0.0,1.0,5.0,43.0,1.0,0.0,1.0,27:19,0,ATL,NFC South,NFC West
11.0,12.0,2012-11-25,Sun,@,TAM,W,24.0,23.0,,26.0,32.0,0.813,345.0,1.0,10.8,10.0,109.0,1.0,8.0,24.0,79.0,3.2916666666666665,2.0,57.0,424.0,7.44,3.0,1.0,3.0,3.0,1.0,45.0,13.0,6.0,1.0,20.0,8.0,13.0,0.0,0.0,2.0,15.0,1.0,1.0,2.0,29:22,20.0,31.0,0.645,276.0,0.0,8.9,8.9,92.9,2.0,8.0,21.0,50.0,2.380952380952381,2.0,54.0,326.0,6.04,4.0,3.0,2.0,2.0,2.0,100.0,12.0,4.0,0.0,16.0,4.0,10.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,30:38,0,ATL,NFC South,NFC South
12.0,13.0,2012-11-29,Thu,,NOR,W,23.0,13.0,,18.0,33.0,0.545,159.0,1.0,4.8,5.42,77.7,1.0,6.0,23.0,124.0,5.391304347826087,1.0,57.0,283.0,4.96,3.0,3.0,2.0,2.0,6.0,319.0,7.0,8.0,0.0,15.0,1.0,11.0,0.0,0.0,5.0,25.0,1.0,0.0,1.0,26:16,28.0,50.0,0.56,335.0,0.0,6.7,2.2,37.1,1.0,6.0,23.0,101.0,4.391304347826087,1.0,74.0,436.0,5.89,2.0,2.0,1.0,1.0,4.0,181.0,18.0,4.0,2.0,24.0,7.0,14.0,0.0,0.0,5.0,30.0,0.0,5.0,5.0,33:44,0,ATL,NFC South,NFC South
13.0,14.0,2012-12-09,Sun,@,CAR,L,20.0,30.0,,34.0,49.0,0.6940000000000001,327.0,2.0,6.7,6.57,92.8,2.0,15.0,11.0,35.0,3.1818181818181817,1.0,62.0,362.0,5.84,0.0,0.0,2.0,2.0,4.0,168.0,22.0,2.0,1.0,26.0,2.0,8.0,1.0,2.0,3.0,15.0,0.0,1.0,1.0,24:13,23.0,35.0,0.657,280.0,2.0,8.0,9.14,109.2,1.0,7.0,32.0,195.0,6.09375,1.0,68.0,475.0,6.99,3.0,3.0,3.0,3.0,2.0,88.0,12.0,10.0,1.0,23.0,9.0,15.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,35:47,0,ATL,NFC South,NFC South
14.0,15.0,2012-12-16,Sun,,NYG,W,34.0,0.0,,23.0,28.0,0.821,265.0,3.0,9.5,11.61,141.8,1.0,5.0,38.0,129.0,3.394736842105264,1.0,67.0,394.0,5.88,2.0,2.0,4.0,4.0,2.0,100.0,16.0,6.0,0.0,22.0,9.0,13.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,38:57,13.0,25.0,0.52,159.0,0.0,6.4,2.76,38.6,1.0,2.0,21.0,97.0,4.619047619047619,0.0,47.0,256.0,5.45,1.0,0.0,0.0,0.0,2.0,110.0,5.0,4.0,1.0,10.0,4.0,10.0,0.0,3.0,2.0,25.0,1.0,2.0,3.0,21:03,0,ATL,NFC South,NFC East
15.0,16.0,2012-12-22,Sat,@,DET,W,31.0,18.0,,25.0,32.0,0.7809999999999999,271.0,4.0,8.5,10.97,141.5,1.0,8.0,22.0,73.0,3.3181818181818183,0.0,55.0,344.0,6.25,1.0,1.0,4.0,4.0,4.0,167.0,15.0,4.0,0.0,19.0,6.0,11.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,28:52,37.0,56.0,0.6609999999999999,443.0,0.0,7.9,7.11,82.7,0.0,0.0,22.0,79.0,3.590909090909091,1.0,78.0,522.0,6.69,3.0,3.0,1.0,1.0,2.0,82.0,21.0,4.0,0.0,25.0,5.0,14.0,3.0,4.0,2.0,20.0,2.0,1.0,3.0,31:08,0,ATL,NFC South,NFC North
16.0,17.0,2012-12-30,Sun,,TAM,L,17.0,22.0,,28.0,44.0,0.636,213.0,1.0,4.8,5.3,82.9,2.0,25.0,16.0,65.0,4.0625,1.0,62.0,278.0,4.48,1.0,1.0,2.0,2.0,7.0,305.0,12.0,2.0,1.0,15.0,3.0,14.0,1.0,3.0,2.0,15.0,0.0,0.0,0.0,27:55,19.0,35.0,0.5429999999999999,222.0,1.0,6.3,5.63,71.4,0.0,0.0,30.0,144.0,4.8,1.0,65.0,366.0,5.63,3.0,3.0,1.0,1.0,5.0,251.0,12.0,6.0,0.0,18.0,7.0,16.0,0.0,0.0,2.0,15.0,0.0,1.0,1.0,32:05,0,ATL,NFC South,NFC South
1.0,19.0,2013-01-13,Sun,,SEA,W,30.0,28.0,,24.0,35.0,0.6859999999999999,250.0,3.0,7.1,6.29,93.7,0.0,0.0,26.0,167.0,6.423076923076923,0.0,61.0,417.0,6.84,3.0,3.0,3.0,3.0,2.0,84.0,16.0,6.0,2.0,24.0,6.0,11.0,0.0,0.0,3.0,11.0,0.0,2.0,2.0,31:13,24.0,36.0,0.667,368.0,2.0,10.2,10.08,107.2,2.0,17.0,28.0,123.0,4.392857142857143,2.0,66.0,491.0,7.44,0.0,0.0,4.0,4.0,3.0,110.0,19.0,9.0,0.0,28.0,3.0,8.0,0.0,1.0,6.0,35.0,1.0,1.0,2.0,28:47,1,ATL,NFC South,NFC West
2.0,20.0,2013-01-20,Sun,,SFO,L,24.0,28.0,,30.0,42.0,0.7140000000000001,396.0,3.0,9.4,9.79,114.8,1.0,0.0,23.0,81.0,3.5217391304347827,0.0,66.0,477.0,7.23,1.0,1.0,3.0,3.0,2.0,90.0,21.0,5.0,1.0,27.0,5.0,9.0,0.0,1.0,2.0,30.0,1.0,1.0,2.0,32:04,16.0,21.0,0.762,224.0,1.0,10.7,11.62,125.9,1.0,9.0,29.0,149.0,5.137931034482759,3.0,51.0,373.0,7.31,1.0,0.0,4.0,4.0,3.0,151.0,11.0,8.0,2.0,21.0,2.0,6.0,0.0,0.0,4.0,24.0,1.0,0.0,1.0,27:56,1,ATL,NFC South,NFC West
1.0,1.0,2012-09-10,Mon,,CIN,W,44.0,13.0,,23.0,32.0,0.7190000000000001,308.0,2.0,9.6,10.88,122.9,3.0,21.0,23.0,122.0,5.304347826086956,2.0,58.0,430.0,7.41,3.0,3.0,5.0,5.0,2.0,87.0,15.0,8.0,3.0,26.0,3.0,9.0,1.0,1.0,6.0,50.0,0.0,0.0,0.0,27:34,22.0,37.0,0.595,193.0,0.0,5.2,4.0,62.1,4.0,28.0,28.0,129.0,4.607142857142857,1.0,69.0,322.0,4.67,2.0,2.0,1.0,1.0,4.0,183.0,10.0,9.0,1.0,20.0,4.0,15.0,2.0,3.0,3.0,41.0,1.0,1.0,2.0,32:26,0,BAL,AFC North,AFC North
